Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,30,CLE,SF,20,20,844,25.3,.487,.202,.307,4.9,24.3,14.7,45.2,2.1,2.1,11.7,37.6,1.6,1.5,3.0,.173,5.9,2.0,7.9,2.1,,jamesle01
2,Stephen Curry,26,GSW,PG,21,21,826,24.5,.607,.528,.262,2.7,11.1,6.9,29.9,2.4,0.3,14.3,31.0,2.7,1.2,3.9,.228,7.7,1.1,8.8,2.2,,curryst01
3,Draymond Green,24,GSW,PF,21,21,784,16.6,.517,.379,.363,6.5,22.8,14.7,21.2,2.5,2.5,17.2,19.2,0.9,1.7,2.6,.160,0.7,3.8,4.5,1.3,,greendr01
4,Klay Thompson,24,GSW,SG,21,21,761,14.8,.553,.437,.135,1.3,10.2,5.8,12.1,1.1,2.0,10.4,23.3,0.9,1.0,1.9,.118,2.0,0.0,1.9,0.7,,thompkl01
5,Tristan Thompson,23,CLE,PF,20,15,727,15.4,.582,.000,.636,13.5,19.1,16.3,2.0,0.4,2.8,8.3,11.2,1.7,0.9,2.5,.167,0.9,-0.6,0.2,0.4,,thomptr01
6,Iman Shumpert,24,CLE,SG,20,16,695,10.6,.498,.567,.244,3.7,11.7,7.8,5.3,1.9,1.9,6.7,12.7,0.6,0.9,1.5,.104,-0.5,1.6,1.0,0.5,,shumpim01
7,Harrison Barnes,22,GSW,SF,21,21,681,12.2,.519,.310,.170,7.3,10.3,8.8,7.2,1.3,1.3,9.3,15.6,0.8,0.8,1.6,.115,0.4,0.3,0.7,0.5,,barneha02
8,Trevor Ariza,29,HOU,SF,17,17,655,12.9,.576,.545,.239,2.9,14.2,8.6,10.1,2.2,0.2,10.6,13.9,1.0,0.4,1.3,.098,0.2,1.6,1.7,0.6,,arizatr01
9,James Harden,25,HOU,SG,17,17,636,24.8,.620,.364,.605,2.0,13.7,7.9,35.0,2.1,0.9,17.1,29.5,2.3,0.3,2.7,.202,6.1,1.5,7.6,1.5,,hardeja01
10,Andre Iguodala,31,GSW,SF,21,3,635,15.4,.546,.480,.380,2.8,13.2,8.1,18.0,2.0,0.9,6.6,15.1,1.3,1.0,2.2,.170,1.7,2.8,4.5,1.0,Finals MVP-1,iguodan01
11,Dwight Howard,29,HOU,C,17,17,574,20.4,.546,.000,.907,11.3,31.4,21.5,5.9,1.9,5.4,12.7,21.2,0.6,0.9,1.5,.126,1.2,1.2,2.4,0.6,,howardw01
12,Paul Millsap,29,ATL,PF,16,15,566,16.4,.499,.234,.373,6.8,19.5,13.1,16.0,2.3,2.0,12.3,22.3,0.4,0.9,1.3,.108,0.2,1.2,1.4,0.5,,millspa01
13,J.R. Smith,29,CLE,SG,18,4,560,13.5,.538,.689,.097,1.8,14.7,8.4,7.0,1.6,1.5,6.5,18.6,0.8,0.7,1.5,.128,0.9,1.2,2.1,0.6,,smithjr01
14,DeMarre Carroll,28,ATL,SF,16,16,558,16.8,.597,.407,.232,5.0,13.6,9.3,9.5,1.7,0.7,7.1,17.1,1.2,0.6,1.8,.157,2.1,0.6,2.7,0.7,,carrode01
15,Blake Griffin,25,LAC,PF,14,14,557,24.8,.557,.026,.387,7.3,26.1,16.8,27.3,1.2,2.2,12.3,28.5,1.5,0.6,2.1,.179,5.5,1.1,6.6,1.2,,griffbl01
16,JJ Redick,30,LAC,SG,14,14,540,10.2,.590,.547,.217,0.0,5.8,2.9,6.5,0.9,0.8,12.8,16.3,0.5,0.1,0.5,.047,0.4,-1.9,-1.4,0.1,,redicjj01
