Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Clyde Drexler,27,POR,SG,21,21,853,19.0,.505,.105,.318,7.8,11.9,9.8,29.2,3.0,1.3,13.1,24.5,1.0,1.2,2.2,.123,4.2,2.2,6.3,1.8,,drexlcl01
2,Jerome Kersey,27,POR,SF,21,21,831,16.1,.513,.008,.399,8.4,15.0,11.6,9.0,2.0,1.4,9.6,23.1,0.8,1.1,1.9,.110,1.0,0.8,1.9,0.8,,kerseje01
3,Terry Porter,26,POR,PG,21,21,815,18.5,.625,.372,.602,1.2,7.4,4.1,29.4,1.7,0.2,15.2,20.5,2.3,0.7,2.9,.174,4.8,0.4,5.2,1.4,,portete01
4,Buck Williams,29,POR,PF,21,21,776,12.4,.557,.000,.528,9.1,18.7,13.7,7.5,0.8,0.5,14.3,15.1,0.8,0.8,1.6,.099,0.0,-0.1,0.0,0.4,,willibu01
5,Isiah Thomas,28,DET,PG,20,20,758,21.0,.560,.213,.319,3.3,13.3,8.3,35.6,3.0,0.6,16.5,25.4,1.4,1.6,3.1,.194,4.4,3.2,7.6,1.8,Finals MVP-1,thomais01
6,Joe Dumars,26,DET,SG,20,20,754,15.2,.545,.067,.398,2.8,4.0,3.4,20.1,1.5,0.0,13.9,22.6,1.1,1.0,2.1,.133,1.2,0.5,1.8,0.7,,dumarjo01
7,Michael Jordan,26,CHI,SG,16,16,674,31.7,.592,.117,.373,4.2,16.6,10.2,34.5,3.5,1.5,10.1,36.1,2.7,1.3,4.0,.284,10.2,3.5,13.7,2.7,,jordami01
8,Bill Laimbeer,32,DET,C,20,20,667,15.3,.524,.216,.146,7.2,29.3,18.4,6.3,1.8,1.8,7.0,15.0,0.9,1.7,2.6,.188,0.7,2.9,3.6,0.9,,laimbbi01
9,Horace Grant,24,CHI,PF,16,16,616,15.4,.535,.013,.333,13.9,17.2,15.5,9.8,1.5,2.1,12.5,14.9,0.8,0.9,1.8,.137,2.0,0.2,2.2,0.7,,grantho01
10,Tom Chambers,30,PHO,PF,16,16,612,14.2,.533,.069,.480,3.9,14.6,9.6,8.0,0.6,0.7,12.8,26.4,0.4,0.7,1.0,.082,0.3,-0.9,-0.5,0.2,,chambto01
11,Scottie Pippen,24,CHI,SF,15,14,612,18.7,.569,.148,.476,6.3,15.1,10.6,21.7,2.6,2.2,16.2,21.8,0.9,1.0,1.9,.149,2.9,2.5,5.4,1.2,,pippesc01
12,Jeff Hornacek,26,PHO,SG,16,16,583,17.6,.593,.110,.333,2.7,8.6,5.9,19.7,2.0,0.0,11.9,20.7,1.3,0.6,1.9,.158,2.5,1.6,4.1,0.9,,hornaje01
13,Kevin Johnson,23,PHO,PG,16,16,582,21.4,.555,.043,.436,1.8,7.8,5.0,47.5,2.1,0.0,16.8,26.8,1.2,0.6,1.8,.148,5.4,0.7,6.1,1.2,,johnske02
14,Dennis Rodman,28,DET,SF,19,17,560,10.6,.571,.000,.368,11.5,21.7,16.7,4.3,0.8,1.6,21.9,11.1,0.2,1.1,1.4,.117,-1.6,1.6,0.0,0.3,,rodmade01
