Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,28,MIA,PF,23,23,960,28.1,.585,.222,.405,4.8,19.7,12.4,30.5,2.3,1.6,12.1,29.2,3.7,1.5,5.2,.260,8.4,2.0,10.4,3.0,Finals MVP-1,jamesle01
2,Dwyane Wade,31,MIA,SG,22,22,782,18.7,.498,.013,.254,6.1,9.9,8.1,24.2,2.7,2.5,14.2,25.3,0.7,1.0,1.8,.108,2.6,0.5,3.1,1.0,,wadedw01
3,Paul George,22,IND,SF,19,19,780,16.6,.548,.375,.462,2.5,18.1,10.6,23.9,1.8,0.9,18.4,24.4,0.9,1.0,1.9,.118,1.4,2.3,3.7,1.1,,georgpa01
4,Kawhi Leonard,21,SAS,SF,21,21,775,18.9,.611,.280,.232,7.7,20.1,14.1,4.6,2.6,1.1,9.0,15.6,1.7,1.4,3.1,.194,2.5,2.5,5.1,1.4,,leonaka01
5,Tony Parker,30,SAS,PG,21,21,765,21.5,.521,.085,.307,2.2,7.8,5.1,34.6,1.7,0.3,11.3,28.9,1.7,0.8,2.4,.152,3.8,0.0,3.8,1.1,,parketo01
6,Chris Bosh,28,MIA,C,23,23,751,16.8,.524,.154,.250,6.4,20.8,13.7,7.6,1.7,4.1,9.2,18.9,1.0,1.2,2.2,.140,1.1,0.8,1.9,0.7,,boshch01
7,Tim Duncan,36,SAS,C,21,21,735,21.3,.523,.003,.305,8.7,24.2,16.7,9.6,1.3,3.5,10.3,26.1,1.1,1.4,2.5,.161,1.8,1.1,2.9,0.9,,duncati01
8,Roy Hibbert,26,IND,C,19,19,694,21.2,.576,.000,.438,15.9,15.9,15.9,7.6,0.2,4.4,13.3,21.8,1.9,0.8,2.7,.187,1.8,1.0,2.9,0.9,,hibbero01
9,David West,32,IND,PF,19,19,689,16.1,.520,.012,.378,7.3,16.8,12.3,11.3,1.0,1.8,13.4,22.7,0.8,0.8,1.6,.109,1.0,0.7,1.7,0.6,,westda01
10,George Hill,26,IND,PG,18,18,685,14.6,.547,.459,.367,0.9,10.2,5.7,20.6,1.8,0.5,14.3,19.1,1.2,0.6,1.8,.125,1.4,1.3,2.7,0.8,,hillge01
11,Lance Stephenson,22,IND,SG,19,19,673,11.3,.483,.379,.219,2.6,21.8,12.6,16.6,1.9,0.2,16.3,15.4,0.2,0.9,1.1,.076,-1.8,2.7,0.9,0.5,,stephla01
12,Danny Green,25,SAS,SG,21,21,669,15.2,.605,.613,.081,3.2,11.5,7.5,7.4,1.8,2.6,9.0,15.0,1.2,0.9,2.1,.154,2.4,2.4,4.8,1.1,,greenda02
13,Mario Chalmers,26,MIA,PG,23,23,650,11.2,.523,.372,.290,1.9,8.0,5.0,17.5,1.8,0.1,15.6,18.2,0.5,0.5,1.0,.076,-1.4,-0.2,-1.6,0.1,,chalmma01
14,Marc Gasol,28,MEM,C,15,15,609,19.4,.527,.000,.439,4.7,21.2,12.5,14.5,1.2,4.6,6.9,20.1,1.3,0.8,2.1,.168,2.3,2.8,5.1,1.1,,gasolma01
15,Mike Conley,25,MEM,PG,15,15,575,18.8,.496,.296,.431,2.4,13.0,7.4,33.8,2.5,0.7,11.7,23.6,0.9,0.6,1.5,.127,2.7,1.9,4.6,0.9,,conlemi01
16,Ray Allen,37,MIA,SG,23,0,573,14.4,.598,.558,.314,2.9,10.8,6.9,8.3,1.2,0.4,12.1,18.8,1.1,0.5,1.5,.129,1.5,-0.8,0.7,0.4,,allenra02
17,Manu Ginóbili,35,SAS,SG,21,3,560,16.5,.530,.497,.415,1.9,13.7,8.0,29.7,2.3,0.8,19.4,23.9,0.5,0.8,1.3,.110,1.2,1.6,2.8,0.7,,ginobma01
18,Zach Randolph,31,MEM,PF,15,15,554,17.7,.509,.005,.437,12.1,20.8,16.2,8.4,1.0,1.1,10.8,24.2,0.7,0.6,1.3,.111,0.7,-0.3,0.4,0.3,,randoza01
19,Stephen Curry,24,GSW,PG,12,12,497,20.5,.558,.451,.162,1.2,8.8,5.2,33.3,2.1,0.3,13.7,26.2,1.3,0.3,1.7,.161,4.5,0.2,4.7,0.8,,curryst01
20,Klay Thompson,22,GSW,SG,12,12,495,10.1,.515,.339,.034,2.1,9.9,6.2,7.0,1.2,1.1,12.0,18.1,0.1,0.3,0.4,.042,-1.3,0.1,-1.2,0.1,,thompkl01
21,Jimmy Butler,23,CHI,SF,12,12,490,14.4,.575,.322,.478,2.2,13.7,7.8,10.7,1.7,1.0,10.3,15.0,0.9,0.2,1.1,.105,0.8,1.7,2.5,0.5,,butleji01
22,Kevin Durant,24,OKC,SF,11,11,485,26.0,.574,.285,.455,1.6,21.1,11.5,29.2,1.5,2.1,12.7,31.9,1.5,0.7,2.1,.210,7.6,1.7,9.3,1.4,,duranke01
23,Carmelo Anthony,28,NYK,PF,12,12,481,20.4,.497,.184,.281,2.5,18.2,9.7,9.3,1.5,0.4,8.2,38.0,0.4,0.8,1.1,.114,4.1,-1.2,2.9,0.6,,anthoca01
24,Harrison Barnes,20,GSW,SF,12,12,461,13.8,.544,.321,.216,4.6,13.7,9.4,5.1,0.8,0.8,8.3,18.7,0.7,0.3,1.0,.103,0.5,-0.1,0.4,0.3,,barneha02
25,Tayshaun Prince,32,MEM,SF,15,15,454,7.7,.400,.157,.190,3.0,12.5,7.5,10.6,0.8,0.9,7.1,14.5,-0.2,0.3,0.1,.011,-2.3,0.2,-2.0,0.0,,princta01
26,Raymond Felton,28,NYK,PG,12,12,454,16.5,.490,.173,.148,4.1,6.8,5.4,23.4,2.4,1.1,10.4,20.4,0.5,0.7,1.2,.127,2.0,0.9,2.9,0.5,,feltora01
27,Carlos Boozer,31,CHI,PF,12,12,431,16.7,.524,.006,.268,9.7,23.5,16.4,8.1,1.3,0.2,13.4,23.8,0.4,0.2,0.6,.063,0.3,-0.7,-0.4,0.2,,boozeca01
28,Jarrett Jack,29,GSW,SG,12,4,426,17.4,.588,.156,.312,1.9,11.5,7.0,21.6,1.3,0.7,17.8,22.3,0.8,0.3,1.0,.118,0.9,0.0,1.0,0.3,,jackja01
