Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Larry Bird,27,BOS,PF,23,,961,26.3,.607,.039,.435,7.2,23.1,15.0,23.2,2.8,1.7,14.3,25.9,3.0,1.7,4.7,.236,8.0,2.3,10.3,3.0,Finals MVP-1,birdla01
2,Robert Parish,30,BOS,C,23,,869,14.5,.511,.000,.340,9.8,23.1,16.3,4.5,1.3,2.8,11.9,17.9,0.6,1.3,1.9,.105,0.3,-0.2,0.2,0.5,,parisro01
3,Magic Johnson,24,LAL,PG,21,,837,22.8,.601,.026,.365,3.7,14.2,9.3,42.7,2.4,1.3,19.9,19.7,2.4,1.1,3.5,.198,5.9,1.6,7.6,2.0,,johnsma02
4,Dennis Johnson,29,BOS,SG,22,,808,12.9,.491,.022,.376,4.2,7.1,5.6,17.4,1.5,0.5,12.5,21.5,0.6,0.7,1.3,.075,0.6,-1.0,-0.3,0.3,,johnsde01
5,Kareem Abdul-Jabbar,36,LAL,C,21,,767,24.0,.592,.000,.323,8.8,16.1,12.7,14.6,1.4,3.2,9.6,25.3,2.3,1.0,3.3,.206,5.3,1.0,6.3,1.6,,abdulka01
6,Cedric Maxwell,28,BOS,SF,23,,752,13.3,.604,.006,.814,7.8,10.4,9.1,9.9,1.4,0.6,16.9,14.9,1.3,0.7,2.0,.126,1.7,-0.2,1.4,0.6,,maxwece01
7,Michael Cooper,27,LAL,SG,21,,723,13.7,.545,.188,.325,3.3,9.0,6.4,19.3,1.6,1.5,11.7,14.2,1.2,0.7,1.9,.126,1.4,1.0,2.4,0.8,,coopemi01
8,James Worthy,22,LAL,PF,21,,708,17.9,.609,.007,.252,6.1,10.3,8.3,10.6,1.8,0.9,11.4,20.1,1.4,0.7,2.1,.142,3.0,-0.1,2.9,0.9,,worthja01
9,Kevin McHale,26,BOS,PF,23,,702,16.3,.572,.012,.496,9.9,13.5,11.7,5.7,0.2,3.0,11.3,19.6,1.4,0.7,2.1,.142,2.0,-0.9,1.1,0.5,,mchalke01
10,Larry Nance,24,PHO,PF,17,,633,18.8,.615,.000,.380,9.5,17.1,13.4,8.9,1.2,3.2,11.7,17.6,1.4,0.7,2.1,.157,2.7,0.8,3.5,0.9,,nancela01
11,Walter Davis,29,PHO,SG,17,,623,22.7,.585,.034,.239,2.8,5.5,4.2,28.5,2.3,0.3,10.6,27.3,1.9,0.4,2.3,.177,5.0,0.1,5.1,1.1,,daviswa03
12,Kyle Macy,26,PHO,PG,17,,620,12.1,.536,.140,.102,2.7,7.2,5.0,20.5,1.7,0.2,13.2,12.8,0.7,0.4,1.1,.084,0.1,0.2,0.4,0.4,,macyky01
13,Sidney Moncrief,26,MIL,SG,16,,618,18.0,.610,.021,.702,8.8,11.4,10.2,17.5,2.2,0.9,19.6,21.7,1.0,1.0,2.0,.155,3.7,0.4,4.1,1.0,,moncrsi01
14,Gerald Henderson,28,BOS,PG,23,,616,15.6,.531,.046,.316,4.2,5.5,4.8,23.8,2.7,0.1,13.2,20.7,0.8,0.6,1.5,.115,1.4,0.4,1.8,0.6,,hendege01
15,Marques Johnson,27,MIL,SF,16,,605,15.4,.518,.015,.330,5.9,9.8,8.0,15.8,1.4,0.6,12.1,25.3,0.4,0.8,1.2,.094,1.9,-1.2,0.8,0.4,,johnsma01
16,Maurice Lucas,31,PHO,PF,17,,570,19.7,.564,.000,.344,8.7,24.8,17.0,15.5,1.0,0.8,10.0,21.4,1.3,0.6,2.0,.166,2.9,0.4,3.3,0.8,,lucasma01
17,Junior Bridgeman,30,MIL,SF,16,,499,13.7,.519,.047,.337,3.0,11.0,7.3,14.4,0.6,0.6,9.0,21.0,0.6,0.6,1.1,.107,1.4,-1.2,0.2,0.3,,bridgju01
18,Bob Lanier,35,MIL,C,16,,499,14.5,.533,.000,.257,7.9,17.9,13.3,17.7,1.1,1.2,16.6,19.7,0.3,0.8,1.1,.109,1.3,0.3,1.6,0.5,,laniebo01
19,Bernard King,27,NYK,SF,12,12,477,27.6,.620,.004,.436,6.7,10.8,8.8,14.8,1.4,0.7,8.4,31.9,2.1,0.3,2.3,.234,8.4,0.2,8.6,1.3,,kingbe01
20,Buck Williams,23,NJN,PF,11,,473,14.7,.516,.000,.623,12.6,25.5,18.5,5.2,1.5,2.4,14.9,16.7,0.2,1.0,1.2,.125,1.9,-0.4,1.5,0.4,,willibu01
21,James Edwards,28,PHO,C,17,,463,13.6,.534,.000,.360,5.6,16.6,11.3,8.4,0.4,1.4,12.4,22.7,0.3,0.3,0.6,.067,-1.1,-1.2,-2.3,0.0,,edwarja01
22,Adrian Dantley,28,UTA,SF,11,,454,24.7,.604,.000,.599,9.3,11.0,10.2,17.1,1.1,0.1,11.5,30.1,1.7,0.2,2.0,.207,5.7,-1.2,4.5,0.7,,dantlad01
23,Bob McAdoo,32,LAL,C,20,,447,17.7,.557,.005,.377,8.1,18.4,13.6,3.7,1.3,3.3,13.5,26.9,0.3,0.6,0.9,.101,-0.2,-0.5,-0.8,0.1,,mcadobo01
24,Michael Ray Richardson,28,NJN,PG,11,,443,15.9,.478,.130,.331,4.7,9.4,6.9,28.5,3.7,0.6,13.4,20.5,0.3,0.9,1.2,.127,3.2,1.9,5.1,0.8,,richami01
25,Kurt Rambis,25,LAL,PF,21,,428,13.5,.662,.000,.359,9.3,21.7,15.9,3.9,1.1,1.3,17.1,12.4,0.6,0.6,1.2,.133,0.3,-0.2,0.2,0.2,,rambiku01
26,Darrell Griffith,25,UTA,SG,11,,417,15.1,.517,.246,.262,4.4,12.7,8.7,15.0,2.2,0.3,13.2,23.3,0.2,0.4,0.5,.060,0.2,-0.2,0.0,0.2,,griffda01
