Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,22,CLE,SF,20,20,893,23.9,.516,.188,.491,3.4,17.9,10.6,37.4,2.1,1.0,12.0,29.7,2.1,1.6,3.7,.200,5.3,2.8,8.1,2.2,,jamesle01
2,Tony Parker,24,SAS,PG,20,20,751,18.7,.523,.060,.303,2.3,8.1,5.3,30.0,1.6,0.0,14.3,29.2,0.9,0.6,1.6,.100,1.8,-0.5,1.3,0.6,Finals MVP-1,parketo01
3,Tim Duncan,30,SAS,C,20,20,736,27.4,.556,.000,.446,12.0,24.5,18.4,17.7,1.0,6.3,12.9,29.5,1.9,1.4,3.3,.214,3.8,3.0,6.9,1.7,,duncati01
4,Bruce Bowen,35,SAS,SF,20,20,689,8.5,.534,.622,.050,2.1,11.6,6.9,5.7,2.2,0.4,10.3,9.3,0.4,0.8,1.2,.086,-1.7,2.9,1.2,0.6,,bowenbr01
5,Tayshaun Prince,26,DET,SF,16,16,665,13.8,.503,.220,.270,4.8,13.7,9.2,16.5,1.3,0.6,11.8,18.4,0.7,0.8,1.5,.106,1.8,0.3,2.1,0.7,,princta01
6,Deron Williams,22,UTA,PG,17,17,657,18.9,.535,.211,.300,1.6,11.5,6.5,39.1,2.1,0.6,18.2,25.5,1.0,0.5,1.5,.109,3.3,0.0,3.3,0.9,,willide01
7,Carlos Boozer,25,UTA,PF,17,17,654,24.2,.576,.000,.341,9.6,27.6,18.6,15.1,1.4,0.7,12.8,27.3,1.7,0.8,2.5,.181,4.7,0.4,5.1,1.2,,boozeca01
8,Zydrunas Ilgauskas,31,CLE,C,20,20,649,18.0,.553,.000,.345,11.9,23.1,17.5,5.1,0.8,2.1,12.4,19.2,1.2,1.2,2.3,.173,0.4,0.2,0.7,0.4,,ilgauzy01
9,Chauncey Billups,30,DET,PG,16,16,649,18.7,.612,.466,.585,1.3,8.5,4.9,25.8,1.6,0.2,15.9,21.4,1.8,0.7,2.5,.183,4.0,0.0,4.0,1.0,,billuch01
10,Larry Hughes,28,CLE,SG,18,18,639,9.5,.450,.271,.317,1.6,11.5,6.5,12.4,2.2,1.1,15.6,20.2,-0.6,1.0,0.4,.031,-3.1,1.2,-1.9,0.0,,hughela01
11,Richard Hamilton,28,DET,SG,16,16,638,16.4,.517,.079,.353,5.9,7.0,6.4,18.7,1.2,0.3,9.6,24.3,1.3,0.6,1.8,.138,2.0,-0.6,1.4,0.6,,hamilri01
12,Sasha Pavlović,23,CLE,SG,20,20,616,6.7,.447,.307,.190,2.5,7.3,4.9,9.5,1.7,0.7,14.9,18.8,-0.7,0.8,0.1,.010,-3.9,0.3,-3.6,-0.2,,pavloal01
13,Drew Gooden,25,CLE,PF,20,20,605,15.7,.523,.010,.194,9.5,21.7,15.5,6.6,0.9,1.3,11.0,19.5,0.7,1.0,1.7,.137,-0.9,0.7,-0.3,0.3,,goodedr01
14,Manu Ginóbili,29,SAS,SG,20,0,602,21.9,.559,.401,.470,3.2,17.8,10.7,21.6,3.0,0.5,12.4,26.8,1.6,1.0,2.6,.204,3.3,2.6,6.0,1.2,,ginobma01
15,Mehmet Okur,27,UTA,C,17,17,585,13.9,.496,.432,.230,7.4,19.2,13.2,8.1,2.2,2.6,10.6,17.3,0.6,0.7,1.3,.106,0.9,0.7,1.6,0.5,,okurme01
16,Rasheed Wallace,32,DET,C,16,16,573,17.3,.536,.365,.193,3.9,21.8,12.8,9.4,1.9,3.9,8.2,19.6,0.9,1.2,2.0,.168,2.1,2.7,4.8,1.0,,wallara01
17,Michael Finley,33,SAS,SF,20,20,538,15.0,.576,.590,.219,1.8,10.7,6.4,6.8,1.1,0.6,6.2,18.3,1.2,0.5,1.6,.146,2.3,0.8,3.1,0.7,,finlemi01
18,Andrei Kirilenko,25,UTA,SF,17,17,527,14.8,.541,.073,.528,6.2,13.7,9.9,12.9,1.5,7.2,18.8,15.9,0.5,0.7,1.1,.102,0.4,2.7,3.1,0.7,,kirilan01
19,Richard Jefferson,26,NJN,SF,12,12,489,16.7,.599,.238,.393,1.0,15.1,8.2,10.8,1.0,0.8,12.1,22.1,0.9,0.7,1.6,.156,0.8,0.6,1.4,0.4,,jefferi01
20,Vince Carter,30,NJN,SG,12,12,487,16.9,.490,.230,.374,4.3,15.7,10.1,26.9,1.2,1.2,12.2,30.8,0.1,0.8,0.9,.091,2.0,-0.5,1.5,0.4,,cartevi01
21,Jason Kidd,33,NJN,PG,12,12,484,22.0,.550,.547,.169,5.8,26.2,16.2,49.5,2.5,0.9,20.5,19.9,1.0,1.1,2.1,.207,5.0,3.6,8.6,1.3,,kiddja01
22,Shawn Marion,28,PHO,SF,11,11,455,18.5,.558,.224,.217,7.3,21.1,14.5,4.4,1.8,3.2,6.7,17.7,0.8,0.7,1.5,.158,2.5,1.7,4.2,0.7,,mariosh01
23,Stephen Jackson,28,GSW,SF,11,11,454,15.0,.549,.447,.540,1.4,8.6,4.9,14.2,2.4,1.4,17.1,23.4,0.5,0.2,0.6,.066,0.6,0.1,0.7,0.3,,jacksst02
24,Anderson Varejão,24,CLE,C,20,0,447,14.9,.535,.044,.533,12.0,19.3,15.6,4.4,2.6,2.1,15.3,14.1,0.5,1.0,1.4,.152,-1.2,2.4,1.2,0.4,,varejan01
25,Derek Fisher,32,UTA,SG,16,14,445,11.5,.540,.264,.372,1.0,5.6,3.3,14.7,1.9,0.4,11.9,16.1,0.7,0.2,0.9,.097,-1.2,1.1,0.0,0.2,,fishede01
26,Baron Davis,27,GSW,PG,11,11,445,26.8,.622,.351,.387,2.7,10.1,6.3,30.3,3.6,1.2,12.5,25.4,2.0,0.3,2.3,.247,5.8,2.8,8.6,1.2,,davisba01
27,Raja Bell,30,PHO,SG,11,11,438,8.4,.601,.517,.161,1.7,6.8,4.4,6.3,1.2,0.3,13.9,11.1,0.4,0.2,0.6,.069,-1.0,0.8,-0.2,0.2,,bellra01
28,Matt Harpring,30,UTA,SF,17,0,433,12.5,.504,.029,.346,8.9,13.3,11.1,8.7,0.9,0.7,12.3,18.5,0.4,0.2,0.6,.070,-0.1,-1.0,-1.0,0.1,,harprma01
29,Jason Richardson,26,GSW,SG,11,11,428,17.6,.577,.482,.159,6.1,13.5,9.6,9.1,1.6,0.9,11.7,21.3,0.9,0.2,1.0,.117,2.5,-0.4,2.1,0.4,,richaja01
30,Fabricio Oberto,31,SAS,C,20,12,415,14.2,.628,.013,.263,11.9,15.8,13.9,5.5,0.8,0.7,10.1,11.3,1.0,0.4,1.5,.168,-0.3,0.8,0.5,0.3,,obertfa01
31,Steve Nash,32,PHO,PG,11,11,413,21.9,.577,.244,.288,1.2,8.3,4.9,55.8,0.5,0.2,21.0,24.9,1.3,0.1,1.4,.165,6.4,-1.2,5.2,0.8,,nashst01
32,Luol Deng,21,CHI,SF,10,10,410,21.7,.575,.006,.339,8.6,16.1,12.4,12.7,1.3,1.4,10.6,24.4,1.1,0.5,1.6,.188,3.6,1.8,5.4,0.8,,denglu01
33,Chris Webber,33,DET,PF,16,16,404,16.8,.535,.008,.389,10.5,19.0,14.7,11.7,1.9,1.8,14.5,20.6,0.4,0.7,1.1,.134,0.6,1.1,1.7,0.4,,webbech01
34,Daniel Gibson,20,CLE,PG,20,2,402,16.8,.611,.569,.371,2.6,6.8,4.7,9.7,1.7,0.8,6.3,17.2,1.2,0.5,1.8,.211,2.7,2.7,5.4,0.8,,gibsoda01
35,Mikki Moore,31,NJN,C,12,12,399,13.0,.599,.000,.290,7.0,12.9,10.0,6.5,1.4,1.4,15.1,16.0,0.5,0.6,1.1,.134,-1.6,0.8,-0.8,0.1,,mooremi01
36,Ben Gordon,23,CHI,SG,10,10,395,16.0,.584,.374,.429,2.7,8.5,5.6,18.4,1.2,0.2,16.3,24.4,0.7,0.4,1.1,.132,1.8,0.3,2.1,0.4,,gordobe01
37,Ben Wallace,32,CHI,C,10,10,369,16.1,.567,.019,1.019,9.3,20.7,15.0,6.4,2.2,3.8,11.5,10.9,0.5,0.7,1.3,.164,1.0,3.9,4.9,0.6,,wallabe01
38,Kirk Hinrich,26,CHI,PG,10,10,362,13.1,.471,.368,.222,1.3,12.1,6.8,37.3,1.3,0.7,15.2,19.3,0.3,0.4,0.7,.091,-0.5,1.1,0.6,0.2,,hinriki01
39,Robert Horry,36,SAS,PF,18,0,361,14.2,.571,.617,.283,5.4,17.3,11.4,12.1,1.6,5.0,17.2,10.7,0.5,0.6,1.1,.144,1.1,4.9,6.0,0.7,,horryro01
40,Antonio McDyess,32,DET,PF,16,0,354,11.9,.396,.019,.245,13.7,24.4,19.0,9.0,1.7,3.4,12.6,18.3,-0.2,0.7,0.6,.078,-2.7,0.3,-2.4,0.0,,mcdyean01
41,Leandro Barbosa,24,PHO,SG,11,1,349,13.0,.497,.373,.247,2.5,9.8,6.3,10.9,1.8,0.4,11.2,25.5,0.0,0.3,0.3,.038,-0.7,-0.4,-1.1,0.1,,barbole01
42,Amar'e Stoudemire,24,PHO,C,10,10,343,29.6,.591,.017,.523,10.7,29.2,20.4,3.2,1.9,4.2,8.2,30.7,1.3,0.7,1.9,.269,4.3,1.4,5.7,0.7,,stoudam01
43,Matt Barnes,26,GSW,PF,11,3,330,15.4,.565,.450,.180,8.5,12.9,10.6,12.8,2.4,0.9,15.6,17.1,0.6,0.2,0.8,.114,1.2,0.7,1.9,0.3,,barnema02
44,Jason Collins,28,NJN,PF,12,12,329,1.8,.542,.000,.524,5.9,8.6,7.3,0.9,1.2,0.8,38.2,6.1,-0.2,0.4,0.2,.030,-6.2,0.6,-5.5,-0.3,,collija04
45,Rafer Alston,30,HOU,PG,7,7,309,10.7,.477,.676,.176,2.3,15.4,9.0,21.0,2.3,0.7,17.6,15.2,0.0,0.4,0.4,.063,-2.6,2.6,0.0,0.2,,alstora01
46,Gordan Giriček,29,UTA,SG,17,3,307,7.0,.530,.286,.176,1.5,9.2,5.4,8.8,0.5,0.6,18.3,17.5,0.0,0.1,0.1,.009,-2.3,-1.0,-3.3,-0.1,,giricgo01
47,Boštjan Nachbar,26,NJN,SF,12,0,281,12.5,.568,.505,.232,2.2,12.5,7.5,11.9,1.3,0.3,14.7,21.0,0.2,0.4,0.6,.102,-0.5,0.3,-0.2,0.1,,nachbbo01
