Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Rashard Lewis,29,ORL,PF,24,24,986,16.9,.570,.379,.333,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,1.5,1.2,2.7,.132,2.9,1.1,3.9,1.5,,lewisra02
2,Kobe Bryant,30,LAL,SG,23,23,940,26.8,.564,.200,.372,2.4,12.8,7.6,26.0,2.1,1.9,8.7,32.9,3.3,1.4,4.7,.238,7.4,1.7,9.1,2.6,Finals MVP-1,bryanko01
3,Hedo Türkoğlu,29,ORL,SF,24,24,934,13.2,.547,.281,.390,1.2,13.4,7.3,21.6,1.0,0.3,15.6,21.2,0.8,0.9,1.7,.088,0.1,0.7,0.8,0.6,,turkohe01
4,Pau Gasol,28,LAL,C,23,23,931,21.9,.622,.000,.507,8.6,22.5,15.6,10.4,1.1,4.1,11.5,18.8,2.6,1.6,4.3,.221,3.7,1.6,5.3,1.7,,gasolpa01
5,Dwight Howard,23,ORL,C,23,23,903,25.5,.634,.007,.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,2.6,1.9,4.5,.241,3.2,3.0,6.2,1.8,,howardw01
6,Rafer Alston,32,ORL,PG,23,23,740,11.8,.471,.405,.158,0.5,8.9,4.8,22.4,2.4,0.4,11.8,22.1,-0.2,0.9,0.7,.043,-1.2,0.9,-0.3,0.3,,alstora01
7,Lamar Odom,29,LAL,PF,23,5,735,18.0,.587,.170,.388,10.3,23.0,16.7,9.1,1.1,3.5,13.9,17.5,1.3,1.3,2.6,.173,1.9,1.3,3.2,1.0,,odomla01
8,Trevor Ariza,23,LAL,SF,23,23,722,14.7,.610,.454,.346,3.6,12.0,7.8,11.6,2.6,1.2,15.1,15.9,1.0,1.1,2.2,.143,1.3,2.5,3.8,1.0,,arizatr01
9,Derek Fisher,34,LAL,PG,22,22,635,8.5,.500,.419,.225,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,0.2,0.7,0.9,.068,-2.5,0.6,-1.9,0.0,,fishede01
10,Chauncey Billups,32,DEN,PG,16,16,619,22.9,.664,.477,.594,1.0,11.0,5.9,27.9,1.7,0.6,11.1,20.6,2.8,0.4,3.2,.249,5.8,0.4,6.1,1.3,,billuch01
