Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Kawhi Leonard,27,TOR,SF,24,24,939,27.9,.619,.292,.435,6.4,19.3,12.8,19.3,2.1,1.8,11.1,32.2,3.1,1.7,4.8,.244,7.6,2.4,10.1,2.9,Finals MVP-1,leonaka01
2,Kyle Lowry,32,TOR,PG,24,24,901,15.4,.577,.523,.292,2.6,11.8,7.2,27.5,1.7,0.8,14.7,18.5,1.5,1.3,2.7,.146,1.0,1.3,2.3,1.0,,lowryky01
3,Pascal Siakam,24,TOR,PF,24,24,891,17.1,.540,.272,.227,5.0,16.2,10.6,12.9,1.4,1.9,7.3,23.2,1.0,1.4,2.4,.127,1.8,0.8,2.6,1.0,,siakapa01
4,Draymond Green,28,GSW,PF,22,22,851,16.6,.561,.249,.310,5.7,23.9,15.1,30.8,1.9,3.8,24.2,17.5,0.9,1.0,1.9,.106,0.3,3.2,3.6,1.2,,greendr01
5,Stephen Curry,30,GSW,PG,22,22,846,22.6,.620,.566,.364,2.4,15.2,9.0,23.9,1.4,0.5,11.7,29.1,2.7,0.4,3.2,.179,5.6,-0.5,5.2,1.5,,curryst01
6,Klay Thompson,28,GSW,SG,21,21,818,14.5,.575,.439,.114,1.7,10.1,6.0,8.3,1.7,1.8,9.1,22.1,0.7,0.4,1.1,.067,0.6,-0.4,0.2,0.5,,thompkl01
7,Marc Gasol,34,TOR,C,24,24,735,13.5,.564,.494,.256,2.4,20.7,11.6,14.7,1.4,3.5,9.5,13.7,0.9,1.3,2.3,.149,0.3,3.1,3.4,1.0,,gasolma01
8,Danny Green,31,TOR,SG,24,24,684,7.7,.503,.768,.148,2.7,11.3,7.0,5.4,2.4,1.6,13.6,12.7,-0.3,1.1,0.8,.058,-2.2,1.5,-0.7,0.2,,greenda02
9,Damian Lillard,28,POR,PG,16,16,650,20.5,.566,.479,.345,1.3,11.1,6.2,28.0,2.1,0.6,13.6,29.5,1.1,0.4,1.6,.115,4.9,-0.2,4.6,1.1,,lillada01
10,CJ McCollum,27,POR,SG,16,16,635,17.8,.527,.334,.160,2.3,11.0,6.7,16.8,1.0,1.3,7.4,27.7,0.7,0.3,1.0,.075,3.4,-0.7,2.6,0.7,,mccolcj01
11,Andre Iguodala,35,GSW,SF,21,15,629,15.3,.565,.482,.223,5.1,11.4,8.3,18.4,1.9,3.6,10.3,14.1,1.0,0.5,1.5,.113,1.7,2.0,3.7,0.9,,iguodan01
12,Fred VanVleet,24,TOR,PG,24,0,592,10.4,.534,.590,.187,1.3,6.2,3.7,15.7,1.5,1.0,10.5,15.4,0.4,0.7,1.1,.085,-0.7,0.8,0.1,0.3,,vanvlfr01
13,Nikola Jokić,23,DEN,C,14,14,557,29.6,.596,.215,.299,10.0,24.5,17.2,37.1,1.5,1.8,10.9,26.6,2.4,0.6,3.0,.259,8.3,3.3,11.6,1.9,,jokicni01
14,Gary Harris,24,DEN,SG,14,14,517,13.5,.569,.361,.241,1.8,10.1,5.9,9.3,1.2,1.2,5.9,16.1,0.8,0.2,1.1,.099,-1.1,0.8,-0.3,0.2,,harriga01
15,Khris Middleton,27,MIL,SF,15,15,515,14.7,.567,.458,.259,1.8,16.1,9.3,19.6,0.8,0.0,11.5,21.1,0.7,0.8,1.5,.136,0.7,0.6,1.3,0.5,,middlkh01
16,Giannis Antetokounmpo,24,MIL,PF,15,15,514,26.5,.572,.211,.644,7.3,27.7,17.9,25.1,1.7,5.3,13.0,32.2,1.0,1.3,2.3,.216,5.0,3.4,8.3,1.4,,antetgi01
17,Jamal Murray,21,DEN,PG,14,14,508,19.4,.534,.329,.246,3.9,8.8,6.3,21.8,1.4,0.3,7.3,26.5,1.0,0.2,1.2,.116,3.2,-0.4,2.8,0.6,,murraja01
18,Serge Ibaka,29,TOR,C,24,0,500,15.1,.532,.197,.218,7.7,23.9,15.8,7.4,1.1,4.5,10.6,21.5,0.2,1.0,1.2,.113,-1.6,1.2,-0.4,0.2,,ibakase01
19,Paul Millsap,33,DEN,PF,14,14,469,15.0,.561,.244,.391,5.3,15.9,10.5,3.6,1.3,2.5,9.0,19.2,0.6,0.4,1.0,.098,-1.4,-0.1,-1.5,0.0,,millspa01
