Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Allan Houston,27,NYK,SG,20,20,783,15.6,.528,.118,.338,0.9,7.6,4.2,13.3,0.6,0.1,12.5,25.2,1.0,0.6,1.6,.098,1.0,-0.3,0.6,0.5,,houstal01
2,Latrell Sprewell,28,NYK,SF,20,8,743,18.7,.503,.072,.384,3.9,12.0,7.9,12.4,1.4,0.7,12.5,30.7,0.7,0.9,1.6,.102,1.8,0.5,2.2,0.8,,sprewla01
3,Tim Duncan,22,SAS,PF,17,17,733,25.1,.573,.011,.507,9.6,21.6,16.0,14.2,1.0,4.4,13.1,26.8,2.1,1.7,3.7,.243,4.0,2.6,6.6,1.6,Finals MVP-1,duncati01
4,Larry Johnson,29,NYK,PF,20,20,683,12.5,.511,.402,.225,3.9,13.6,8.7,8.5,1.7,0.1,12.8,18.6,0.4,0.9,1.4,.096,0.3,0.9,1.2,0.5,,johnsla02
5,Avery Johnson,33,SAS,PG,17,17,653,15.2,.518,.016,.251,1.8,5.7,3.9,37.2,1.7,0.1,19.4,19.6,0.7,0.8,1.5,.111,0.9,0.1,1.0,0.5,,johnsav01
6,David Robinson,33,SAS,C,17,17,600,23.3,.563,.000,.700,7.7,24.9,16.8,14.0,2.6,4.8,14.5,22.7,1.3,1.7,3.0,.243,2.6,4.5,7.1,1.4,,robinda01
7,Sean Elliott,30,SAS,SF,17,17,574,13.9,.567,.359,.386,2.5,9.3,6.1,14.5,0.9,0.5,10.5,17.3,1.1,0.7,1.9,.157,1.4,1.2,2.6,0.7,,elliose01
8,Mario Elie,35,SAS,SG,17,17,526,11.6,.505,.268,.438,2.2,10.8,6.7,16.5,2.4,0.3,15.8,14.9,0.4,0.9,1.3,.118,-1.1,2.4,1.3,0.4,,eliema01
9,Marcus Camby,24,NYK,C,20,3,509,24.8,.591,.007,.510,12.2,24.8,18.5,2.3,2.7,6.3,7.9,18.4,1.6,1.3,3.0,.280,2.5,4.4,6.9,1.2,,cambyma01
10,Chris Childs,31,NYK,PG,20,0,494,8.2,.450,.301,.280,2.0,9.8,5.8,24.8,1.5,0.2,22.3,13.4,-0.1,0.6,0.5,.048,-3.0,1.3,-1.7,0.0,,childch01
11,Charlie Ward,28,NYK,PG,20,20,494,13.1,.477,.602,.086,3.0,8.5,5.7,25.5,4.0,0.5,19.9,12.0,0.3,0.9,1.2,.115,-0.3,4.0,3.8,0.7,,wardch01
12,Brian Grant,26,POR,PF,13,13,482,17.4,.567,.000,.605,8.9,21.6,15.4,6.0,1.2,2.7,12.2,17.7,0.9,0.6,1.5,.145,1.0,0.8,1.8,0.5,,grantbr01
13,Reggie Miller,33,IND,SG,13,13,481,20.1,.555,.422,.432,3.4,9.2,6.4,13.8,1.0,0.5,8.1,25.4,1.7,0.2,1.9,.188,5.3,-1.2,4.1,0.7,,millere01
14,Rasheed Wallace,24,POR,SF,13,13,468,18.3,.563,.062,.397,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,1.0,0.5,1.5,.155,2.1,1.8,4.0,0.7,,wallara01
15,Mark Jackson,33,IND,PG,13,13,451,19.8,.601,.330,.408,3.9,11.6,7.9,44.0,1.7,0.2,22.4,16.5,1.4,0.3,1.7,.180,4.9,-0.2,4.7,0.8,,jacksma01
16,Karl Malone,35,UTA,PF,11,11,451,21.2,.492,.005,.417,9.8,22.3,16.2,24.5,1.6,1.5,14.1,30.2,0.5,0.7,1.3,.135,4.0,0.6,4.5,0.7,,malonka01
17,Isaiah Rider,27,POR,SG,13,13,426,17.9,.551,.160,.436,5.0,9.5,7.3,16.2,1.5,0.0,14.5,26.6,0.8,0.2,1.0,.109,2.3,-0.3,1.9,0.4,,rideris01
18,Kurt Thomas,26,NYK,PF,20,12,419,10.1,.414,.000,.195,11.1,21.2,16.1,3.0,2.0,2.4,12.9,17.3,-0.2,0.8,0.6,.068,-3.7,1.3,-2.4,0.0,,thomaku01
19,Damon Stoudamire,25,POR,PG,13,13,403,11.6,.458,.171,.264,2.2,10.3,6.3,36.9,1.1,0.2,20.9,22.5,-0.2,0.2,-0.1,-0.007,-0.4,-1.5,-1.9,0.0,,stoudda01
20,Dale Davis,29,IND,PF,13,13,394,18.1,.596,.000,.649,14.5,25.6,20.3,5.0,1.4,3.3,17.5,14.5,0.8,0.6,1.4,.166,1.9,0.9,2.8,0.5,,davisda01
21,Arvydas Sabonis,34,POR,C,13,13,392,17.5,.493,.044,.381,3.9,31.9,18.1,14.9,2.2,3.1,12.6,19.2,0.3,0.7,1.0,.128,1.0,2.6,3.6,0.6,,sabonar01
22,Bryon Russell,28,UTA,SF,11,11,387,14.5,.508,.313,.313,5.4,14.8,10.2,6.3,2.9,0.4,7.8,17.6,0.5,0.6,1.1,.132,0.9,1.6,2.5,0.4,,russebr01
23,Dikembe Mutombo,32,ATL,C,9,9,380,20.5,.616,.000,.662,11.3,29.9,20.3,5.9,0.8,4.6,16.4,14.1,0.9,0.7,1.6,.196,1.9,2.4,4.3,0.6,,mutomdi01
24,Mookie Blaylock,31,ATL,PG,9,9,358,9.7,.399,.378,.111,2.0,10.7,6.2,21.3,2.9,0.4,17.5,23.5,-0.7,0.4,-0.3,-0.044,-0.9,0.0,-0.9,0.1,,blaylmo01
25,Grant Long,32,ATL,PF,9,9,358,13.7,.489,.045,.500,9.3,16.4,12.7,4.5,2.9,0.8,17.6,17.8,0.1,0.5,0.6,.077,-1.0,1.2,0.2,0.2,,longgr01
26,Allen Iverson,23,PHI,SG,8,8,358,22.6,.481,.248,.243,4.2,6.1,5.1,22.9,3.1,0.5,9.2,33.1,0.8,0.2,1.0,.136,5.8,0.4,6.2,0.8,,iversal01
27,Steve Smith,29,ATL,SG,9,9,356,14.9,.454,.216,.281,4.7,6.1,5.4,19.0,2.3,0.4,10.9,26.5,0.2,0.3,0.5,.068,1.6,0.3,1.9,0.4,,smithst01
28,Jalen Rose,26,IND,SF,13,0,355,15.1,.516,.167,.246,3.9,6.5,5.3,17.8,2.0,1.0,14.0,23.8,0.4,0.2,0.7,.088,0.8,-0.1,0.7,0.2,,roseja01
29,John Stockton,36,UTA,PG,11,11,352,18.1,.487,.114,.438,3.8,8.1,6.0,48.2,2.8,0.2,19.8,21.3,0.4,0.4,0.8,.116,2.8,0.7,3.6,0.5,,stockjo01
30,Patrick Ewing,36,NYK,C,11,11,347,17.0,.477,.000,.267,4.9,29.2,17.0,3.5,1.1,1.9,6.2,22.9,0.3,0.7,1.0,.136,0.5,0.9,1.4,0.3,,ewingpa01
31,Jaren Jackson,31,SAS,SG,17,0,345,12.1,.512,.656,.099,2.2,11.5,7.2,10.2,2.1,0.0,12.8,22.5,0.0,0.6,0.6,.084,-0.5,1.0,0.5,0.2,,jacksja01
