Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Magic Johnson,28,LAL,PG,24,24,965,22.9,.600,.043,.471,4.1,11.5,8.0,46.5,1.8,0.2,17.3,22.1,3.2,0.8,4.0,.198,6.3,0.6,6.9,2.2,,johnsma02
2,Isiah Thomas,26,DET,PG,23,23,911,20.7,.519,.105,.360,3.3,10.3,6.8,37.7,3.8,0.6,14.9,28.0,0.9,2.1,3.0,.159,4.2,3.3,7.5,2.2,,thomais01
3,Byron Scott,26,LAL,SG,24,24,897,16.5,.583,.154,.291,3.6,9.4,6.6,10.3,2.0,0.3,10.5,22.3,1.6,0.7,2.3,.125,1.8,-0.1,1.7,0.8,,scottby01
4,James Worthy,26,LAL,SF,24,24,896,20.3,.567,.023,.328,7.3,10.9,9.2,19.0,1.9,1.3,11.0,24.9,1.9,0.8,2.8,.148,3.7,0.5,4.3,1.4,Finals MVP-1,worthja01
5,Adrian Dantley,32,DET,SF,23,23,804,17.8,.602,.007,.610,5.4,10.1,7.8,9.6,1.2,0.1,12.1,23.4,1.7,1.3,3.0,.180,2.8,0.5,3.4,1.1,,dantlad01
6,Joe Dumars,24,DET,SG,23,23,804,11.7,.517,.024,.255,2.6,4.6,3.6,21.6,0.9,0.2,12.7,17.5,0.7,1.1,1.7,.102,0.0,0.2,0.2,0.5,,dumarjo01
7,Bill Laimbeer,30,DET,C,23,23,779,14.0,.506,.068,.180,6.5,26.5,16.5,8.8,1.2,1.6,10.0,17.2,0.5,1.8,2.3,.140,0.2,2.0,2.1,0.8,,laimbbi01
8,Larry Bird,31,BOS,SF,17,17,763,20.2,.538,.095,.334,4.7,19.0,11.9,26.1,2.5,1.1,11.2,25.9,1.2,1.2,2.4,.151,5.2,1.5,6.7,1.7,,birdla01
9,A.C. Green,24,LAL,PF,24,18,726,13.3,.594,.000,.432,9.7,18.4,14.2,3.8,0.8,1.0,11.4,13.9,1.1,0.7,1.8,.121,0.2,-0.6,-0.4,0.3,,greenac01
10,Kareem Abdul-Jabbar,40,LAL,C,24,24,718,13.8,.504,.007,.234,8.4,12.9,10.8,7.7,1.1,3.1,12.1,23.6,0.1,0.7,0.8,.054,-1.4,-0.6,-2.0,0.0,,abdulka01
11,Kevin McHale,30,BOS,PF,17,17,716,21.8,.670,.004,.523,9.4,13.6,11.5,10.1,0.5,2.6,10.8,22.8,2.5,0.8,3.3,.222,5.5,0.6,6.1,1.5,,mchalke01
12,Dennis Johnson,33,BOS,PG,17,17,702,14.9,.529,.076,.490,2.6,10.6,6.7,30.6,1.8,0.7,15.0,19.3,0.8,0.8,1.6,.107,1.9,0.9,2.8,0.8,,johnsde01
13,Rolando Blackman,28,DAL,SG,17,17,672,15.5,.532,.011,.238,4.3,4.8,4.6,16.2,1.1,0.3,8.0,19.7,1.4,0.0,1.3,.095,1.7,-1.2,0.5,0.4,,blackro01
14,Danny Ainge,28,BOS,SG,17,17,670,8.6,.489,.315,.228,2.8,6.8,4.8,24.3,0.7,0.1,16.8,16.4,0.0,0.5,0.5,.035,-0.6,-1.6,-2.1,0.0,,aingeda01
15,Robert Parish,34,BOS,C,17,17,626,15.0,.582,.000,.324,10.0,22.4,16.3,5.4,0.9,1.9,15.0,18.2,0.5,0.9,1.4,.110,1.4,-0.4,1.0,0.5,,parisro01
16,John Salley,23,DET,C,23,0,623,13.4,.599,.010,.663,12.0,16.9,14.5,4.8,1.3,3.9,14.6,11.3,0.9,1.4,2.3,.177,0.1,2.7,2.7,0.7,,sallejo01
17,Mychal Thompson,33,LAL,C,24,0,615,13.8,.531,.000,.325,12.6,19.7,16.3,2.8,1.4,2.1,13.1,18.2,0.3,0.8,1.1,.086,-1.1,-0.9,-2.0,0.0,,thompmy01
18,Derek Harper,26,DAL,PG,17,17,602,15.3,.504,.178,.292,2.0,5.9,4.0,26.9,2.7,0.5,12.3,18.3,0.8,0.2,1.1,.086,1.3,0.2,1.5,0.5,,harpede01
19,Michael Cooper,31,LAL,SG,24,0,588,10.2,.535,.473,.206,3.1,8.3,5.8,14.8,1.7,0.9,12.8,12.4,0.6,0.4,1.0,.081,-0.2,0.8,0.6,0.4,,coopemi01
20,Sam Perkins,26,DAL,PF,17,17,572,14.5,.513,.036,.338,7.6,14.2,10.9,7.3,2.2,1.8,11.8,18.8,0.5,0.4,0.9,.078,-0.3,0.4,0.0,0.3,,perkisa01
21,Roy Tarpley,23,DAL,PF,17,0,563,23.1,.557,.012,.303,17.5,25.8,21.7,7.9,1.9,2.8,10.5,22.9,1.4,0.7,2.1,.177,2.9,0.0,2.9,0.7,,tarplro01
22,Mark Aguirre,28,DAL,SF,17,17,558,20.3,.553,.116,.293,6.8,13.1,10.0,15.9,1.3,1.0,11.0,28.3,1.1,0.2,1.3,.115,4.2,-0.9,3.3,0.8,,aguirma01
23,James Donaldson,30,DAL,C,17,17,499,14.2,.657,.000,.356,10.5,22.0,16.3,3.2,0.7,1.8,19.4,12.7,0.6,0.3,0.9,.090,0.3,-0.1,0.2,0.3,,donalja01
24,Karl Malone,24,UTA,PF,11,11,494,18.4,.537,.004,.439,8.3,21.1,15.1,6.3,1.3,0.8,11.4,30.4,0.2,0.8,1.0,.094,1.0,-1.0,0.1,0.3,,malonka01
25,John Stockton,25,UTA,PG,11,11,478,22.5,.618,.104,.679,3.6,7.0,5.4,51.9,3.9,0.4,21.6,20.3,1.3,0.7,2.0,.201,5.4,3.4,8.8,1.3,,stockjo01
26,Vinnie Johnson,31,DET,SG,23,0,477,14.3,.452,.029,.209,8.6,9.7,9.2,15.7,1.9,0.6,7.4,26.4,0.0,0.9,0.8,.085,-0.2,0.6,0.4,0.3,,johnsvi01
27,Dennis Rodman,26,DET,SF,23,0,474,12.2,.513,.015,.397,12.6,20.8,16.7,7.0,1.6,1.9,16.3,18.0,-0.1,1.1,1.0,.103,-2.1,1.2,-0.9,0.1,,rodmade01
28,Dominique Wilkins,28,ATL,SF,12,12,473,22.9,.527,.060,.417,9.2,10.4,9.8,12.0,1.7,0.8,7.8,35.8,0.9,0.2,1.1,.113,5.1,-2.0,3.2,0.6,,wilkido01
29,Kevin Willis,25,ATL,PF,12,12,462,14.7,.606,.007,.362,9.2,19.1,14.1,3.3,1.1,1.4,13.5,17.6,0.6,0.3,0.9,.096,-0.4,-0.4,-0.7,0.2,,willike02
30,Mark Eaton,31,UTA,C,11,11,461,10.1,.526,.000,.554,7.5,17.5,12.9,3.9,1.3,4.3,14.8,9.0,0.2,0.8,0.9,.095,-2.2,3.1,0.9,0.3,,eatonma01
31,Thurl Bailey,26,UTA,SF,11,0,449,16.6,.547,.005,.335,5.8,10.1,8.1,6.9,0.7,3.0,8.3,24.8,0.5,0.5,1.0,.104,1.0,0.2,1.2,0.4,,baileth01
32,Alex English,34,DEN,SF,11,11,438,17.0,.487,.012,.169,7.1,7.4,7.2,18.0,0.8,0.4,5.5,27.2,0.6,0.1,0.7,.072,2.4,-2.1,0.3,0.3,,englial01
33,Michael Jordan,24,CHI,SG,10,10,427,28.4,.598,.012,.381,5.8,12.7,9.2,23.1,2.9,1.5,11.4,35.2,1.3,0.8,2.1,.234,8.5,3.7,12.2,1.5,,jordami01
34,Rick Mahorn,29,DET,PF,23,21,409,4.4,.381,.000,.211,5.4,19.9,12.7,4.5,0.6,1.6,14.0,12.5,-0.5,0.8,0.3,.034,-5.3,0.4,-4.9,-0.3,,mahorri01
35,Doc Rivers,26,ATL,PG,12,12,409,22.4,.595,.158,.309,2.3,15.3,8.7,39.4,3.1,0.3,13.7,19.7,1.2,0.4,1.6,.188,4.5,2.3,6.8,0.9,,riverdo01
36,Bob Hansen,27,UTA,SG,11,11,408,10.3,.584,.267,.163,2.4,8.2,5.5,12.4,0.9,0.0,15.7,18.4,0.1,0.3,0.4,.051,-1.5,-0.4,-1.8,0.0,,hansebo01
37,Michael Adams,25,DEN,PG,11,11,406,12.6,.496,.415,.315,2.2,7.7,4.8,20.8,2.1,0.3,13.4,17.3,0.2,0.2,0.4,.053,0.2,-0.2,0.0,0.2,,adamsmi01
38,Charles Oakley,24,CHI,PF,10,10,373,13.4,.497,.022,.264,11.3,27.0,18.9,12.4,0.8,0.6,15.1,14.1,0.2,0.7,0.9,.113,0.1,0.6,0.7,0.3,,oaklech01
39,Randy Wittman,28,ATL,SG,12,12,344,13.4,.548,.000,.057,3.1,6.1,4.5,18.0,1.0,0.2,9.4,17.6,0.4,0.0,0.5,.064,-0.1,-0.7,-0.8,0.1,,wittmra01
40,Tree Rollins,32,ATL,C,12,12,333,10.1,.622,.000,.417,8.2,17.7,12.8,2.2,1.5,3.7,10.5,6.3,0.4,0.3,0.7,.107,-1.4,2.1,0.7,0.2,,rollitr01
41,Danny Schayes,28,DEN,PF,11,11,314,20.6,.723,.000,.943,9.6,18.0,13.5,8.2,0.5,1.9,16.2,19.4,1.2,0.2,1.4,.208,2.2,0.7,3.0,0.4,,schayda01
42,James Edwards,32,DET,C,22,2,308,14.3,.543,.009,.373,8.7,16.9,12.9,5.9,0.3,2.1,7.2,20.0,0.5,0.6,1.0,.160,-0.8,1.4,0.6,0.2,,edwarja01
43,Dave Corzine,31,CHI,C,10,10,308,5.0,.373,.000,.171,5.2,15.4,10.2,3.6,0.5,1.6,12.8,13.4,-0.5,0.4,-0.1,-0.010,-4.3,-0.9,-5.2,-0.2,,corzida01
44,Horace Grant,22,CHI,PF,10,0,299,15.4,.576,.012,.185,9.0,17.0,12.9,8.3,2.4,0.4,7.4,13.9,0.5,0.5,1.0,.164,0.8,2.2,2.9,0.4,,grantho01
45,Brad Davis,32,DAL,PG,17,0,295,12.6,.669,.071,.371,0.4,7.2,3.8,24.8,0.5,1.0,26.3,15.8,0.4,0.0,0.4,.059,-0.5,-1.4,-1.9,0.0,,davisbr01
46,Scottie Pippen,22,CHI,SF,10,6,294,10.0,.490,.061,.071,8.8,10.8,9.8,12.7,1.4,1.6,20.3,19.1,-0.3,0.4,0.1,.016,-1.8,0.5,-1.3,0.1,,pippesc01
47,Blair Rasmussen,25,DEN,C,11,11,277,15.8,.508,.000,.157,9.1,19.1,13.8,3.8,0.2,2.6,4.2,21.0,0.4,0.2,0.6,.098,0.0,-1.5,-1.5,0.0,,rasmubl01
48,Detlef Schrempf,25,DAL,SF,15,0,274,14.8,.539,.035,.593,10.2,12.2,11.2,11.7,1.5,1.5,16.2,20.0,0.3,0.1,0.4,.072,0.5,-0.5,-0.1,0.1,,schrede01
49,Fat Lever,27,DEN,SG,7,7,273,21.1,.529,.071,.337,5.9,20.7,12.8,25.3,2.3,0.9,3.4,17.5,0.8,0.3,1.0,.183,4.4,2.5,6.9,0.6,,leverfa01
50,Sam Vincent,24,CHI,PG,10,10,251,8.3,.421,.027,.227,2.6,5.9,4.2,27.5,1.6,0.2,18.2,25.9,-0.6,0.3,-0.3,-0.059,-2.8,-1.7,-4.4,-0.2,,vincesa01
51,Mike Evans,32,DEN,PG,11,1,219,13.9,.481,.386,.132,2.8,8.4,5.4,15.7,2.7,0.0,9.0,24.9,0.0,0.1,0.2,.038,0.1,0.0,0.1,0.1,,evansmi01
52,Bill Hanzlik,30,DEN,SF,11,0,212,7.3,.430,.143,.464,5.2,9.8,7.3,15.7,1.1,2.5,17.2,15.8,-0.2,0.1,0.0,-0.008,-4.3,0.7,-3.6,-0.1,,hanzlbi01
53,Spud Webb,24,ATL,PG,12,0,211,20.6,.545,.099,.457,2.2,9.3,5.7,36.8,2.2,0.0,9.3,22.3,0.6,0.1,0.7,.167,3.7,1.0,4.6,0.4,,webbsp01
54,Antoine Carr,26,ATL,PF,12,0,210,13.4,.546,.015,.206,6.7,16.9,11.7,10.0,1.0,5.3,11.9,17.6,0.2,0.2,0.4,.082,-1.9,1.8,-0.2,0.1,,carran01
55,Mark Price,23,CLE,PG,5,5,205,21.2,.673,.179,.373,1.8,7.8,5.0,28.6,0.8,0.0,9.3,18.7,0.8,0.1,1.0,.225,5.6,0.3,5.9,0.4,,pricema01
56,Brad Daugherty,22,CLE,C,5,5,204,12.8,.515,.000,.492,5.9,18.7,12.7,11.3,0.5,1.9,17.3,20.2,-0.1,0.2,0.2,.042,-0.1,-0.3,-0.4,0.1,,daughbr01
57,Jay Vincent,28,DEN,SF,8,0,200,19.0,.576,.010,.385,5.0,15.6,9.9,4.9,1.2,1.2,10.3,27.8,0.3,0.1,0.5,.113,0.5,-1.1,-0.6,0.1,,vinceja01
58,Larry Nance,28,CLE,PF,5,5,200,15.8,.584,.000,.281,6.0,13.8,10.2,13.6,0.5,3.0,16.3,19.1,0.2,0.2,0.4,.100,1.4,1.4,2.9,0.2,,nancela01
59,Jeff Malone,26,WSB,SG,5,5,199,19.1,.565,.010,.381,1.8,8.3,5.1,11.2,1.3,1.5,11.0,28.8,0.3,0.2,0.5,.110,2.4,0.1,2.5,0.2,,malonje01
60,Moses Malone,32,WSB,C,5,5,198,18.2,.563,.015,.615,13.2,20.3,16.8,6.0,0.8,1.2,15.4,22.2,0.3,0.2,0.5,.125,2.8,-1.4,1.3,0.2,,malonmo01
61,Terry Cummings,26,MIL,PF,5,5,193,22.6,.595,.000,.494,6.9,16.6,11.6,11.8,2.3,1.0,10.0,26.2,0.5,0.2,0.7,.163,3.6,1.3,4.9,0.3,,cummite01
62,Jack Sikma,32,MIL,PF,5,5,190,16.7,.533,.039,.395,14.0,23.8,18.7,10.6,0.5,1.3,14.4,23.1,0.2,0.1,0.4,.091,0.9,-1.2,-0.3,0.1,,sikmaja01
63,Jim Paxson,30,BOS,SG,15,0,188,2.2,.369,.034,.339,0.7,5.1,2.9,8.5,1.7,0.7,15.0,19.2,-0.5,0.2,-0.3,-0.089,-6.9,-1.9,-8.8,-0.3,,paxsoji02
64,Kurt Rambis,29,LAL,PF,19,6,186,12.3,.642,.000,.382,8.6,23.2,16.2,6.6,1.4,0.6,16.8,11.4,0.3,0.2,0.5,.126,-1.2,0.7,-0.4,0.1,,rambiku01
65,T.R. Dunn,32,DEN,SG,11,3,185,6.6,.553,.000,.400,6.0,11.2,8.4,2.0,2.1,0.0,14.5,6.1,0.1,0.1,0.2,.053,-3.5,1.1,-2.4,0.0,,dunntr01
66,John Williams,21,WSB,SF,5,5,185,14.4,.524,.021,.667,7.1,11.5,9.3,18.4,2.3,1.3,16.2,18.1,0.1,0.2,0.3,.082,1.3,1.9,3.3,0.2,,willijo02
67,Xavier McDaniel,24,SEA,SF,5,5,180,20.5,.579,.099,.296,9.3,20.3,15.1,19.6,0.8,0.3,10.7,23.4,0.4,0.1,0.5,.140,4.7,-0.2,4.5,0.3,,mcdanxa01
68,Paul Pressey,29,MIL,SG,5,5,178,13.0,.554,.060,.600,3.7,8.7,6.1,26.5,1.1,1.0,20.2,18.7,0.2,0.1,0.2,.058,-0.2,-0.3,-0.5,0.1,,presspa01
69,Sidney Moncrief,30,MIL,SG,5,5,173,15.5,.606,.020,.540,3.8,8.9,6.3,21.8,0.9,0.4,15.1,17.7,0.4,0.0,0.4,.122,1.6,0.1,1.7,0.2,,moncrsi01
70,Dale Ellis,27,SEA,SG,5,5,172,15.8,.543,.145,.349,7.6,7.5,7.6,12.0,0.8,0.7,11.1,25.7,0.3,0.0,0.3,.073,1.8,-2.5,-0.6,0.1,,ellisda01
71,Mark Jackson,22,NYK,PG,4,4,171,12.2,.440,.200,.183,4.1,9.0,6.5,34.1,3.0,0.0,17.8,19.6,-0.1,0.0,0.0,-0.009,0.3,0.2,0.5,0.1,,jacksma01
72,Clyde Drexler,25,POR,SG,4,4,170,15.5,.459,.072,.349,6.7,12.1,9.0,18.5,3.3,0.8,11.1,24.6,0.0,0.3,0.3,.089,3.0,0.5,3.5,0.2,,drexlcl01
