Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Kevin Durant,25,OKC,SF,19,19,815,22.6,.570,.296,.386,3.7,19.1,11.8,18.3,1.2,2.3,12.7,31.6,1.5,0.9,2.5,.145,6.1,0.4,6.4,1.7,,duranke01
2,Paul George,23,IND,SF,19,19,781,20.5,.578,.410,.406,2.1,20.0,11.2,17.8,2.9,0.8,11.7,26.3,1.3,1.5,2.7,.169,3.3,2.5,5.9,1.6,,georgpa01
3,LeBron James,29,MIA,PF,20,20,763,31.0,.668,.253,.471,2.5,21.4,12.3,25.6,2.6,1.4,12.9,31.6,3.4,0.9,4.3,.269,8.5,1.8,10.3,2.4,,jamesle01
4,Tim Duncan,37,SAS,C,23,23,752,21.1,.568,.007,.351,10.4,22.2,16.4,9.6,0.5,3.1,7.3,21.9,2.0,1.2,3.2,.204,2.5,0.7,3.1,1.0,,duncati01
5,Kawhi Leonard,22,SAS,SF,23,23,736,18.7,.606,.310,.301,5.1,19.2,12.3,7.8,2.7,1.5,9.7,18.9,1.5,1.5,2.9,.191,1.9,2.8,4.7,1.3,Finals MVP-1,leonaka01
6,Russell Westbrook,25,OKC,PG,19,19,735,24.9,.539,.251,.412,7.3,13.6,10.6,40.5,2.9,0.6,15.0,34.3,1.6,0.9,2.5,.166,6.3,1.3,7.6,1.8,,westbru01
7,Tony Parker,31,SAS,PG,23,23,719,15.8,.531,.101,.202,0.8,6.4,3.7,26.1,1.1,0.2,14.1,28.3,0.3,0.7,1.1,.071,0.2,-1.6,-1.4,0.1,,parketo01
8,Lance Stephenson,23,IND,SG,19,19,705,13.5,.536,.305,.223,4.2,18.0,11.2,20.3,1.2,0.5,16.0,19.9,0.3,1.0,1.2,.085,0.3,0.6,0.9,0.5,,stephla01
9,Dwyane Wade,32,MIA,SG,20,20,693,18.5,.560,.086,.324,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,0.7,0.5,1.2,.086,1.6,-0.7,0.9,0.5,,wadedw01
10,George Hill,27,IND,PG,19,19,687,12.8,.561,.433,.343,2.3,10.0,6.2,14.2,1.8,0.5,12.0,16.5,0.7,0.9,1.5,.107,-0.2,1.2,1.0,0.5,,hillge01
11,David West,33,IND,PF,19,19,687,15.5,.528,.041,.249,4.3,17.9,11.3,20.8,1.1,2.0,13.7,22.4,0.3,1.0,1.3,.093,0.2,1.4,1.6,0.6,,westda01
