Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jayson Tatum,23,BOS,SF,24,24,983,17.6,.562,.415,.360,2.8,15.2,9.2,26.9,1.5,2.0,15.5,29.6,0.8,1.5,2.2,.110,3.1,1.4,4.5,1.6,,tatumja01
2,Jaylen Brown,25,BOS,SF,24,24,920,17.2,.581,.384,.313,4.2,15.7,10.2,16.8,1.5,1.0,13.4,26.9,0.9,1.3,2.2,.115,1.8,0.8,2.6,1.1,,brownja02
3,Al Horford,35,BOS,C,23,23,815,16.6,.663,.508,.187,5.0,23.9,14.8,14.6,1.2,3.5,12.2,13.1,1.7,1.5,3.2,.187,2.2,3.8,6.0,1.7,,horfoal01
4,Klay Thompson,31,GSW,SG,22,22,792,14.1,.550,.543,.082,1.0,10.9,6.1,9.5,1.5,1.9,6.8,22.7,0.6,0.7,1.3,.079,1.1,-0.4,0.7,0.6,,thompkl01
5,Andrew Wiggins,26,GSW,SF,22,22,767,16.0,.544,.344,.213,8.1,15.8,12.1,7.7,1.4,3.0,8.3,20.8,0.8,0.9,1.7,.108,0.5,0.3,0.8,0.5,,wiggian01
6,Stephen Curry,33,GSW,PG,22,18,764,24.4,.606,.520,.293,1.7,14.9,8.4,28.3,1.9,1.1,10.3,31.8,2.4,0.9,3.2,.203,6.7,1.1,7.7,1.9,Finals MVP-1,curryst01
7,Marcus Smart,27,BOS,PG,21,21,760,13.1,.529,.491,.222,3.1,10.7,7.0,26.3,1.7,0.6,14.5,21.2,0.5,1.0,1.5,.094,-0.8,1.1,0.3,0.4,,smartma01
8,Reggie Bullock,30,DAL,SF,18,18,707,10.1,.598,.868,.119,1.3,12.5,6.8,6.3,1.6,0.1,4.8,11.2,0.8,0.4,1.2,.081,-0.5,0.9,0.4,0.4,,bullore01
9,Draymond Green,31,GSW,PF,22,22,703,12.3,.534,.271,.326,4.3,20.6,12.7,25.7,1.8,3.2,26.4,14.0,0.4,1.0,1.4,.094,-2.0,2.9,0.9,0.5,,greendr01
10,Dorian Finney-Smith,28,DAL,PF,18,18,688,12.6,.630,.688,.153,5.4,11.6,8.5,7.8,1.3,0.9,9.7,12.8,1.2,0.3,1.5,.106,0.5,0.5,1.0,0.5,,finnedo01
11,Grant Williams,23,BOS,PF,24,5,654,9.5,.599,.593,.347,4.1,11.3,7.8,4.4,0.6,2.5,10.4,13.3,0.6,0.8,1.4,.104,-2.0,1.2,-0.8,0.2,,willigr01
12,Jalen Brunson,25,DAL,SG,18,18,629,20.1,.553,.241,.289,2.8,12.9,7.8,20.0,1.2,0.1,5.1,27.8,1.3,0.3,1.6,.123,2.0,-0.5,1.5,0.6,,brunsja01
13,Jimmy Butler,32,MIA,SF,17,17,629,29.9,.604,.207,.402,7.4,16.3,11.7,23.5,2.8,1.9,6.1,29.1,2.7,1.1,3.8,.291,8.3,3.5,11.8,2.2,,butleji01
14,Bam Adebayo,24,MIA,C,18,18,614,17.9,.638,.006,.434,6.9,21.3,13.8,12.6,1.5,2.3,15.4,17.9,1.2,1.0,2.2,.169,0.9,2.0,2.9,0.8,,adebaba01
15,Jordan Poole,22,GSW,SG,22,5,606,18.8,.654,.504,.280,1.9,9.4,5.7,21.1,1.4,1.3,15.7,24.5,1.4,0.5,1.9,.151,2.4,0.4,2.8,0.7,,poolejo01
16,Derrick White,27,BOS,SG,23,3,585,10.1,.494,.472,.290,1.6,11.5,6.7,15.9,1.8,2.0,12.8,17.5,-0.1,0.9,0.8,.065,-2.0,1.8,-0.1,0.3,,whitede01
17,Luka Dončić,22,DAL,PG,15,15,552,28.6,.577,.420,.384,2.1,29.7,15.7,37.3,2.5,1.5,12.5,40.4,1.1,0.8,1.9,.164,6.8,2.5,9.3,1.6,,doncilu01
