Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dan Majerle,27,PHO,SG,24,24,1071,13.5,.542,.441,.222,3.2,11.6,7.6,12.3,1.6,1.7,8.6,15.6,1.5,0.7,2.1,.096,1.6,0.6,2.2,1.1,,majerda01
2,Charles Barkley,29,PHO,PF,24,24,1026,24.9,.552,.093,.452,10.9,25.4,18.4,17.5,2.0,1.5,8.0,27.3,3.3,1.3,4.6,.215,6.2,0.6,6.9,2.3,,barklch01
3,Kevin Johnson,26,PHO,PG,23,23,914,16.2,.559,.010,.523,1.3,6.4,3.9,31.3,2.0,0.9,18.6,22.0,1.2,0.4,1.6,.085,1.6,-0.6,1.0,0.7,,johnske02
4,Scottie Pippen,27,CHI,SF,19,19,789,16.9,.504,.052,.355,5.8,14.6,10.2,21.8,2.8,1.2,15.8,26.2,0.3,1.1,1.4,.083,1.1,0.8,2.0,0.8,,pippesc01
5,Michael Jordan,29,CHI,SG,19,19,783,30.1,.553,.136,.320,5.0,14.9,10.0,29.4,2.7,1.6,7.0,38.0,3.3,1.1,4.4,.270,9.7,1.8,11.6,2.7,Finals MVP-1,jordami01
6,Shawn Kemp,23,SEA,PF,19,19,663,21.3,.589,.000,.535,13.3,20.6,16.8,11.6,2.3,4.4,16.9,21.2,1.5,0.9,2.4,.172,2.2,2.1,4.3,1.1,,kempsh01
7,Horace Grant,27,CHI,PF,19,19,651,17.0,.577,.000,.355,11.5,17.8,14.6,9.8,1.9,2.5,8.8,13.6,1.6,0.9,2.4,.180,2.0,1.3,3.3,0.9,,grantho01
8,Derrick McKey,26,SEA,SF,19,17,647,14.4,.568,.032,.437,8.7,9.0,8.9,16.3,1.0,1.9,16.0,15.3,1.1,0.2,1.3,.099,1.9,0.3,2.2,0.7,,mckeyde01
9,B.J. Armstrong,25,CHI,PG,19,19,643,13.2,.611,.244,.131,1.1,4.2,2.7,14.2,1.6,0.2,7.3,13.7,1.5,0.4,1.8,.137,0.8,0.0,0.8,0.4,,armstbj01
10,Sam Perkins,31,SEA,PF,19,17,626,17.5,.550,.351,.244,5.8,19.9,12.4,9.2,1.6,2.9,7.8,19.0,1.4,0.6,2.0,.157,3.0,1.1,4.1,1.0,,perkisa01
11,Gary Payton,24,SEA,PG,19,19,605,12.7,.466,.026,.157,4.0,8.4,6.1,18.4,3.0,0.4,11.9,20.8,0.2,0.5,0.6,.048,-2.0,0.6,-1.4,0.1,,paytoga01
12,Patrick Ewing,30,NYK,C,15,15,604,21.6,.535,.003,.248,8.6,24.0,16.4,12.0,1.5,3.6,9.8,29.5,1.0,1.0,1.9,.155,2.5,2.0,4.5,1.0,,ewingpa01
