Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Karl Malone,33,UTA,PF,20,20,816,22.2,.501,.005,.465,9.1,24.3,16.9,14.9,1.8,1.6,9.4,33.4,1.0,1.2,2.2,.127,4.4,-0.4,4.0,1.2,,malonka01
2,Michael Jordan,33,CHI,SG,19,19,804,27.1,.524,.135,.297,5.9,16.4,10.9,25.7,2.1,1.9,8.0,35.5,2.5,1.5,3.9,.235,8.1,1.7,9.9,2.4,Finals MVP-1,jordami01
3,Bryon Russell,26,UTA,SF,20,20,758,12.1,.578,.523,.223,2.9,11.5,7.3,6.1,1.5,0.7,8.6,14.6,1.0,0.6,1.6,.103,1.2,0.9,2.1,0.8,,russebr01
4,Scottie Pippen,31,CHI,SF,19,19,753,18.1,.526,.366,.278,5.4,15.0,10.0,17.3,2.1,2.2,13.7,24.9,0.9,1.4,2.3,.145,3.8,1.3,5.1,1.4,,pippesc01
5,John Stockton,34,UTA,PG,20,20,739,22.7,.627,.230,.415,3.0,9.6,6.4,47.5,2.5,0.6,19.5,20.6,2.3,0.8,3.1,.201,6.2,1.6,7.8,1.8,,stockjo01
6,Jeff Hornacek,33,UTA,SG,20,20,704,16.4,.572,.255,.505,3.9,11.2,7.6,18.2,1.7,0.5,12.4,19.7,1.5,0.6,2.1,.142,2.0,0.7,2.7,0.9,,hornaje01
7,Tim Hardaway,30,MIA,PG,17,17,701,15.9,.488,.467,.307,2.2,9.1,5.7,36.3,2.1,0.1,14.0,25.9,0.4,1.2,1.7,.113,3.5,0.7,4.1,1.1,,hardati01
8,Alonzo Mourning,26,MIA,C,17,17,630,15.9,.529,.037,.711,8.2,23.2,15.8,6.4,1.0,5.9,19.7,27.1,-0.7,1.6,1.0,.073,-1.2,2.1,0.8,0.5,,mournal01
9,Hakeem Olajuwon,34,HOU,C,16,16,629,27.6,.628,.012,.418,9.0,23.1,16.3,17.3,2.8,4.8,13.5,25.0,2.0,1.0,3.0,.229,4.9,4.3,9.2,1.8,,olajuha01
10,Clyde Drexler,34,HOU,SG,16,16,623,17.8,.548,.423,.224,4.9,11.7,8.4,22.0,2.3,0.8,12.0,22.3,1.2,0.3,1.6,.122,3.1,1.0,4.1,1.0,,drexlcl01
