Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Gary Payton,27,SEA,PG,21,21,911,19.0,.568,.299,.326,2.9,11.4,7.5,31.0,2.2,0.6,14.0,23.6,1.9,1.2,3.1,.162,3.4,1.6,5.0,1.6,,paytoga01
2,Detlef Schrempf,33,SEA,SF,21,21,789,13.1,.561,.220,.355,3.3,12.7,8.4,16.1,1.0,0.5,18.3,22.4,0.4,0.8,1.2,.071,0.5,-0.2,0.2,0.5,,schrede01
3,Scottie Pippen,30,CHI,SF,18,18,742,19.4,.473,.366,.279,9.7,15.8,12.6,24.9,3.5,2.0,11.3,22.2,1.3,1.7,3.0,.195,4.8,3.0,7.8,1.8,,pippesc01
4,Michael Jordan,32,CHI,SG,18,18,733,26.7,.564,.152,.459,4.9,10.2,7.4,21.2,2.5,0.7,7.9,32.9,3.4,1.3,4.7,.306,8.8,1.9,10.7,2.4,Finals MVP-1,jordami01
5,Karl Malone,32,UTA,PF,18,18,725,23.6,.498,.007,.439,8.1,24.7,16.3,23.2,2.6,1.3,8.6,34.9,0.9,1.6,2.6,.171,4.6,1.4,6.0,1.4,,malonka01
6,Shawn Kemp,26,SEA,PF,20,20,720,23.6,.640,.012,.605,12.6,22.9,18.2,8.7,1.8,4.7,19.7,27.3,1.5,1.4,3.0,.198,2.5,2.3,4.8,1.2,,kempsh01
7,Hersey Hawkins,29,SEA,SG,21,21,713,14.2,.617,.381,.565,3.3,7.5,5.6,11.2,2.1,0.5,13.6,16.5,1.5,0.7,2.2,.150,1.7,1.8,3.5,1.0,,hawkihe01
8,John Stockton,33,UTA,PG,18,18,679,17.0,.544,.242,.376,2.6,8.3,5.4,45.9,2.4,0.9,24.1,17.1,1.1,1.1,2.2,.156,3.1,0.8,3.9,1.0,,stockjo01
9,Sam Perkins,34,SEA,PF,21,1,654,14.2,.579,.444,.311,4.4,12.3,8.7,9.8,1.2,0.8,11.9,18.7,1.0,0.7,1.7,.122,2.4,1.0,3.4,0.9,,perkisa01
10,Jeff Hornacek,32,UTA,SG,18,18,644,20.1,.648,.280,.396,4.3,8.6,6.4,16.4,1.6,0.4,10.0,20.3,2.3,0.9,3.1,.233,5.0,1.1,6.1,1.3,,hornaje01
11,Dennis Rodman,34,CHI,PF,18,15,620,14.1,.523,.000,.573,18.3,30.9,24.3,9.2,1.2,1.2,24.1,12.4,0.5,1.4,1.9,.149,-0.3,0.9,0.7,0.4,,rodmade01
12,Ron Harper,32,CHI,PG,18,16,494,14.8,.518,.351,.313,6.1,10.7,8.3,14.8,2.8,1.3,10.6,15.7,0.8,1.0,1.8,.174,1.2,3.0,4.2,0.8,,harpero01
13,Anfernee Hardaway,24,ORL,PG,12,12,473,24.5,.557,.253,.359,5.3,9.6,7.5,26.3,2.4,0.7,9.4,27.7,1.8,0.1,1.9,.196,6.9,0.5,7.4,1.1,,hardaan01
14,Bryon Russell,25,UTA,SF,18,0,459,17.5,.611,.427,.306,4.6,16.3,10.4,8.0,2.8,1.8,6.6,15.9,1.1,0.9,2.0,.213,2.9,3.7,6.6,1.0,,russebr01
15,Shaquille O'Neal,23,ORL,C,12,12,459,27.4,.575,.000,.565,13.5,19.5,16.5,23.6,1.1,2.8,14.0,32.3,1.3,0.2,1.5,.156,5.6,1.2,6.8,1.0,,onealsh01
16,Dennis Scott,27,ORL,SF,12,12,446,10.2,.541,.595,.190,2.5,9.6,6.1,7.5,1.1,0.2,10.7,14.9,0.5,0.0,0.5,.051,0.0,-1.1,-1.2,0.1,,scottde01
17,Luc Longley,27,CHI,C,18,18,439,11.1,.513,.000,.285,9.0,14.1,11.4,10.8,0.9,5.2,20.6,19.0,0.0,0.8,0.8,.091,-4.3,2.2,-2.1,0.0,,longllu01
18,Toni Kukoč,27,CHI,SF,15,5,439,14.1,.484,.450,.245,5.0,12.9,8.7,22.2,1.8,0.8,13.5,20.0,0.5,0.8,1.3,.140,1.6,0.8,2.4,0.5,,kukocto01
19,Mookie Blaylock,28,ATL,PG,10,10,426,18.1,.550,.579,.166,3.6,8.9,6.2,27.3,2.9,1.5,15.7,20.9,0.7,0.1,0.8,.094,4.0,0.6,4.6,0.7,,blaylmo01
20,Steve Smith,26,ATL,SG,10,10,421,19.8,.560,.357,.304,4.3,7.8,6.0,14.8,1.7,2.4,7.6,24.1,1.2,0.0,1.2,.137,4.1,0.1,4.2,0.7,,smithst01
21,Nick Anderson,28,ORL,SG,11,11,418,14.6,.531,.496,.354,4.8,11.8,8.3,7.6,2.8,1.0,12.5,19.0,0.4,0.2,0.6,.072,1.2,0.5,1.7,0.4,,anderni01
22,Avery Johnson,30,SAS,PG,10,10,407,15.5,.463,.017,.223,1.8,8.7,5.3,38.9,2.7,0.2,15.3,18.6,0.4,0.2,0.5,.062,0.1,0.3,0.4,0.3,,johnsav01
23,Sean Elliott,27,SAS,SF,10,10,389,12.1,.534,.291,.547,3.5,8.5,6.1,10.7,1.6,0.7,17.1,21.7,0.1,0.0,0.2,.020,-0.6,-1.0,-1.6,0.0,,elliose01
24,Nate McMillan,31,SEA,PG,19,0,385,13.9,.559,.580,.203,4.6,17.2,11.4,22.1,3.3,1.1,21.0,11.9,0.4,0.7,1.1,.140,1.2,4.4,5.6,0.7,,mcmilna01
25,Vinny Del Negro,29,SAS,SG,10,10,379,14.8,.540,.218,.153,1.3,6.8,4.1,13.4,1.9,0.6,4.3,17.6,0.7,0.0,0.7,.091,1.1,0.3,1.5,0.3,,delnevi01
26,Grant Long,29,ATL,PF,10,10,362,13.1,.467,.216,.225,9.9,19.6,14.6,13.5,1.1,0.6,13.5,18.8,0.2,0.1,0.3,.042,-0.7,-1.2,-1.9,0.0,,longgr01
27,Steve Kerr,30,CHI,PG,18,0,357,13.7,.606,.609,.356,1.0,5.4,3.1,14.0,2.2,0.0,11.4,14.4,0.8,0.5,1.4,.184,1.5,1.5,3.0,0.5,,kerrst01
28,David Robinson,30,SAS,C,10,10,353,29.1,.569,.000,.652,13.0,21.3,17.3,14.0,2.3,5.0,10.4,31.6,1.1,0.4,1.6,.214,4.6,2.1,6.7,0.8,,robinda01
29,Anthony Mason,29,NYK,SF,8,8,350,12.1,.559,.000,.359,6.6,14.5,10.9,13.7,0.6,0.2,18.1,15.6,0.3,0.4,0.7,.096,0.4,0.8,1.2,0.3,,masonan01
30,Vincent Askew,29,SEA,SG,19,0,345,4.8,.431,.329,.400,2.0,12.1,7.5,12.3,2.1,2.0,25.4,15.5,-0.6,0.5,-0.2,-0.023,-4.9,1.4,-3.5,-0.1,,askewvi01
31,Antoine Carr,34,UTA,SF,18,0,339,9.0,.505,.000,.258,4.1,8.7,6.4,10.4,0.7,3.8,12.9,17.7,0.0,0.5,0.5,.075,-3.9,1.5,-2.5,0.0,,carran01
32,Christian Laettner,26,ATL,C,10,10,334,18.1,.539,.025,.443,9.7,16.0,12.7,8.7,2.0,2.3,12.6,24.1,0.5,0.2,0.7,.094,-0.5,-0.4,-0.9,0.1,,laettch01
33,Horace Grant,30,ORL,PF,9,9,334,22.7,.671,.000,.160,11.7,23.8,17.8,6.4,1.2,1.5,5.6,15.1,1.3,0.2,1.5,.221,4.1,0.2,4.3,0.5,,grantho01
34,Hakeem Olajuwon,33,HOU,C,8,8,329,20.0,.544,.007,.272,5.8,20.6,12.9,18.1,2.3,4.3,15.0,26.9,0.1,0.4,0.5,.079,1.2,1.9,3.1,0.4,,olajuha01
35,Patrick Ewing,33,NYK,C,8,8,328,18.1,.522,.015,.460,4.5,25.4,15.9,9.9,0.2,6.0,15.4,29.3,-0.2,0.7,0.5,.077,0.0,2.4,2.4,0.4,,ewingpa01
36,Chris Morris,30,UTA,SG,18,13,321,15.0,.495,.349,.151,9.4,18.4,13.9,10.1,2.3,2.3,11.0,19.1,0.2,0.6,0.8,.126,1.2,1.4,2.5,0.4,,morrich01
37,Stacey Augmon,27,ATL,SF,10,10,314,14.3,.575,.014,.556,3.4,10.9,7.1,14.8,2.0,1.5,15.9,16.4,0.5,0.1,0.5,.083,-0.8,0.8,0.0,0.2,,augmost01
38,John Starks,30,NYK,SG,8,8,314,15.1,.614,.517,.448,1.3,9.3,5.7,19.7,2.3,0.3,19.4,20.3,0.4,0.4,0.8,.128,1.9,2.3,4.2,0.5,,starkjo01
