Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Luka Dončić,24,DAL,PG,22,22,900,22.5,.556,.419,.304,2.1,24.2,13.2,35.3,2.4,0.9,13.6,33.4,1.3,1.5,2.8,.149,5.1,2.4,7.6,2.2,,doncilu01
2,Kyrie Irving,31,DAL,SG,22,22,879,16.6,.566,.342,.183,2.9,7.6,5.3,21.5,1.4,0.8,10.6,24.9,1.4,0.7,2.1,.116,2.6,-0.2,2.4,1.0,,irvinky01
3,P.J. Washington,25,DAL,PF,22,22,785,11.3,.554,.577,.235,4.9,16.2,10.6,5.8,1.1,2.1,11.0,16.8,0.4,0.9,1.3,.081,-0.9,0.9,0.1,0.4,,washipj01
4,Jayson Tatum,25,BOS,PF,19,19,768,20.1,.549,.371,.368,2.6,25.3,14.1,25.5,1.4,1.6,10.4,29.2,1.3,1.3,2.7,.167,2.3,1.4,3.7,1.1,,tatumja01
5,Jrue Holiday,33,BOS,PG,19,19,720,15.4,.617,.451,.114,6.1,12.8,9.5,17.0,1.5,1.5,12.5,15.0,1.5,1.0,2.5,.167,1.1,1.6,2.8,0.9,,holidjr01
6,Jaylen Brown,27,BOS,SF,19,19,707,19.1,.591,.324,.304,3.7,15.0,9.4,15.5,1.7,1.6,11.7,28.6,0.9,1.1,2.0,.133,1.0,0.8,1.8,0.7,Finals MVP-1,brownja02
7,Derrick White,29,BOS,SG,19,19,676,18.3,.617,.668,.158,3.3,10.7,7.0,17.4,1.4,3.1,5.8,18.8,1.9,1.0,2.9,.205,3.6,1.7,5.3,1.3,,whitede01
8,Anthony Edwards,22,MIN,SG,16,16,649,22.5,.598,.355,.315,3.3,17.1,10.2,28.3,1.9,1.3,12.4,29.5,1.5,0.8,2.3,.172,4.6,2.1,6.7,1.4,,edwaran01
9,Derrick Jones Jr.,26,DAL,SF,22,22,647,11.2,.577,.406,.188,5.9,7.6,6.7,6.0,0.9,3.1,9.4,13.4,0.7,0.6,1.3,.095,-0.5,0.9,0.4,0.4,,jonesde02
10,Pascal Siakam,29,IND,PF,17,17,603,20.7,.578,.162,.217,8.4,16.4,12.5,16.1,1.1,1.1,5.6,25.2,1.5,0.2,1.8,.140,3.1,-0.8,2.3,0.7,,siakapa01
11,Al Horford,37,BOS,C,19,15,575,15.0,.609,.688,.080,7.2,19.9,13.6,9.9,1.4,2.6,7.7,12.5,1.1,1.0,2.0,.170,1.4,1.6,3.1,0.7,,horfoal01
12,Aaron Nesmith,24,IND,SF,17,17,559,9.6,.566,.560,.262,4.1,13.4,8.8,8.1,1.0,1.5,12.8,14.6,0.4,0.2,0.6,.049,-2.6,-0.6,-3.2,-0.2,,nesmiaa01
13,Andrew Nembhard,24,IND,PG,17,17,554,16.6,.654,.330,.143,3.0,8.7,5.9,23.0,0.6,0.7,10.6,17.7,1.6,0.0,1.6,.135,1.5,-0.3,1.2,0.5,,nembhan01
14,Myles Turner,27,IND,C,17,17,550,17.5,.637,.420,.244,5.7,18.2,12.1,9.0,0.7,4.2,12.7,21.4,0.9,0.3,1.2,.104,1.8,0.0,1.8,0.5,,turnemy01
15,Josh Hart,28,NYK,SF,13,13,548,14.1,.552,.393,.320,7.6,25.2,16.0,15.3,1.2,1.7,16.6,16.5,0.5,0.2,0.8,.069,-0.6,1.5,0.9,0.4,,hartjo01
16,Jaden McDaniels,23,MIN,SF,16,16,537,13.1,.627,.400,.250,6.2,7.3,6.7,5.0,1.4,3.2,9.9,14.6,0.8,0.5,1.4,.121,-0.4,2.0,1.6,0.5,,mcdanja02
17,Karl-Anthony Towns,28,MIN,PF,16,16,522,19.2,.581,.358,.297,8.0,24.7,16.3,13.4,1.2,0.5,9.3,25.2,1.1,0.6,1.7,.155,2.2,0.6,2.8,0.6,,townska01
18,Tyrese Haliburton,23,IND,PG,15,15,522,22.0,.626,.651,.093,2.8,13.2,8.1,32.7,1.9,1.8,12.2,22.1,1.6,0.3,1.8,.169,6.4,-0.3,6.2,1.1,,halibty01
19,Jalen Brunson,27,NYK,PG,13,13,518,22.1,.536,.247,.353,1.7,8.3,4.9,35.3,1.0,0.4,8.2,36.4,1.4,-0.1,1.2,.115,5.0,-1.2,3.8,0.8,,brunsja01
20,Rudy Gobert,31,MIN,C,15,15,512,16.2,.652,.000,.760,9.3,24.7,17.0,6.9,1.4,2.8,14.2,14.4,1.0,0.7,1.7,.160,-1.0,2.1,1.1,0.4,,goberru01
