Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,33,CLE,PF,22,22,922,32.2,.619,.224,.418,3.9,22.3,12.9,46.4,1.7,2.3,13.5,35.0,4.2,1.0,5.2,.269,10.1,2.6,12.7,3.4,,jamesle01
2,Draymond Green,27,GSW,PF,21,21,819,16.2,.529,.411,.255,5.9,23.0,14.9,27.7,2.5,3.3,22.8,15.1,0.9,1.8,2.8,.162,1.1,3.9,5.0,1.4,,greendr01
3,Kevin Durant,29,GSW,SF,21,21,807,25.1,.606,.317,.349,1.9,19.4,11.1,20.7,0.9,2.7,9.1,30.6,2.7,1.3,4.0,.237,6.7,0.9,7.6,2.0,Finals MVP-1,duranke01
4,Klay Thompson,27,GSW,SG,21,21,794,13.9,.579,.459,.091,1.6,9.9,5.9,7.3,1.0,0.7,8.0,21.8,0.9,0.9,1.8,.107,1.1,-1.0,0.1,0.4,,thompkl01
5,J.R. Smith,32,CLE,SG,22,21,706,6.7,.486,.642,.118,1.6,8.6,5.1,5.3,1.6,0.5,8.8,14.1,-0.1,0.4,0.3,.017,-2.3,-0.6,-2.8,-0.2,,smithjr01
6,Terry Rozier,23,BOS,PG,19,19,696,17.3,.538,.553,.211,1.3,15.5,8.2,26.3,1.8,0.8,7.0,20.7,1.3,0.9,2.2,.149,2.2,2.2,4.5,1.1,,roziete01
7,Jayson Tatum,19,BOS,SF,19,19,683,16.2,.578,.272,.372,1.6,12.6,7.0,13.3,1.7,1.3,11.9,23.3,0.8,0.8,1.6,.116,0.0,1.5,1.5,0.6,,tatumja01
8,Al Horford,31,BOS,C,19,19,679,20.1,.631,.211,.368,5.3,21.6,13.3,15.8,1.4,2.9,11.9,18.3,1.7,1.0,2.7,.192,2.1,2.3,4.4,1.1,,horfoal01
9,Kevin Love,29,CLE,C,21,21,660,15.5,.511,.381,.230,8.6,30.6,19.4,8.6,1.2,1.1,11.8,24.3,0.3,0.7,1.0,.073,1.1,-2.0,-0.9,0.2,,loveke01
10,James Harden,28,HOU,SG,17,17,621,24.9,.548,.452,.345,2.5,13.6,7.9,35.9,3.1,1.6,12.8,36.7,1.2,0.9,2.1,.163,6.3,1.8,8.1,1.6,,hardeja01
11,Jaylen Brown,21,BOS,SG,18,15,583,16.0,.563,.421,.188,3.1,14.3,8.6,8.3,1.2,1.5,7.4,24.6,0.6,0.7,1.3,.105,0.6,0.6,1.2,0.5,,brownja02
12,Trevor Ariza,32,HOU,SF,17,17,582,7.6,.488,.655,.223,1.7,10.8,6.2,5.5,1.6,0.3,6.1,12.5,0.1,0.5,0.6,.049,-2.5,0.5,-2.1,0.0,,arizatr01
13,P.J. Tucker,32,HOU,PF,17,17,569,11.8,.651,.694,.167,4.4,17.4,10.8,5.7,1.0,2.0,10.8,10.2,0.9,0.6,1.5,.125,0.7,1.7,2.4,0.6,,tuckepj01
14,Marcus Morris,28,BOS,PF,19,4,562,9.3,.474,.323,.265,4.0,17.3,10.5,6.2,0.6,0.8,7.1,22.0,-0.2,0.6,0.3,.029,-3.0,-1.1,-4.1,-0.3,,morrima03
15,George Hill,31,CLE,PG,19,18,557,10.5,.567,.389,.405,2.7,6.1,4.4,11.5,0.9,1.3,12.5,14.6,0.6,0.2,0.8,.072,-1.4,-0.6,-2.0,0.0,,hillge01
16,Stephen Curry,29,GSW,PG,15,14,555,22.3,.590,.533,.155,1.9,15.4,9.0,24.0,2.3,1.7,11.7,29.6,1.1,1.0,2.1,.182,5.8,1.2,7.1,1.3,,curryst01
17,Eric Gordon,29,HOU,SG,17,2,549,12.1,.529,.588,.276,1.8,7.4,4.5,8.2,0.9,1.3,8.8,22.2,0.3,0.4,0.6,.056,0.8,-1.3,-0.5,0.2,,gordoer01
