Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Michael Jordan,25,CHI,SG,17,17,718,29.9,.602,.090,.587,4.4,14.4,9.6,38.0,3.1,1.2,12.2,35.4,2.8,1.2,4.0,.270,9.1,3.1,12.1,2.5,,jordami01
2,Isiah Thomas,27,DET,PG,17,17,633,18.6,.481,.108,.344,4.4,9.1,6.8,36.7,2.3,0.5,11.8,26.3,0.7,1.1,1.8,.135,3.4,1.0,4.4,1.0,,thomais01
3,Horace Grant,23,CHI,PF,17,17,625,13.1,.571,.000,.360,10.4,20.2,15.5,8.8,0.9,1.8,16.1,14.0,0.7,0.9,1.6,.122,-0.3,0.3,0.0,0.3,,grantho01
4,Joe Dumars,25,DET,SG,17,17,620,17.0,.541,.052,.433,2.1,6.3,4.2,25.0,1.0,0.1,10.1,22.7,1.3,0.8,2.1,.160,2.0,0.0,2.0,0.6,Finals MVP-1,dumarjo01
5,Scottie Pippen,23,CHI,SF,17,17,619,14.4,.544,.308,.275,6.7,17.0,12.1,17.5,2.0,1.8,16.7,18.0,0.4,1.0,1.3,.104,1.6,1.5,3.1,0.8,,pippesc01
6,James Worthy,27,LAL,SF,15,15,600,21.6,.609,.030,.296,7.7,11.4,9.7,12.1,1.5,1.6,9.8,24.5,1.6,0.5,2.2,.175,4.8,0.3,5.1,1.1,,worthja01
7,Bill Cartwright,31,CHI,C,17,17,583,10.1,.546,.000,.541,6.9,16.7,12.1,5.4,0.8,1.4,18.3,17.5,0.0,0.8,0.7,.058,-2.7,-0.7,-3.4,-0.2,,cartwbi01
8,Craig Hodges,28,CHI,SG,17,17,554,10.6,.521,.497,.079,1.8,3.4,2.6,18.0,2.1,0.4,11.6,17.0,0.3,0.5,0.8,.072,0.2,-0.5,-0.2,0.2,,hodgecr01
9,Magic Johnson,29,LAL,PG,14,14,518,23.4,.609,.201,.494,3.6,14.1,9.2,47.6,2.6,0.3,20.0,22.2,1.5,0.6,2.2,.200,6.2,2.0,8.2,1.3,,johnsma02
10,A.C. Green,25,LAL,PF,15,15,502,12.1,.515,.026,.667,9.4,21.2,15.7,4.8,1.6,0.7,13.5,14.8,0.4,0.6,1.0,.095,-0.6,-0.7,-1.3,0.1,,greenac01
11,Bill Laimbeer,31,DET,C,17,17,497,14.2,.553,.296,.218,6.1,27.0,16.5,9.5,0.7,1.2,10.9,16.1,0.6,1.0,1.6,.155,0.7,1.7,2.4,0.6,,laimbbi01
12,Tom Chambers,29,PHO,PF,12,12,495,18.1,.535,.086,.304,4.4,23.0,13.5,13.3,1.2,1.8,11.8,25.8,0.5,0.8,1.3,.131,1.6,0.8,2.5,0.6,,chambto01
13,Kevin Johnson,22,PHO,PG,12,12,494,21.5,.618,.055,.604,2.4,8.2,5.3,39.4,1.8,0.6,19.3,22.3,1.4,0.6,2.0,.193,5.1,0.4,5.4,0.9,,johnske02
