Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,27,MIA,SF,23,23,983,30.3,.576,.169,.466,6.8,20.5,13.8,28.1,2.4,1.3,11.8,33.4,4.2,1.6,5.8,.284,8.1,2.5,10.5,3.1,Finals MVP-1,jamesle01
2,Dwyane Wade,30,MIA,SG,23,23,907,22.0,.526,.080,.390,4.4,11.5,8.0,21.9,2.3,2.7,12.0,29.9,1.8,1.3,3.1,.165,3.9,1.4,5.3,1.7,,wadedw01
3,Kevin Durant,23,OKC,SF,20,20,837,27.5,.632,.287,.402,1.9,19.0,10.6,16.4,1.8,2.4,12.3,28.8,3.5,0.6,4.0,.231,7.3,0.8,8.1,2.2,,duranke01
4,Mario Chalmers,25,MIA,PG,23,23,819,13.2,.555,.442,.288,1.8,10.4,6.2,18.0,1.9,0.6,15.2,16.1,1.2,0.9,2.1,.122,0.1,1.2,1.3,0.7,,chalmma01
5,Rajon Rondo,25,BOS,PG,19,19,810,22.0,.505,.100,.186,5.3,13.2,9.4,54.0,3.0,0.2,18.1,24.0,1.3,1.3,2.6,.155,4.4,2.1,6.4,1.7,,rondora01
6,Paul Pierce,34,BOS,SF,20,20,778,16.1,.516,.280,.395,2.2,15.8,9.2,14.8,2.1,1.9,13.3,26.5,0.3,1.3,1.7,.102,1.3,1.2,2.4,0.9,,piercpa01
7,Shane Battier,33,MIA,SF,23,16,768,8.5,.547,.786,.114,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,0.8,0.8,1.5,.097,-0.7,1.7,1.0,0.6,,battish01
8,Russell Westbrook,23,OKC,PG,20,20,767,22.6,.506,.160,.273,3.5,13.4,8.5,28.0,2.1,0.9,9.0,30.7,1.8,0.3,2.1,.133,3.9,-0.5,3.4,1.0,,westbru01
9,Kevin Garnett,35,BOS,C,20,20,737,20.5,.541,.013,.250,5.2,27.3,16.6,8.5,1.7,3.2,11.0,26.5,0.7,1.6,2.3,.149,2.1,1.9,3.9,1.1,,garneke01
10,James Harden,22,OKC,SG,20,0,630,20.9,.605,.364,.589,2.5,16.6,9.7,17.2,2.6,0.3,13.5,23.2,2.0,0.4,2.4,.184,2.9,0.6,3.5,0.9,,hardeja01
11,Ray Allen,36,BOS,SG,18,10,616,10.0,.514,.551,.269,1.6,12.3,7.1,5.0,1.5,0.3,8.3,16.2,0.2,0.8,1.0,.077,-1.1,0.4,-0.7,0.2,,allenra02
12,Brandon Bass,26,BOS,PF,20,20,608,14.5,.544,.000,.366,5.3,14.9,10.3,4.4,1.3,1.3,6.9,17.6,1.0,0.8,1.8,.144,-0.1,0.9,0.8,0.4,,bassbr01
