Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Magic Johnson,23,LAL,SG,15,,643,20.6,.555,.053,.393,8.9,12.9,11.0,38.6,2.5,1.0,20.9,19.4,1.5,0.6,2.1,.156,5.6,1.3,6.9,1.4,,johnsma02
2,Jamaal Wilkes,29,LAL,SF,15,,589,15.2,.511,.007,.161,8.0,8.8,8.4,12.4,1.6,1.0,10.1,22.5,0.6,0.3,1.0,.080,1.5,-1.3,0.2,0.3,,wilkeja01
3,Kareem Abdul-Jabbar,35,LAL,C,15,,588,22.8,.608,.003,.369,4.8,16.5,10.8,10.9,1.4,5.1,13.0,26.6,1.4,0.7,2.1,.172,4.0,1.6,5.6,1.1,,abdulka01
4,Norm Nixon,27,LAL,PG,14,,538,15.0,.514,.030,.211,2.7,7.0,4.9,23.2,1.6,0.1,11.6,22.2,0.7,0.2,0.9,.082,1.0,-1.5,-0.5,0.2,,nixonno01
5,Moses Malone,27,PHI,C,13,,524,25.7,.587,.004,.511,15.3,28.2,21.9,6.1,1.8,2.8,12.2,26.0,1.6,1.2,2.8,.260,6.8,-0.4,6.4,1.1,Finals MVP-1,malonmo01
6,Julius Erving,32,PHI,SF,13,,493,16.0,.496,.005,.322,7.4,14.8,11.2,13.3,1.5,3.2,13.9,23.6,0.3,0.8,1.2,.113,2.6,0.3,2.9,0.6,,ervinju01
7,Maurice Cheeks,26,PHI,PG,13,,483,17.3,.549,.012,.388,2.6,6.3,4.5,27.2,2.7,0.2,15.0,19.6,0.9,0.6,1.6,.155,4.0,0.2,4.1,0.7,,cheekma01
8,Michael Cooper,26,LAL,SG,15,,453,11.8,.534,.061,.360,3.0,11.2,7.2,12.0,2.7,0.7,12.6,13.6,0.5,0.4,0.9,.097,-1.0,1.5,0.4,0.3,,coopemi01
9,George Gervin,30,SAS,SG,11,,437,16.2,.581,.010,.332,5.1,11.6,8.5,10.7,1.2,0.5,16.2,24.8,0.6,0.3,1.0,.105,0.9,-1.2,-0.3,0.2,,gervige01
10,Mike Mitchell,27,SAS,SF,11,,422,15.5,.536,.010,.165,8.3,16.4,12.5,3.6,0.7,2.3,10.4,21.6,0.5,0.4,0.9,.099,0.7,-1.0,-0.3,0.2,,mitchmi01
11,Johnny Moore,24,SAS,PG,11,,414,25.6,.581,.086,.178,2.0,9.0,5.7,49.7,3.0,0.4,11.6,22.1,1.8,0.4,2.2,.256,7.4,2.0,9.4,1.2,,moorejo01
12,Artis Gilmore,33,SAS,C,11,,401,17.9,.604,.000,.348,9.8,25.1,17.8,5.3,1.0,4.4,15.1,17.0,0.7,0.6,1.3,.152,1.2,1.1,2.3,0.4,,gilmoar01
13,Gene Banks,23,SAS,PF,11,,398,14.6,.529,.000,.233,7.2,11.8,9.6,14.9,1.2,0.1,11.3,17.8,0.6,0.3,0.9,.107,1.8,-0.6,1.3,0.3,,banksge01
14,Marques Johnson,26,MIL,SF,9,,382,18.0,.511,.006,.246,7.9,13.3,10.5,16.1,1.1,1.1,9.8,23.6,0.7,0.4,1.1,.144,5.4,-1.1,4.4,0.6,,johnsma01
15,Kurt Rambis,24,LAL,PF,15,,377,12.2,.599,.000,.443,8.0,18.1,13.1,6.2,1.6,2.3,19.6,12.7,0.3,0.4,0.7,.094,-0.7,0.6,-0.1,0.2,,rambiku01
16,Sidney Moncrief,25,MIL,SG,9,,377,15.4,.503,.007,.430,8.0,9.8,8.9,13.0,2.4,0.5,13.8,21.8,0.4,0.5,0.9,.116,3.1,-0.3,2.8,0.5,,moncrsi01
17,Andrew Toney,25,PHI,SG,12,,357,15.5,.525,.027,.373,3.5,5.2,4.4,24.9,1.5,0.2,17.3,30.4,0.3,0.4,0.6,.083,2.0,-2.2,-0.2,0.2,,toneyan01
18,Bobby Jones,31,PHI,PF,12,,324,15.9,.593,.013,.256,6.7,13.1,10.0,14.4,2.3,3.2,17.2,13.5,0.5,0.6,1.1,.164,3.7,2.5,6.3,0.7,,jonesbo01
19,Clint Richardson,26,PHI,SG,13,,319,9.6,.486,.000,.205,5.0,8.5,6.8,9.6,2.3,0.5,13.4,13.6,0.2,0.4,0.6,.092,-0.5,0.8,0.3,0.2,,richacl01
20,Kiki Vandeweghe,24,DEN,PF,8,,317,20.1,.588,.025,.313,1.8,14.7,8.0,14.8,0.6,1.1,6.2,23.7,0.8,0.1,0.9,.143,3.6,-0.2,3.4,0.4,,vandeki01
21,Junior Bridgeman,29,MIL,SF,9,,308,16.5,.531,.038,.231,7.3,9.0,8.1,14.2,1.6,0.4,11.7,22.1,0.6,0.3,0.9,.145,4.0,-0.9,3.2,0.4,,bridgju01
22,T.R. Dunn,27,DEN,SG,8,,300,8.1,.460,.000,.195,8.5,17.2,12.7,7.4,1.8,0.5,23.9,7.6,0.0,0.2,0.2,.032,-2.3,1.0,-1.3,0.1,,dunntr01
23,Mychal Thompson,28,POR,PF,7,,284,12.5,.516,.000,.447,6.2,16.0,11.0,18.9,1.0,1.6,21.6,19.2,0.0,0.2,0.2,.034,0.2,1.0,1.2,0.2,,thompmy01
24,Marc Iavaroni,26,PHI,PF,13,,283,10.4,.559,.000,.346,8.9,13.4,11.2,8.8,1.4,1.4,17.8,10.7,0.3,0.4,0.7,.115,0.5,0.7,1.2,0.2,,iavarma01
25,Calvin Natt,26,POR,SF,7,,274,16.7,.536,.020,.471,8.8,17.4,13.0,5.9,1.4,0.2,6.8,20.3,0.5,0.2,0.7,.129,2.9,-0.7,2.1,0.3,,nattca01
26,Alex English,29,DEN,SF,7,,270,18.4,.522,.013,.353,7.0,9.0,8.0,21.9,0.6,1.3,10.8,27.9,0.4,0.1,0.5,.085,2.8,-0.7,2.0,0.3,,englial01
27,Jim Paxson,25,POR,SG,7,,260,19.0,.624,.034,.284,1.7,4.8,3.2,11.4,1.7,0.2,10.3,23.6,0.6,0.1,0.8,.142,4.0,0.0,4.1,0.4,,paxsoji02
28,Bob Lanier,34,MIL,C,9,,250,18.9,.589,.000,.393,7.3,21.3,14.0,14.5,1.0,3.3,16.7,21.1,0.4,0.4,0.8,.160,4.2,1.2,5.4,0.5,,laniebo01
29,Robert Parish,29,BOS,C,7,,249,14.7,.527,.000,.225,9.0,22.9,15.9,5.7,1.0,2.1,14.8,19.3,0.1,0.4,0.5,.103,0.8,-0.1,0.7,0.2,,parisro01
30,Cedric Maxwell,27,BOS,SF,7,,246,14.7,.627,.000,.691,10.0,12.3,11.1,13.5,0.8,0.9,20.9,15.5,0.4,0.3,0.7,.141,2.5,0.0,2.5,0.3,,maxwece01
31,Brian Winters,30,MIL,SG,9,,240,11.4,.486,.131,.202,3.1,7.2,5.1,19.3,1.3,1.0,15.7,19.0,0.1,0.2,0.3,.070,1.3,-0.9,0.4,0.1,,wintebr01
32,Larry Bird,26,BOS,PF,6,,240,20.3,.478,.034,.250,8.9,24.7,16.7,28.2,2.7,0.7,12.9,25.8,0.2,0.5,0.7,.134,5.0,2.4,7.4,0.6,,birdla01
33,Wayne Cooper,26,POR,C,7,,228,11.6,.534,.000,.230,11.5,16.0,13.7,5.6,0.4,2.0,17.3,18.2,0.1,0.2,0.3,.058,-1.6,-0.9,-2.5,0.0,,coopewa01
34,Dan Issel,34,DEN,C,8,,227,22.4,.548,.007,.213,5.4,20.0,12.5,16.9,1.7,1.1,6.3,27.1,0.5,0.2,0.7,.144,3.8,0.9,4.7,0.4,,isselda01
35,Alton Lister,24,MIL,PF,9,,206,12.0,.445,.016,.079,10.9,22.4,16.5,7.5,2.2,4.2,20.7,16.8,-0.2,0.4,0.3,.061,-1.2,1.3,0.1,0.1,,listeal01
36,Darnell Valentine,23,POR,PG,7,,205,15.8,.476,.025,.263,2.7,5.5,4.1,42.4,2.4,0.8,17.6,22.2,0.1,0.1,0.3,.062,2.5,0.1,2.6,0.2,,valenda01
37,Truck Robinson,31,NYK,PF,6,6,205,18.0,.551,.000,.384,12.0,25.5,18.8,10.0,2.4,0.6,14.1,20.7,0.3,0.3,0.6,.138,3.0,0.8,3.8,0.3,,robintr01
38,Clemon Johnson,26,PHI,C,12,,202,8.4,.493,.000,.082,11.9,11.8,11.9,4.7,1.0,1.4,19.1,12.9,0.0,0.3,0.3,.060,-1.1,-1.1,-2.2,0.0,,johnscl01
39,Rory Sparrow,24,NYK,PG,6,6,202,13.4,.486,.070,.296,1.7,5.7,3.8,30.7,1.7,0.0,13.9,19.7,0.2,0.1,0.3,.070,2.0,-0.3,1.8,0.2,,sparrro01
40,Danny Ainge,23,BOS,SG,7,,201,8.5,.429,.069,.153,1.1,6.4,3.7,18.6,1.2,0.3,7.2,17.3,0.0,0.2,0.2,.047,-2.1,0.0,-2.1,0.0,,aingeda01
41,Edgar Jones,26,SAS,PF,11,,193,11.7,.490,.032,.532,12.6,14.9,13.8,9.9,1.4,3.7,19.0,18.6,0.0,0.2,0.3,.064,-3.3,1.0,-2.3,0.0,,jonesed01
42,Gerald Henderson,27,BOS,PG,7,,187,11.1,.431,.035,.082,4.6,3.5,4.0,26.6,2.9,0.3,13.7,22.9,-0.2,0.2,0.1,.023,-1.1,0.7,-0.4,0.1,,hendege01
43,Bernard King,26,NYK,SF,6,6,184,24.0,.627,.031,.361,5.1,10.1,7.6,13.5,0.5,0.0,8.2,28.4,0.8,0.1,0.8,.222,7.9,-0.8,7.1,0.4,,kingbe01
44,Mike Evans,27,DEN,SG,8,,183,11.4,.528,.135,.230,1.0,9.4,5.1,27.3,1.2,0.0,21.3,21.9,-0.1,0.0,-0.1,-0.016,-2.1,-1.1,-3.3,-0.1,,evansmi01
45,Kevin McHale,25,BOS,PF,7,,177,15.0,.558,.016,.290,9.0,16.4,12.7,4.6,0.8,2.3,12.5,18.9,0.2,0.3,0.4,.114,1.3,-0.2,1.1,0.1,,mchalke01
46,Mike Dunleavy,28,SAS,PG,11,,174,11.3,.431,.462,.200,1.8,5.5,3.8,31.0,2.3,0.3,16.5,18.5,0.0,0.1,0.2,.049,-0.4,-0.4,-0.8,0.1,,dunlemi01
47,Bill Cartwright,25,NYK,C,6,6,172,10.9,.636,.000,.512,6.1,16.9,11.5,3.4,0.9,2.4,26.5,17.8,0.0,0.2,0.2,.049,-1.6,0.5,-1.1,0.0,,cartwbi01
48,Kenny Carr,27,POR,PF,7,,171,13.4,.499,.000,.383,9.6,23.9,16.6,8.2,0.9,1.6,12.5,19.7,0.1,0.2,0.3,.086,-0.8,0.0,-0.8,0.1,,carrke01
49,Bob McAdoo,31,LAL,C,8,,166,15.8,.482,.071,.167,10.1,20.2,15.3,4.3,3.2,3.3,13.4,25.6,-0.1,0.3,0.2,.058,-1.3,0.0,-1.3,0.0,,mcadobo01
50,Danny Schayes,23,DEN,C,8,,163,9.8,.575,.000,.349,6.4,18.0,12.0,10.4,0.5,1.5,25.5,15.8,0.0,0.1,0.1,.023,-4.0,0.4,-3.5,-0.1,,schayda01
51,Tiny Archibald,34,BOS,PG,7,,161,12.3,.415,.088,.426,2.0,4.7,3.3,40.6,0.6,0.0,12.0,23.9,0.0,0.1,0.1,.035,1.6,-2.4,-0.9,0.0,,architi01
52,Bill Hanzlik,25,DEN,SF,8,,157,9.5,.470,.040,.340,1.8,14.2,7.8,16.1,1.7,1.6,16.1,16.9,-0.1,0.1,0.0,.010,-4.4,1.4,-3.1,0.0,,hanzlbi01
53,Paul Westphal,32,NYK,SG,6,,156,13.0,.511,.160,.260,0.0,6.0,3.0,31.8,0.6,0.7,13.9,17.7,0.2,0.0,0.3,.077,2.7,-1.1,1.5,0.1,,westppa01
54,Paul Pressey,24,MIL,SG,9,,150,9.0,.412,.021,.426,10.0,14.6,12.2,13.1,3.0,2.3,24.4,20.7,-0.3,0.3,-0.1,-0.022,-2.0,1.0,-1.0,0.0,,presspa01
