Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,LeBron James,32,CLE,SF,18,18,744,30.1,.649,.279,.422,3.1,21.6,12.8,33.8,2.3,2.6,13.7,31.6,3.2,1.1,4.3,.275,7.7,2.1,9.8,2.2,,jamesle01
2,Kyrie Irving,24,CLE,PG,18,18,653,21.3,.573,.319,.227,2.4,6.5,4.6,24.7,1.7,1.0,10.6,31.1,1.6,0.4,2.0,.147,4.0,-1.8,2.2,0.7,,irvinky01
3,Avery Bradley,26,BOS,SG,18,18,645,12.0,.530,.419,.099,3.2,10.0,6.4,10.4,1.8,0.4,9.8,22.1,-0.1,0.3,0.2,.016,-0.5,-1.6,-2.1,0.0,,bradlav01
4,Al Horford,30,BOS,C,18,18,610,20.1,.668,.274,.153,5.8,17.3,11.3,25.9,1.3,2.0,14.0,17.5,1.7,0.4,2.1,.165,4.4,1.5,5.9,1.2,,horfoal01
5,Stephen Curry,28,GSW,PG,17,17,601,27.1,.659,.551,.365,4.2,14.1,9.5,29.5,2.7,0.5,13.8,30.0,2.3,1.1,3.4,.272,8.3,1.4,9.7,1.8,,curryst01
6,Jae Crowder,26,BOS,SF,18,18,596,14.5,.554,.440,.240,3.8,19.3,11.3,12.4,1.6,0.9,5.1,17.7,0.9,0.4,1.3,.108,0.4,-0.1,0.3,0.3,,crowdja01
7,Klay Thompson,26,GSW,SG,17,17,596,9.3,.507,.447,.139,2.1,9.3,6.0,8.0,1.1,0.7,8.7,19.8,-0.1,0.7,0.6,.049,-1.4,-1.8,-3.3,-0.2,,thompkl01
8,Draymond Green,26,GSW,PF,17,17,593,17.9,.583,.484,.416,3.9,23.0,14.1,24.0,2.5,3.8,15.9,16.4,1.1,1.4,2.4,.196,2.6,4.2,6.8,1.3,,greendr01
9,Kevin Love,28,CLE,PF,18,18,578,19.7,.604,.509,.344,7.6,29.7,19.3,7.5,1.8,2.3,11.0,21.8,1.3,0.9,2.1,.178,3.5,-0.3,3.2,0.8,,loveke01
10,Tristan Thompson,25,CLE,C,18,18,562,14.5,.625,.000,.652,15.1,16.0,15.5,6.1,0.8,1.9,15.1,11.1,1.3,0.4,1.8,.150,0.7,-0.9,-0.1,0.3,,thomptr01
11,Marcus Smart,22,BOS,SG,18,3,538,11.8,.497,.545,.373,4.8,14.0,9.3,22.3,2.6,2.6,19.6,16.4,0.0,0.5,0.5,.046,-1.3,1.3,0.0,0.3,,smartma01
12,LaMarcus Aldridge,31,SAS,PF,16,16,537,15.2,.500,.058,.229,8.9,17.0,12.8,7.2,1.0,2.9,9.6,24.1,0.2,0.4,0.6,.058,-0.9,-0.8,-1.7,0.0,,aldrila01
13,Kevin Durant,28,GSW,PF,15,15,533,27.5,.683,.321,.384,3.5,19.5,12.0,19.5,1.1,3.0,10.8,28.3,2.2,0.9,3.1,.280,8.2,1.7,9.9,1.6,Finals MVP-1,duranke01
14,Isaiah Thomas,27,BOS,PG,15,15,521,18.1,.563,.414,.425,1.1,9.8,5.3,33.0,1.3,0.3,13.9,31.3,0.7,0.1,0.8,.077,2.9,-2.3,0.6,0.3,,thomais02
15,John Wall,26,WAS,PG,13,13,507,23.0,.548,.217,.331,1.6,9.4,5.5,45.7,2.2,2.7,14.6,32.1,0.9,0.5,1.4,.136,6.2,-0.4,5.7,1.0,,walljo01
16,Bradley Beal,23,WAS,SG,13,13,505,18.0,.565,.390,.236,3.4,6.7,5.0,11.8,2.1,1.4,8.6,26.7,0.8,0.4,1.2,.112,3.3,-0.8,2.5,0.6,,bealbr01
17,J.R. Smith,31,CLE,SG,18,18,487,9.9,.698,.808,.111,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,0.7,0.3,1.0,.095,-0.1,0.6,0.5,0.3,,smithjr01
18,Danny Green,29,SAS,SG,16,16,436,9.6,.529,.685,.126,3.3,12.2,7.6,7.3,1.2,3.4,12.7,13.6,0.1,0.3,0.5,.051,-0.4,1.3,0.9,0.3,,greenda02
19,Kawhi Leonard,25,SAS,SF,12,12,429,31.5,.672,.272,.505,4.9,20.8,12.5,22.3,2.4,1.4,9.5,28.2,2.3,0.5,2.8,.314,10.5,3.7,14.2,1.7,,leonaka01
20,Otto Porter Jr.,23,WAS,SF,13,13,428,16.5,.635,.358,.321,4.0,20.3,12.1,7.8,2.4,1.5,7.4,13.5,0.9,0.6,1.5,.166,1.8,1.5,3.3,0.6,,porteot01
21,Andre Iguodala,33,GSW,SF,16,0,419,10.5,.511,.416,.257,2.5,13.5,8.4,15.5,1.6,1.4,12.5,13.2,0.2,0.6,0.9,.099,-1.2,1.3,0.1,0.2,,iguodan01
22,Patty Mills,28,SAS,PG,16,6,416,11.6,.551,.636,.157,1.3,8.4,4.7,15.1,1.6,0.2,12.3,18.2,0.4,0.2,0.6,.070,-0.4,-0.3,-0.7,0.1,,millspa02
23,Trevor Ariza,31,HOU,SF,11,11,413,10.5,.572,.629,.144,2.1,12.2,7.3,8.3,1.7,0.4,8.0,11.9,0.4,0.4,0.9,.101,0.3,0.7,1.0,0.3,,arizatr01
24,Gordon Hayward,26,UTA,SF,11,11,411,20.7,.598,.362,.404,2.0,17.6,9.8,16.7,1.3,0.6,9.8,28.5,0.8,0.4,1.2,.142,5.2,0.4,5.6,0.8,,haywago01
25,Marcin Gortat,32,WAS,C,13,13,409,14.0,.520,.000,.194,14.6,25.8,20.2,8.2,0.6,4.4,14.4,12.4,0.4,0.5,0.9,.107,-0.6,-0.5,-1.1,0.1,,gortama01
26,James Harden,27,HOU,PG,11,11,407,23.0,.583,.528,.528,1.9,13.7,8.0,41.7,2.6,0.9,18.0,35.3,0.8,0.6,1.3,.157,6.0,1.0,7.0,0.9,,hardeja01
27,Markieff Morris,27,WAS,PF,13,13,373,12.3,.495,.262,.214,5.6,20.2,12.9,8.8,1.6,4.1,11.7,20.8,-0.1,0.5,0.4,.052,-1.4,0.2,-1.2,0.1,,morrima02
28,DeMar DeRozan,27,TOR,SG,10,10,373,16.6,.533,.086,.457,1.3,14.5,8.0,17.1,1.9,0.0,10.6,29.6,0.1,0.4,0.5,.062,0.7,-0.5,0.2,0.2,,derozde01
29,Pau Gasol,36,SAS,C,16,7,365,15.1,.494,.158,.211,11.9,24.7,18.0,12.4,1.0,4.1,12.6,17.3,0.3,0.4,0.7,.093,-0.2,0.5,0.3,0.2,,gasolpa01
30,Eric Gordon,28,HOU,SG,11,2,358,11.5,.551,.579,.149,1.5,11.2,6.5,9.8,1.1,1.3,9.8,17.5,0.2,0.3,0.5,.072,1.0,-0.6,0.4,0.2,,gordoer01
31,Kelly Olynyk,25,BOS,C,18,2,346,16.2,.597,.376,.240,4.6,15.1,9.6,16.1,1.9,3.5,13.7,21.0,0.4,0.3,0.7,.093,-0.1,1.1,1.0,0.3,,olynyke01
32,Ryan Anderson,28,HOU,PF,11,9,336,8.5,.520,.652,.174,4.9,13.2,9.2,3.1,0.6,0.5,8.3,14.1,0.1,0.3,0.4,.058,-0.8,-2.0,-2.7,-0.1,,anderry01
33,Joe Ingles,29,UTA,SF,11,11,334,10.2,.538,.661,.145,0.7,14.1,7.4,16.1,3.4,1.3,19.5,11.7,0.0,0.5,0.4,.064,-1.6,3.3,1.7,0.3,,inglejo01
34,Kyle Korver,35,CLE,SG,18,0,326,10.2,.622,.863,.125,0.8,9.5,5.4,5.3,1.1,1.3,7.7,12.5,0.4,0.2,0.6,.094,0.6,-1.0,-0.4,0.1,,korveky01
35,Joe Johnson,35,UTA,SF,11,2,326,12.1,.509,.338,.113,2.9,12.9,7.9,14.7,1.0,0.3,8.5,22.3,-0.1,0.2,0.2,.025,0.0,-0.7,-0.6,0.1,,johnsjo02
