Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Khris Middleton,29,MIL,SF,23,23,922,16.5,.548,.387,.215,2.8,17.7,10.1,19.6,1.9,0.4,13.0,26.4,0.6,1.6,2.2,.115,1.5,1.1,2.6,1.1,,middlkh01
2,Jrue Holiday,30,MIL,PG,23,23,912,15.2,.482,.365,.144,3.7,12.0,7.8,31.4,2.1,1.0,11.9,22.1,0.5,1.6,2.1,.111,1.2,1.2,2.4,1.0,,holidjr01
3,Devin Booker,24,PHO,SG,22,22,889,16.1,.558,.289,.310,2.0,12.9,7.8,18.3,1.0,0.4,13.1,31.8,0.1,1.1,1.2,.066,0.7,-1.1,-0.4,0.4,,bookede01
4,Deandre Ayton,22,PHO,C,22,22,801,19.5,.674,.000,.226,9.9,25.3,18.1,4.7,1.1,2.8,9.8,16.3,1.9,1.5,3.4,.203,2.1,0.9,3.0,1.0,,aytonde01
5,Giannis Antetokounmpo,26,MIL,PF,21,21,800,27.6,.599,.159,.469,7.8,28.7,18.0,24.3,1.3,2.9,10.8,31.8,2.0,1.7,3.7,.224,6.7,3.2,9.9,2.4,Finals MVP-1,antetgi01
6,Paul George,30,LAC,SF,19,19,776,20.0,.578,.406,.412,2.6,24.4,13.6,21.8,1.3,1.3,13.2,30.5,1.1,0.8,1.9,.116,2.5,0.0,2.5,0.9,,georgpa01
7,Jae Crowder,30,PHO,PF,22,22,729,11.4,.594,.772,.190,1.6,17.9,10.2,7.5,1.3,2.3,8.7,13.7,0.6,1.2,1.8,.119,0.2,1.7,1.9,0.7,,crowdja01
8,Mikal Bridges,24,PHO,SF,22,22,707,12.9,.603,.500,.147,3.3,11.0,7.4,7.1,1.6,2.0,7.3,14.1,0.8,1.0,1.8,.125,0.8,0.9,1.7,0.7,,bridgmi01
9,Chris Paul,35,PHO,PG,20,20,683,20.7,.584,.217,.217,1.6,9.4,5.7,39.5,1.7,0.4,11.6,24.8,1.7,0.9,2.5,.178,4.3,0.7,5.0,1.2,,paulch01
10,P.J. Tucker,35,MIL,PF,23,19,681,6.8,.491,.602,.041,7.4,10.1,8.7,4.5,1.6,0.4,9.1,6.9,0.4,1.0,1.4,.101,-3.4,1.7,-1.7,0.0,,tuckepj01
11,Brook Lopez,32,MIL,C,23,23,667,16.9,.632,.332,.198,7.6,14.3,10.9,1.3,1.3,4.7,9.6,16.8,1.1,1.3,2.4,.170,0.6,1.5,2.1,0.7,,lopezbr01
12,Reggie Jackson,30,LAC,SG,19,17,622,17.3,.626,.563,.163,1.3,9.7,5.6,16.9,1.5,0.5,9.4,22.3,1.3,0.4,1.7,.129,2.6,0.3,2.9,0.8,,jacksre01
13,Marcus Morris,31,LAC,PF,19,18,604,11.6,.542,.480,.160,2.5,12.8,7.8,6.9,0.9,1.6,3.2,17.0,0.6,0.4,0.9,.074,-0.4,-0.8,-1.2,0.1,,morrima03
14,Trae Young,22,ATL,PG,16,16,603,21.2,.551,.401,.373,1.3,6.8,4.1,44.8,1.6,0.0,13.3,35.4,0.8,0.6,1.4,.114,6.8,-0.5,6.3,1.3,,youngtr01
15,Bogdan Bogdanović,28,ATL,SG,18,18,598,10.9,.493,.574,.068,2.0,11.6,6.8,13.4,2.4,0.7,9.5,21.0,-0.4,0.9,0.5,.037,-0.1,0.5,0.4,0.4,,bogdabo01
16,John Collins,23,ATL,PF,18,18,576,15.3,.632,.308,.198,6.9,22.7,14.9,4.4,0.7,1.6,10.4,17.0,0.9,0.8,1.7,.140,1.1,-0.2,0.9,0.4,,collijo01
17,Clint Capela,26,ATL,C,18,18,569,15.8,.591,.000,.287,11.8,26.6,19.3,4.5,1.0,2.9,10.5,13.3,0.8,1.0,1.7,.147,0.8,0.5,1.3,0.5,,capelca01
18,Kevin Huerter,22,ATL,SG,18,10,558,11.2,.531,.528,.094,2.2,11.2,6.7,13.6,1.2,2.5,9.2,16.4,0.2,0.7,0.9,.076,-0.2,1.3,1.2,0.4,,huertke01
19,Nicolas Batum,32,LAC,SF,19,10,555,14.9,.642,.661,.211,4.0,17.7,10.9,9.8,2.2,1.8,4.8,10.5,1.2,0.6,1.8,.155,2.0,2.2,4.3,0.9,,batumni01
20,Pat Connaughton,28,MIL,SG,23,1,546,11.2,.633,.798,.109,5.6,14.4,9.9,4.8,0.9,1.0,8.8,10.7,0.8,0.8,1.6,.143,-0.1,0.9,0.8,0.4,,connapa01
21,Kevin Durant,32,BRK,PF,12,12,485,26.9,.630,.291,.358,1.2,23.1,12.6,20.2,1.9,3.5,11.4,34.5,1.2,1.0,2.2,.214,7.8,2.2,10.0,1.5,,duranke01
22,Cameron Johnson,24,PHO,PF,21,0,443,14.8,.693,.673,.291,4.3,11.9,8.3,5.0,2.2,0.8,10.8,14.3,0.8,0.7,1.5,.163,2.4,1.9,4.3,0.7,,johnsca02
23,Danilo Gallinari,32,ATL,PF,18,0,442,13.3,.587,.483,.299,2.0,15.2,8.6,4.9,0.7,0.6,7.1,21.2,0.5,0.5,1.0,.108,1.2,-0.6,0.7,0.3,,gallida01
24,Tobias Harris,28,PHI,PF,12,12,438,17.8,.561,.200,.186,2.6,22.3,12.8,14.9,1.3,0.9,7.2,24.6,0.5,0.7,1.2,.135,1.6,0.7,2.3,0.5,,harrito02
25,Joe Harris,29,BRK,SF,12,12,434,7.1,.537,.667,.033,1.3,9.3,5.5,6.0,0.5,0.4,6.7,14.0,0.0,0.4,0.5,.053,-1.5,-1.7,-3.2,-0.1,,harrijo01
26,Kawhi Leonard,29,LAC,SF,11,11,432,30.6,.679,.286,.352,6.0,16.6,11.4,20.9,2.8,2.0,8.9,29.1,2.0,0.5,2.5,.277,8.1,2.6,10.7,1.4,,leonaka01
27,Cameron Payne,26,PHO,PG,22,2,418,15.1,.510,.358,.093,1.7,12.3,7.3,25.5,2.1,2.4,10.7,24.6,0.0,0.7,0.7,.078,1.1,1.1,2.2,0.4,,payneca01
28,Royce O'Neale,27,UTA,SF,11,11,404,13.1,.687,.706,.141,4.8,17.7,11.5,7.9,1.5,0.7,8.1,10.8,0.9,0.1,1.0,.120,1.4,1.6,3.1,0.5,,onealro01
29,Ben Simmons,24,PHI,PG,12,12,402,18.1,.562,.011,.768,7.1,18.5,13.0,35.7,1.8,2.0,17.5,16.5,0.7,0.7,1.4,.173,1.5,2.8,4.3,0.6,,simmobe01
30,Bojan Bogdanović,31,UTA,SF,11,11,390,13.8,.642,.555,.299,1.9,11.7,7.0,6.2,1.3,0.0,12.9,20.2,0.6,0.0,0.5,.067,1.1,-0.6,0.5,0.2,,bogdabo02
31,Seth Curry,30,PHI,SG,12,12,381,18.8,.727,.551,.129,1.2,6.7,4.0,11.1,1.1,0.6,6.0,18.7,1.2,0.4,1.6,.206,3.9,1.4,5.3,0.7,,curryse01
32,Terance Mann,24,LAC,SG,19,6,378,14.1,.619,.356,.269,5.3,10.6,8.0,5.5,1.4,1.3,3.3,14.8,0.8,0.2,1.0,.133,-0.2,0.0,-0.2,0.2,,mannte01
33,Rudy Gobert,28,UTA,C,11,11,376,21.4,.736,.012,.815,13.9,27.3,20.9,3.6,0.8,5.5,13.4,15.0,1.2,0.3,1.5,.192,1.6,1.0,2.6,0.4,,goberru01
34,Bobby Portis,25,MIL,C,20,2,366,17.1,.543,.344,.166,9.5,20.0,14.6,4.8,1.9,1.7,5.3,20.0,0.5,0.7,1.2,.159,0.9,0.0,1.0,0.3,,portibo01
35,Joel Embiid,26,PHI,C,11,11,357,26.2,.631,.208,.553,5.1,29.7,17.8,17.2,1.5,3.6,14.6,34.6,0.7,0.8,1.5,.197,4.7,2.8,7.5,0.9,,embiijo01
36,Donovan Mitchell,24,UTA,PG,10,10,346,26.4,.602,.489,.323,1.1,12.6,7.1,30.3,1.6,0.5,9.4,38.0,1.2,0.0,1.2,.173,8.2,-0.4,7.8,0.9,,mitchdo01
37,Nikola Jokić,25,DEN,C,10,10,345,29.6,.591,.232,.241,11.3,28.0,19.0,27.7,0.9,2.5,8.7,34.8,1.2,0.1,1.3,.181,8.8,0.2,9.0,0.9,,jokicni01
38,Michael Porter Jr.,22,DEN,SF,10,10,332,14.9,.603,.541,.156,3.8,18.4,10.5,5.9,1.7,0.9,10.0,21.0,0.3,0.1,0.4,.058,0.6,-1.2,-0.6,0.1,,portemi01
39,Kyrie Irving,28,BRK,PG,9,9,325,20.0,.582,.399,.172,4.3,13.0,8.8,15.8,1.4,1.4,5.9,26.0,0.6,0.5,1.1,.164,4.1,-0.6,3.5,0.5,,irvinky01
40,Patrick Beverley,32,LAC,PG,17,7,323,12.0,.560,.544,.206,4.0,10.6,7.3,10.3,1.9,3.6,5.1,11.3,0.5,0.3,0.8,.116,-0.4,1.9,1.6,0.3,,beverpa01
41,James Harden,31,BRK,PG,9,9,322,23.9,.673,.611,.574,2.5,16.4,9.8,35.1,2.3,1.7,16.1,22.7,1.2,0.6,1.8,.263,7.0,2.0,9.1,0.9,,hardeja01
42,Blake Griffin,31,BRK,PF,12,12,318,14.6,.634,.456,.177,5.4,18.6,12.3,9.3,1.6,1.7,5.5,12.9,0.7,0.5,1.2,.181,0.9,1.6,2.4,0.4,,griffbl01
43,Joe Ingles,33,UTA,SF,11,6,306,13.8,.661,.734,.165,0.4,12.0,6.5,17.7,1.1,0.0,9.6,13.6,0.8,0.0,0.7,.115,2.1,0.2,2.2,0.3,,inglejo01
