Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jason Kidd,25,PHO,PG,50,50,2060,22.5,.527,.176,.342,4.8,14.5,9.6,44.0,3.0,0.7,15.7,21.4,5.8,2.3,8.1,.188,4.4,1.1,5.5,3.9,MVP-5NBA1DEF1,kiddja01
2,Michael Finley,25,DAL,SF,50,50,2051,19.2,.517,.155,.258,3.8,10.7,7.2,19.9,1.7,0.5,9.9,24.2,4.4,0.9,5.4,.126,2.8,-0.9,2.0,2.1,,finlemi01
3,Shareef Abdur-Rahim,22,VAN,SF,50,50,2021,20.7,.530,.040,.492,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,.108,2.9,-0.9,2.0,2.1,,abdursh01
4,Scottie Pippen,33,HOU,SF,50,50,2011,16.8,.530,.351,.303,3.9,14.2,9.4,24.4,2.6,1.3,18.8,19.7,2.5,2.3,4.9,.116,1.4,1.1,2.5,2.3,DPOY-7DEF1,pippesc01
5,Gary Payton,30,SEA,PG,50,50,2008,23.1,.519,.304,.299,3.5,10.6,7.0,41.3,2.9,0.4,12.9,27.1,6.0,1.2,7.2,.172,5.1,0.0,5.1,3.6,MVP-9DPOY-3NBA2DEF1,paytoga01
6,Allen Iverson,23,PHI,SG,48,48,1990,22.2,.508,.188,.449,3.8,10.1,6.9,24.2,3.0,0.3,11.7,32.6,4.3,2.9,7.2,.173,5.1,0.6,5.7,3.9,MVP-4NBA1,iversal01
7,Tim Duncan,22,SAS,PF,50,50,1963,23.2,.541,.008,.424,9.7,22.2,16.3,12.1,1.2,4.4,12.7,27.2,4.0,4.7,8.7,.213,2.7,1.8,4.5,3.2,MVP-3DPOY-5NBA1DEF1,duncati01
8,Anfernee Hardaway,27,ORL,SG,50,50,1944,16.7,.488,.195,.294,4.3,12.8,8.5,25.1,3.1,0.9,15.6,22.4,1.6,3.4,5.0,.122,0.8,2.0,2.8,2.3,MVP-16,hardaan01
9,Antonio McDyess,24,DEN,C,50,50,1937,21.7,.515,.010,.383,9.7,22.8,16.0,8.7,2.0,4.2,11.8,27.3,2.9,1.3,4.2,.105,1.4,-0.7,0.7,1.3,NBA3,mcdyean01
10,Mitch Richmond,33,WAS,SG,50,50,1912,15.5,.527,.275,.365,1.8,8.9,5.2,11.4,1.8,0.4,12.7,25.7,2.2,1.0,3.3,.082,0.9,-1.2,-0.2,0.9,,richmmi01
11,Kobe Bryant,20,LAL,SG,50,50,1896,18.9,.549,.130,.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,3.7,1.5,5.2,.130,2.1,-0.1,2.1,1.9,NBA3,bryanko01
12,Stephon Marbury,21,2TM,PG,49,49,1895,20.8,.519,.223,.315,2.0,6.6,4.2,44.0,1.6,0.3,14.0,27.2,4.5,0.8,5.3,.134,4.3,-1.6,2.7,2.2,,marbust01
12,Stephon Marbury,21,MIN,PG,18,18,661,18.8,.466,.128,.286,2.7,8.3,5.2,43.8,2.3,0.6,13.8,26.4,0.8,0.6,1.3,.097,2.8,-0.5,2.3,0.7,,marbust01
12,Stephon Marbury,21,NJN,PG,31,31,1234,21.8,.547,.273,.330,1.7,5.7,3.6,44.1,1.3,0.2,14.1,27.6,3.8,0.2,4.0,.155,5.1,-2.3,2.9,1.5,,marbust01
13,Eddie Jones,27,2TM,SF,50,50,1881,18.5,.546,.239,.455,3.2,8.7,6.1,17.3,3.5,2.2,11.5,20.0,3.8,2.2,6.0,.153,2.3,2.1,4.4,3.0,DPOY-7DEF2,jonesed02
13,Eddie Jones,27,LAL,SG,20,20,724,16.4,.517,.282,.352,3.3,8.8,6.1,13.3,2.5,2.4,7.4,17.6,1.5,0.6,2.0,.134,2.1,1.3,3.5,1.0,,jonesed02
13,Eddie Jones,27,CHH,SF,30,30,1157,19.8,.563,.212,.519,3.2,8.6,6.0,19.8,4.2,2.1,13.7,21.5,2.4,1.6,4.0,.165,2.4,2.6,5.0,2.0,,jonesed02
14,Grant Hill,26,DET,SF,50,50,1852,23.9,.543,.017,.473,4.3,19.3,11.7,33.6,2.4,1.2,16.0,29.6,4.5,2.8,7.3,.189,4.8,1.4,6.2,3.8,MVP-8NBA2,hillgr01
15,David Wesley,28,CHH,PG,50,50,1848,16.9,.561,.312,.350,1.5,8.4,5.1,31.3,2.9,0.4,18.4,19.8,3.1,1.7,4.8,.124,1.5,0.2,1.7,1.7,,wesleda01
16,Karl Malone,35,UTA,PF,49,49,1832,25.6,.577,.001,.602,7.7,22.1,15.4,23.0,1.9,1.2,13.8,30.5,6.2,3.4,9.6,.252,5.3,1.4,6.7,4.0,MVP-1NBA1DEF1,malonka01
