Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Andre Iguodala,25,PHI,SF,82,82,3269,18.4,.560,.228,.454,3.3,14.0,8.6,22.4,2.1,0.9,13.9,22.3,5.6,3.5,9.2,.134,2.6,0.6,3.2,4.3,DPOY-13,iguodan01
2,Joe Johnson,27,ATL,SG,79,79,3124,18.2,.534,.292,.255,2.4,10.5,6.5,26.4,1.4,0.5,11.0,26.6,5.1,2.5,7.6,.116,2.7,-0.9,1.8,3.1,AS,johnsjo02
3,O.J. Mayo,21,MEM,SG,82,82,3120,14.2,.539,.295,.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,.052,0.2,-1.4,-1.3,0.6,ROY-2,mayooj01
4,Antawn Jamison,32,WAS,PF,81,81,3096,20.6,.549,.221,.314,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,6.6,1.6,8.1,.126,3.3,-1.7,1.6,2.8,,jamisan01
5,Raymond Felton,24,CHA,PG,82,81,3086,13.7,.483,.191,.251,2.2,10.2,6.2,31.1,2.2,0.8,15.9,21.9,0.6,3.7,4.3,.066,-0.6,0.4,-0.1,1.4,,feltora01
6,Tayshaun Prince,28,DET,SF,82,82,3057,15.0,.516,.138,.238,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,3.7,2.5,6.2,.098,1.4,-0.2,1.2,2.5,,princta01
7,LeBron James,24,CLE,SF,81,81,3054,31.7,.591,.238,.472,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,13.7,6.5,20.3,.318,9.5,3.7,13.2,11.8,MVP-1DPOY-2ASNBA1DEF1,jamesle01
8,Dirk Nowitzki,30,DAL,PF,81,81,3050,23.1,.564,.105,.337,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,7.5,3.4,10.9,.171,3.7,-0.3,3.4,4.2,MVP-10ASNBA1,nowitdi01
9,Dwyane Wade,27,MIA,SG,79,79,3048,30.4,.574,.160,.443,3.5,12.2,7.8,40.3,3.0,2.8,11.6,36.2,10.3,4.4,14.7,.232,8.2,2.4,10.6,9.6,MVP-3DPOY-3ASNBA1DEF2,wadedw01
10,Paul Pierce,31,BOS,SF,81,81,3035,17.7,.582,.257,.468,2.4,15.4,9.2,16.3,1.4,0.7,13.8,25.4,5.5,4.8,10.3,.164,2.4,0.7,3.1,3.9,MVP-7ASNBA2,piercpa01
11,LaMarcus Aldridge,23,POR,PF,81,81,3004,19.1,.529,.023,.269,9.5,15.6,12.5,9.3,1.4,2.0,8.0,23.7,6.1,3.3,9.5,.151,1.7,-0.4,1.3,2.5,,aldrila01
12,Chris Paul,23,NOH,PG,78,78,3002,30.0,.599,.140,.418,2.8,14.6,8.7,54.5,3.9,0.3,13.5,27.5,13.3,5.0,18.3,.292,7.2,3.8,11.0,9.9,MVP-5DPOY-6ASNBA2DEF1,paulch01
13,Derrick Rose,20,CHI,PG,81,80,3000,16.0,.516,.060,.207,3.7,8.4,6.1,28.8,1.1,0.4,13.3,22.6,3.4,1.5,4.9,.078,1.1,-1.5,-0.4,1.2,ROY-1,rosede01
14,Ben Gordon,25,CHI,SG,82,76,2999,17.0,.573,.321,.290,2.0,8.8,5.4,15.9,1.2,0.5,11.9,25.0,5.2,1.7,6.9,.110,2.4,-1.3,1.1,2.3,,gordobe01
15,Pau Gasol,28,LAL,C,81,81,2999,22.2,.617,.002,.420,10.0,19.3,14.7,14.8,0.9,2.1,11.3,20.4,9.8,4.2,13.9,.223,4.0,0.5,4.5,5.0,ASNBA3,gasolpa01
16,David West,28,NOH,PF,76,76,2982,18.9,.540,.019,.321,6.5,19.7,13.1,10.9,0.9,1.9,10.0,26.5,4.2,3.5,7.8,.125,1.3,-0.6,0.6,2.0,AS,westda01
17,Andre Miller,32,PHI,PG,82,82,2976,18.6,.548,.051,.393,4.9,9.9,7.4,30.2,2.0,0.4,14.0,21.8,6.2,2.5,8.8,.141,2.4,0.0,2.4,3.3,,millean02
18,Kobe Bryant,30,LAL,SG,82,82,2960,24.4,.561,.196,.329,3.5,12.8,8.2,23.8,2.1,1.0,9.7,32.2,8.6,4.0,12.7,.206,5.6,0.3,5.9,5.9,MVP-2DPOY-7ASNBA1DEF1,bryanko01
19,John Salmons,29,2TM,SF,79,74,2959,16.0,.580,.276,.317,2.3,10.8,6.5,14.5,1.4,0.6,11.7,21.3,4.7,0.8,5.6,.090,1.6,-1.3,0.3,1.7,,salmojo01
19,John Salmons,29,SAC,SF,53,53,1980,16.0,.573,.247,.312,2.5,10.6,6.5,17.3,1.5,0.3,12.6,21.9,2.9,0.1,3.0,.072,1.5,-1.7,-0.2,0.9,,salmojo01
