Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Vin Baker,23,MIL,PF,82,82,3361,16.6,.511,.020,.352,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,2.7,3.1,5.8,.083,0.2,-0.1,0.2,1.8,AS,bakervi01
2,Dana Barros,27,PHI,PG,82,82,3318,20.9,.632,.365,.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,10.5,2.2,12.7,.183,4.7,0.2,5.0,5.8,MIP-1AS,barroda01
3,Larry Johnson,25,CHH,PF,81,81,3234,17.1,.555,.172,.290,7.3,13.8,10.7,19.4,1.3,0.6,13.1,22.6,4.9,3.6,8.5,.126,2.3,-0.3,2.0,3.2,AS,johnsla02
4,Mitch Richmond,29,SAC,SG,82,82,3172,17.2,.551,.283,.297,2.6,10.4,6.6,17.8,1.5,0.7,12.1,27.0,4.9,3.1,8.0,.120,2.4,-0.3,2.1,3.2,ASNBA2,richmmi01
5,Karl Malone,31,UTA,PF,82,82,3126,25.1,.590,.026,.449,6.6,27.2,17.4,16.4,2.1,2.2,11.3,30.3,8.1,5.8,13.8,.212,4.3,1.3,5.6,6.0,MVP-3ASNBA1,malonka01
6,Dikembe Mutombo,28,DEN,C,82,82,3100,17.0,.595,.000,.604,12.7,26.7,19.9,5.5,0.7,7.5,19.5,14.4,3.5,5.2,8.7,.135,0.0,1.8,1.8,2.9,DPOY-1ASDEF2,mutomdi01
7,Dan Majerle,29,PHO,SF,82,46,3091,15.1,.555,.532,.274,3.9,10.1,7.0,15.6,1.6,0.9,8.3,17.6,6.0,1.7,7.7,.120,2.4,-0.5,1.9,3.1,AS,majerda01
8,David Robinson,29,SAS,C,81,81,3074,29.1,.602,.013,.570,9.1,22.6,16.2,13.7,2.2,5.9,11.1,29.9,10.7,6.7,17.5,.273,6.0,3.2,9.2,8.7,MVP-1DPOY-4ASNBA1DEF1,robinda01
9,Mookie Blaylock,27,ATL,PG,80,80,3069,19.2,.531,.463,.179,4.3,10.7,7.5,34.2,3.5,0.6,15.8,22.7,4.6,4.8,9.4,.147,3.5,1.5,5.1,5.4,DEF1,blaylmo01
10,Gary Payton,26,SEA,PG,82,82,3015,21.3,.564,.172,.259,4.3,6.7,5.5,31.8,3.4,0.3,11.8,24.4,8.2,3.5,11.7,.187,4.1,0.8,4.9,5.2,MVP-9DPOY-6ASNBA2DEF1,paytoga01
11,Glen Rice,27,MIA,SF,82,82,3014,19.7,.586,.321,.260,3.8,11.1,7.4,11.1,1.9,0.4,8.9,25.2,7.9,2.1,10.0,.159,3.9,-0.6,3.3,4.0,,ricegl01
12,Scottie Pippen,29,CHI,SF,79,79,3014,22.6,.559,.239,.333,6.9,18.2,12.5,22.8,4.0,2.2,15.2,26.3,5.1,6.7,11.8,.188,4.4,3.0,7.5,7.2,MVP-7DPOY-2ASNBA1DEF1,pippesc01
13,Avery Johnson,29,SAS,PG,82,82,3011,15.7,.554,.025,.342,1.9,5.7,3.9,33.4,1.9,0.3,17.3,17.5,5.1,3.0,8.0,.128,1.2,0.0,1.2,2.4,,johnsav01
14,Clarence Weatherspoon,24,PHI,SF,76,76,2991,15.2,.489,.017,.305,5.6,15.0,10.3,12.8,2.0,1.7,12.0,23.8,0.7,2.9,3.6,.057,-0.2,-0.4,-0.6,1.1,,weathcl01
15,Jamal Mashburn,22,DAL,SF,80,80,2980,17.3,.526,.220,.386,4.0,8.2,6.0,17.2,1.4,0.2,11.4,28.6,5.0,1.3,6.3,.102,2.2,-1.5,0.7,2.0,,mashbja01
16,Loy Vaught,26,LAC,PF,80,79,2966,17.1,.541,.028,.209,9.7,21.7,15.3,8.3,1.8,0.7,11.4,21.4,3.0,2.5,5.5,.089,0.5,-1.2,-0.7,1.0,,vaughlo01
17,Glenn Robinson,22,MIL,SF,80,76,2958,16.6,.538,.190,.354,6.7,14.4,10.4,12.2,2.0,0.6,16.1,29.1,1.1,2.2,3.2,.053,0.6,-1.5,-0.9,0.8,ROY-3,robingl01
18,Nick Van Exel,23,LAL,PG,80,80,2944,16.3,.544,.462,.271,1.0,7.4,4.2,33.6,1.7,0.1,15.1,21.3,5.0,1.3,6.4,.104,2.5,-2.0,0.5,1.9,,vanexni01
19,Alonzo Mourning,24,CHH,C,77,77,2941,20.1,.593,.031,.585,8.4,21.6,15.3,6.6,0.9,5.5,14.8,25.6,4.3,5.1,9.4,.153,0.2,0.9,1.1,2.3,DPOY-6AS,mournal01
20,Shaquille O'Neal,22,ORL,C,79,79,2923,28.6,.588,.003,.536,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,9.6,4.4,14.0,.230,5.6,0.2,5.8,5.7,MVP-2ASNBA2,onealsh01
21,Patrick Ewing,32,NYK,C,79,79,2920,21.9,.555,.014,.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,3.1,6.5,9.6,.157,1.8,1.8,3.5,4.1,MVP-4AS,ewingpa01
22,Anfernee Hardaway,23,ORL,PG,77,77,2901,20.8,.599,.218,.405,5.7,7.5,6.6,28.5,2.3,0.6,16.1,23.7,8.2,2.5,10.7,.177,4.4,-0.3,4.1,4.5,MVP-10ASNBA1,hardaan01
23,Detlef Schrempf,32,SEA,SF,82,82,2886,20.3,.641,.182,.523,5.7,15.1,10.5,16.4,1.6,0.9,12.6,21.0,9.8,3.1,12.9,.215,4.3,0.1,4.4,4.7,ASNBA3,schrede01
24,John Stockton,32,UTA,PG,82,82,2867,23.3,.651,.287,.387,2.6,8.0,5.5,52.6,3.5,0.6,22.4,18.9,9.9,4.0,13.9,.233,7.0,2.0,9.0,7.9,MVP-8ASNBA1DEF2,stockjo01
25,Pooh Richardson,28,LAC,PG,80,77,2864,12.6,.459,.272,.139,1.5,9.8,5.4,34.1,2.3,0.3,15.2,17.1,0.6,1.5,2.1,.036,-0.9,-0.7,-1.6,0.2,,richapo01
26,Sean Elliott,26,SAS,SF,81,81,2858,16.0,.587,.311,.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,5.8,2.9,8.7,.147,1.8,0.1,1.9,2.8,,elliose01
27,Hakeem Olajuwon,32,HOU,C,72,72,2853,26.0,.563,.010,.348,7.3,23.1,15.6,17.2,2.4,5.9,11.7,31.7,5.1,5.6,10.7,.181,2.8,2.6,5.4,5.3,MVP-5DPOY-3ASNBA3,olajuha01
28,Chris Mills,25,CLE,SF,80,79,2814,11.6,.520,.281,.249,4.3,12.2,8.1,9.7,1.2,1.0,11.2,18.2,2.0,3.4,5.4,.091,-1.3,0.2,-1.1,0.7,,millsch01
29,Vlade Divac,26,LAL,C,80,80,2807,20.5,.568,.055,.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,5.3,4.2,9.5,.162,1.9,2.1,3.9,4.1,,divacvl01
30,Derrick McKey,28,IND,SF,81,81,2805,15.0,.558,.107,.357,5.5,11.4,8.5,16.2,2.4,1.4,14.8,18.5,3.6,3.9,7.4,.127,0.7,1.6,2.2,3.0,DPOY-6DEF2,mckeyde01
31,Dee Brown,26,BOS,SG,79,69,2792,15.7,.562,.335,.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,5.0,1.8,6.8,.117,1.8,0.3,2.1,2.9,,brownde01
