Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Antoine Walker,25,BOS,PF,81,81,3406,17.1,.490,.382,.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,1.5,5.2,6.7,.094,2.2,0.0,2.2,3.6,AS,walkean02
2,Tim Duncan,25,SAS,PF,82,82,3329,27.0,.576,.007,.466,9.6,25.9,18.0,18.3,1.0,4.3,12.7,29.0,10.7,7.1,17.8,.257,5.4,2.2,7.6,8.0,MVP-1ASNBA1DEF1,duncati01
3,Latrell Sprewell,31,NYK,SF,81,81,3326,13.7,.501,.284,.244,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,1.1,1.7,2.8,.041,0.3,-1.1,-0.8,0.9,,sprewla01
4,Baron Davis,22,CHH,PG,82,82,3318,18.2,.498,.356,.252,3.2,8.8,6.0,37.3,2.8,1.0,14.2,23.9,4.4,3.8,8.2,.118,3.3,0.4,3.8,4.8,AS,davisba01
5,Paul Pierce,24,BOS,SG,82,82,3302,22.3,.570,.325,.402,2.6,16.5,9.4,15.7,2.4,2.0,11.4,29.3,7.3,5.6,12.9,.187,4.7,1.3,5.9,6.6,MVP-11ASNBA3,piercpa01
6,Gary Payton,33,SEA,PG,82,82,3301,22.9,.526,.150,.212,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,10.1,2.5,12.6,.183,5.2,-0.2,5.1,5.9,MVP-6ASNBA2DEF1,paytoga01
7,Stephon Marbury,24,PHO,PG,82,80,3187,18.1,.519,.176,.320,2.6,6.9,4.7,35.7,1.3,0.3,15.0,26.6,5.4,1.7,7.1,.107,2.9,-1.6,1.2,2.6,,marbust01
8,Kevin Garnett,25,MIN,PF,81,81,3175,23.8,.536,.083,.320,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,7.9,4.9,12.8,.194,5.1,1.8,6.8,7.1,MVP-12DPOY-2ASNBA2DEF1,garneke01
9,Eddie Jones,30,MIA,SG,81,81,3156,17.5,.546,.319,.296,2.3,11.6,7.0,15.4,2.0,1.9,9.9,22.7,5.6,5.0,10.5,.160,2.2,1.7,3.9,4.6,,jonesed02
10,Jalen Rose,29,2TM,SF,83,83,3153,16.8,.528,.169,.230,1.6,11.9,6.8,22.0,1.3,1.0,11.1,26.1,3.5,2.1,5.7,.087,1.4,-1.1,0.3,1.9,,roseja01
10,Jalen Rose,29,IND,SF,53,53,1937,15.7,.515,.168,.214,1.7,12.5,7.2,18.9,1.2,1.1,9.9,24.8,2.0,1.6,3.6,.090,0.8,-0.5,0.3,1.1,,roseja01
10,Jalen Rose,29,CHI,SF,30,30,1216,18.4,.547,.170,.254,1.3,10.8,6.0,26.9,1.4,1.0,12.8,28.3,1.6,0.5,2.1,.082,2.3,-1.9,0.5,0.7,,roseja01
