Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,James Harden,26,HOU,SG,82,82,3125,25.3,.598,.406,.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,10.7,2.6,13.3,.204,6.4,0.2,6.6,6.8,MVP-9AS,hardeja01
2,Gordon Hayward,25,UTA,SF,80,80,2893,18.3,.559,.341,.397,2.5,13.5,8.0,18.2,1.7,0.8,12.5,25.7,5.5,3.4,8.9,.147,2.4,0.2,2.6,3.3,,haywago01
3,Kemba Walker,25,CHO,PG,81,81,2885,20.8,.554,.368,.329,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,6.3,3.6,9.9,.164,3.5,0.5,4.0,4.3,,walkeke02
4,Trevor Ariza,30,HOU,SF,81,81,2859,12.9,.551,.581,.187,2.6,11.6,7.1,10.0,2.8,0.8,10.8,15.7,3.1,2.3,5.4,.090,0.1,0.3,0.4,1.7,DPOY-13,arizatr01
5,Marcus Morris,26,DET,SF,80,80,2856,12.7,.531,.315,.287,3.3,12.4,7.7,11.0,1.2,0.6,11.6,18.4,2.9,2.5,5.4,.091,-0.3,0.1,-0.2,1.3,,morrima03
6,Khris Middleton,24,MIL,SG,79,79,2852,16.8,.560,.316,.273,1.8,10.2,6.0,18.9,2.3,0.6,12.3,23.0,4.3,1.8,6.1,.103,1.2,-0.5,0.6,1.9,,middlkh01
7,Kyle Lowry,29,TOR,PG,77,77,2851,22.2,.578,.457,.410,2.2,12.3,7.3,29.9,2.9,1.0,13.7,26.1,8.0,3.7,11.6,.196,4.7,1.1,5.8,5.7,MVP-10DPOY-13ASNBA3,lowryky01
8,Andrew Wiggins,20,MIN,SF,81,81,2845,16.5,.543,.147,.437,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,3.4,0.7,4.1,.069,0.9,-2.2,-1.3,0.5,,wiggian01
9,Giannis Antetokounmpo,21,MIL,PG,80,79,2823,18.8,.566,.108,.404,4.6,20.0,12.4,20.0,1.7,3.4,14.8,22.3,4.2,2.9,7.1,.121,1.3,0.7,2.1,2.9,,antetgi01
10,Paul George,25,IND,SF,81,81,2819,20.9,.557,.391,.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,.157,3.7,1.2,4.9,4.9,ASNBA3DEF2,georgpa01
11,Draymond Green,25,GSW,PF,81,81,2808,19.3,.587,.315,.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,6.0,5.1,11.1,.190,2.6,2.9,5.5,5.3,MVP-7DPOY-2ASNBA2DEF1,greendr01
12,DeMar DeRozan,26,TOR,SG,78,78,2804,21.5,.550,.101,.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,7.5,2.4,9.9,.169,3.2,-0.7,2.5,3.2,AS,derozde01
13,Kentavious Caldwell-Pope,22,DET,SG,76,76,2789,12.4,.521,.384,.238,2.6,8.6,5.5,7.8,2.0,0.5,9.0,18.2,2.6,2.7,5.3,.092,-1.1,0.8,-0.3,1.2,,caldwke01
14,John Wall,25,WAS,PG,77,77,2784,19.8,.510,.243,.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,2.2,3.5,5.7,.098,3.1,0.4,3.5,3.9,AS,walljo01
15,CJ McCollum,24,POR,SG,80,80,2780,17.7,.544,.330,.158,1.8,8.3,5.0,21.6,1.7,0.6,11.4,27.1,4.4,1.7,6.0,.104,2.3,-1.0,1.3,2.3,MIP-1,mccolcj01
