Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Larry Johnson,23,CHH,PF,82,82,3323,18.9,.574,.051,.316,9.6,18.0,14.0,15.9,0.8,0.5,12.6,22.4,7.1,2.5,9.6,.139,3.2,-1.1,2.1,3.5,ASNBA2,johnsla02
2,Hakeem Olajuwon,30,HOU,C,82,82,3242,27.3,.577,.005,.356,10.5,25.9,18.7,15.8,2.4,6.5,12.4,28.8,7.9,8.0,15.8,.234,3.9,3.6,7.5,7.8,MVP-2DPOY-1ASNBA1DEF1,olajuha01
3,David Robinson,27,SAS,C,82,82,3211,24.2,.569,.013,.568,8.6,24.8,17.1,15.0,2.0,5.1,12.5,26.4,6.7,6.4,13.2,.197,3.6,2.7,6.4,6.8,MVP-6DPOY-2ASNBA3DEF2,robinda01
4,Dan Majerle,27,PHO,SG,82,82,3199,15.4,.573,.400,.238,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,6.6,3.2,9.8,.147,2.1,0.4,2.5,3.6,DPOY-5ASDEF2,majerda01
5,Reggie Lewis,27,BOS,SG,80,80,3144,17.4,.529,.043,.267,3.2,9.2,6.3,14.3,1.9,1.5,7.8,23.6,5.4,3.0,8.3,.127,1.4,0.5,2.0,3.1,,lewisre01
6,Scottie Pippen,27,CHI,SF,81,81,3123,19.2,.510,.070,.264,7.3,16.0,11.5,24.0,2.9,1.6,14.2,23.9,3.8,4.8,8.6,.132,2.6,1.4,4.0,4.7,ASNBA3DEF1,pippesc01
7,Mark Jackson,27,LAC,PG,82,81,3117,16.6,.548,.087,.317,4.5,9.3,6.9,31.1,2.1,0.2,17.0,17.1,5.3,2.7,7.9,.122,1.9,0.1,1.9,3.1,,jacksma01
8,Doug West,25,MIN,SG,80,80,3104,14.2,.559,.018,.237,3.5,6.1,4.8,13.6,1.4,0.4,10.7,22.1,3.8,0.4,4.3,.066,-0.4,-1.8,-2.2,-0.1,,westdo01
9,Karl Malone,29,UTA,PF,82,82,3099,26.2,.612,.014,.579,8.6,24.6,16.9,16.9,2.0,1.8,11.7,28.4,10.4,5.0,15.4,.238,6.0,1.4,7.3,7.3,MVP-8ASNBA1,malonka01
10,Detlef Schrempf,30,IND,PF,82,60,3098,19.2,.571,.048,.602,7.5,19.9,13.8,23.2,1.3,0.6,15.0,22.1,7.6,2.9,10.4,.161,3.1,0.2,3.3,4.2,AS,schrede01
11,Joe Dumars,29,DET,SG,77,77,3094,17.6,.555,.206,.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,7.8,1.3,9.1,.141,2.9,-0.7,2.1,3.2,MVP-10ASNBA2DEF1,dumarjo01
12,Scott Skiles,28,ORL,PG,78,78,3086,15.2,.581,.264,.364,2.0,8.2,5.3,34.8,1.4,0.0,20.5,18.1,5.6,2.4,8.0,.125,1.5,-0.8,0.7,2.1,,skilesc01
