Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Gilbert Arenas,24,WAS,PG,80,80,3384,23.8,.581,.324,.479,2.0,7.8,4.8,27.0,2.5,0.6,12.8,30.5,11.0,2.6,13.6,.193,5.4,0.0,5.4,6.3,ASNBA3,arenagi01
2,LeBron James,21,CLE,SF,79,79,3361,28.1,.568,.208,.447,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,12.0,4.3,16.3,.232,7.5,1.6,9.1,9.4,MVP-2ASNBA1,jamesle01
3,Joe Johnson,24,ATL,SG,82,82,3340,17.9,.537,.258,.237,3.4,8.8,6.0,29.1,1.6,0.7,14.8,24.6,5.5,0.4,6.0,.086,3.1,-2.1,1.0,2.5,,johnsjo02
4,Antawn Jamison,29,WAS,SF,82,80,3288,17.7,.518,.250,.199,5.7,21.8,13.5,8.7,1.4,0.3,7.8,23.9,4.9,3.2,8.2,.119,2.4,-1.2,1.2,2.7,,jamisan01
5,Kobe Bryant,27,LAL,SG,80,80,3277,28.0,.559,.238,.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,.224,7.4,0.2,7.6,8.0,MVP-4ASNBA1DEF1,bryanko01
6,Shawn Marion,27,PHO,PF,81,81,3263,23.6,.591,.212,.218,8.7,23.6,16.3,6.8,2.5,2.9,7.7,22.3,8.6,5.9,14.6,.214,3.5,1.3,4.8,5.6,MVP-10DPOY-7ASNBA3,mariosh01
7,Lamar Odom,26,LAL,PF,80,80,3221,17.0,.558,.232,.338,6.6,20.3,13.5,22.4,1.2,1.5,16.7,18.1,5.4,3.8,9.2,.137,2.1,0.6,2.7,3.9,,odomla01
8,Ricky Davis,26,2TM,SG,78,78,3207,15.6,.521,.186,.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,2.5,2.5,5.0,.075,0.6,-1.0,-0.4,1.3,,davisri01
8,Ricky Davis,26,BOS,SG,42,42,1747,16.0,.529,.176,.231,2.9,10.0,6.5,22.8,1.5,0.4,12.8,23.6,1.8,1.1,2.9,.080,1.0,-1.2,-0.2,0.7,,davisri01
8,Ricky Davis,26,MIN,SF,36,36,1460,15.2,.511,.197,.304,2.1,11.1,6.7,21.4,1.6,0.4,12.7,25.1,0.7,1.4,2.1,.069,0.2,-0.7,-0.5,0.6,,davisri01
9,Mike Bibby,27,SAC,PG,82,82,3167,17.9,.554,.360,.292,1.1,7.7,4.4,25.2,1.4,0.2,11.3,25.4,6.0,2.4,8.4,.127,2.7,-1.2,1.5,2.8,,bibbymi01
10,Morris Peterson,28,TOR,SG,82,77,3140,15.3,.561,.409,.268,2.4,12.8,7.4,10.0,1.7,0.4,9.3,19.9,5.2,0.6,5.9,.090,1.4,-1.0,0.4,1.9,,petermo01
11,Pau Gasol,25,MEM,PF,80,80,3135,22.7,.555,.010,.517,7.5,20.0,13.8,23.7,0.8,3.9,13.8,26.4,6.6,5.4,12.0,.184,3.9,1.7,5.5,6.0,AS,gasolpa01
