Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Monta Ellis,25,GSW,SG,80,80,3227,18.6,.536,.235,.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,.089,1.7,-0.9,0.8,2.3,,ellismo01
2,LaMarcus Aldridge,25,POR,PF,81,81,3211,21.5,.549,.016,.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,7.6,3.5,11.1,.166,2.6,-0.5,2.1,3.4,NBA3,aldrila01
3,Luol Deng,25,CHI,SF,82,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,.149,1.1,0.6,1.7,3.0,DPOY-10,denglu01
4,Dorell Wright,25,GSW,SF,82,82,3147,15.0,.539,.450,.199,3.1,12.6,7.8,11.6,2.0,1.5,9.6,19.3,3.9,1.8,5.8,.088,1.3,-0.5,0.8,2.2,,wrighdo01
5,Blake Griffin,21,LAC,PF,82,82,3112,21.9,.549,.017,.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,.152,3.0,-0.3,2.6,3.6,MVP-10ROY-1AS,griffbl01
6,LeBron James,26,MIA,SF,79,79,3063,27.3,.594,.188,.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,10.3,5.3,15.6,.244,6.3,1.8,8.1,7.8,MVP-3DPOY-9ASNBA1DEF1,jamesle01
7,Kevin Durant,22,OKC,SF,78,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,.189,5.2,-0.3,4.9,5.3,MVP-5ASNBA1,duranke01
8,Pau Gasol,30,LAL,C,82,82,3037,23.3,.589,.003,.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10.0,4.7,14.7,.232,3.9,0.9,4.8,5.2,ASNBA2,gasolpa01
9,Derrick Rose,22,CHI,PG,81,81,3026,23.5,.550,.241,.348,3.2,9.4,6.4,38.7,1.5,1.3,13.1,32.2,8.3,4.8,13.1,.208,6.3,0.5,6.8,6.7,MVP-1ASNBA1,rosede01
10,Al Jefferson,26,UTA,C,82,82,2940,20.1,.528,.000,.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,5.1,2.7,7.8,.128,1.6,-1.0,0.6,1.9,,jeffeal01
11,Dwight Howard,25,ORL,C,78,78,2935,26.1,.616,.007,.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,.235,2.9,2.4,5.3,5.4,MVP-2DPOY-1ASNBA1DEF1,howardw01
12,Jrue Holiday,20,PHI,PG,82,82,2901,15.4,.525,.222,.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,2.2,3.5,5.7,.094,0.4,0.4,0.8,2.0,,holidjr01
13,Ray Allen,35,BOS,SG,80,80,2890,16.4,.615,.387,.224,2.3,9.0,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10.0,.166,2.3,0.6,2.9,3.6,AS,allenra02
14,Brook Lopez,22,NJN,C,82,82,2889,19.3,.549,.001,.374,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,4.4,1.9,6.3,.105,1.4,-0.9,0.6,1.9,,lopezbr01
15,Chris Paul,25,NOH,PG,80,80,2880,23.7,.578,.197,.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,.232,4.4,2.8,7.1,6.7,MVP-13DPOY-12ASNBA3DEF2,paulch01
16,Mike Conley,23,MEM,PG,81,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,.111,0.7,0.5,1.2,2.3,,conlemi01
17,Amar'e Stoudemire,28,NYK,C,78,78,2870,22.7,.565,.016,.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,5.4,2.6,8.0,.134,2.0,-0.6,1.4,2.4,MVP-9ASNBA2,stoudam01
18,DeMar DeRozan,21,TOR,SG,82,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,.055,-0.9,-1.5,-2.5,-0.3,,derozde01
19,Russell Westbrook,22,OKC,PG,82,82,2847,23.6,.538,.074,.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,.159,4.3,-0.1,4.2,4.4,ASNBA2,westbru01
20,Dwyane Wade,29,MIA,SG,76,76,2823,25.6,.581,.149,.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,8.1,4.7,12.8,.218,5.5,1.1,6.6,6.1,MVP-7DPOY-16ASNBA2,wadedw01
21,Elton Brand,31,PHI,PF,81,81,2809,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,.161,0.7,0.6,1.3,2.4,,brandel01
22,Chris Bosh,26,MIA,PF,77,77,2795,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,.177,1.4,-0.2,1.3,2.3,AS,boshch01
23,Kobe Bryant,32,LAL,SG,82,82,2779,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,.178,5.4,-0.2,5.2,5.0,MVP-4DPOY-11ASNBA1DEF1,bryanko01
24,Boris Diaw,28,CHA,PF,82,82,2778,13.9,.558,.292,.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,.082,0.3,0.3,0.6,1.8,,diawbo01
25,Paul Pierce,33,BOS,SF,80,80,2774,19.7,.620,.291,.440,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,6.5,5.1,11.6,.201,3.0,1.6,4.6,4.6,AS,piercpa01
26,Danny Granger,27,IND,SF,79,79,2763,17.8,.554,.323,.370,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,3.7,3.2,6.9,.120,2.2,-0.1,2.1,2.9,,grangda01
27,Wesley Matthews,24,POR,SG,82,69,2758,15.5,.582,.386,.322,2.0,9.7,5.7,10.2,2.0,0.3,11.0,21.3,5.0,2.3,7.2,.126,1.0,-0.1,0.9,2.0,,matthwe02
28,D.J. Augustin,23,CHA,PG,82,82,2757,15.9,.541,.348,.310,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,4.9,1.3,6.2,.108,1.7,-1.6,0.1,1.5,,augusdj01
29,Carmelo Anthony,26,2TM,SF,77,77,2751,21.7,.557,.167,.403,5.0,18.3,11.8,14.7,1.2,1.3,10.4,32.0,5.4,2.5,7.9,.138,3.2,-1.2,1.9,2.7,AS,anthoca01
29,Carmelo Anthony,26,DEN,SF,50,50,1774,21.2,.547,.130,.431,5.2,19.3,12.4,14.3,1.2,1.3,11.0,32.5,2.8,1.9,4.7,.127,2.4,-1.0,1.4,1.5,,anthoca01
29,Carmelo Anthony,26,NYK,SF,27,27,977,22.8,.575,.233,.351,4.8,16.5,10.6,15.3,1.3,1.1,9.4,31.0,2.6,0.6,3.2,.157,4.6,-1.7,2.9,1.2,,anthoca01
30,Raymond Felton,26,2TM,SG,75,54,2737,16.6,.524,.327,.240,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,.094,1.6,-1.0,0.6,1.8,,feltora01
30,Raymond Felton,26,NYK,PG,54,54,2074,17.3,.524,.335,.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,2.9,1.2,4.0,.093,1.9,-1.5,0.4,1.3,,feltora01
30,Raymond Felton,26,DEN,SG,21,0,663,14.7,.523,.299,.294,1.4,11.3,6.5,31.1,2.1,0.0,16.3,18.5,0.7,0.6,1.3,.097,0.4,0.6,1.0,0.5,,feltora01
31,Beno Udrih,28,SAC,PG,79,64,2734,15.7,.587,.221,.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,5.6,1.6,7.2,.126,0.5,0.0,0.5,1.7,,udrihbe01
32,Zach Randolph,29,MEM,PF,75,74,2724,22.6,.552,.036,.333,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,6.8,3.7,10.5,.185,3.8,-1.2,2.6,3.2,NBA3,randoza01
33,Jason Richardson,30,2TM,SG,80,80,2715,15.0,.555,.454,.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,.123,1.2,0.5,1.7,2.5,,richaja01
33,Jason Richardson,30,PHO,SG,25,25,796,19.1,.574,.380,.185,4.8,11.3,8.0,7.9,1.7,0.3,6.7,25.5,1.5,0.4,1.9,.117,3.2,-1.4,1.7,0.7,,richaja01
33,Jason Richardson,30,ORL,SG,55,55,1919,13.2,.543,.496,.130,2.1,11.0,6.7,9.7,1.8,0.4,8.4,18.6,2.1,2.9,5.0,.125,0.4,1.3,1.6,1.7,,richaja01
34,Al Horford,24,ATL,C,77,77,2704,20.7,.587,.004,.204,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,6.4,3.7,10.1,.179,2.5,1.1,3.6,3.9,ASNBA3,horfoal01
35,Gerald Wallace,28,2TM,SF,71,63,2693,16.2,.548,.219,.439,4.9,21.0,12.8,10.9,2.1,1.9,13.0,20.3,2.6,3.6,6.2,.111,0.4,1.1,1.5,2.4,DPOY-23,wallage01
35,Gerald Wallace,28,CHA,SF,48,48,1872,15.0,.530,.182,.488,4.6,21.0,12.7,10.5,1.7,2.1,12.4,20.2,1.3,2.3,3.6,.092,-0.3,0.7,0.4,1.1,,wallage01
35,Gerald Wallace,28,POR,PF,23,15,821,18.9,.590,.297,.335,5.6,21.2,13.0,11.9,3.1,1.5,14.4,20.5,1.3,1.3,2.6,.153,1.9,2.1,3.9,1.2,,wallage01
36,Jason Kidd,37,DAL,PG,80,80,2653,14.4,.500,.656,.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,2.5,3.9,6.4,.116,0.9,2.0,2.8,3.3,,kiddja01
37,Andre Miller,34,POR,PG,81,81,2650,17.8,.529,.044,.346,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,4.6,2.4,7.0,.127,1.5,0.1,1.6,2.4,,millean02
38,Josh Smith,25,ATL,PF,77,77,2645,19.2,.540,.148,.304,6.2,23.7,15.0,17.1,2.0,3.5,14.3,24.7,1.9,4.5,6.4,.116,1.0,1.7,2.8,3.2,DPOY-25,smithjo03
39,Lamar Odom,31,LAL,PF,82,35,2639,19.4,.589,.199,.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4.0,10.1,.184,2.8,0.8,3.5,3.7,6MOY-1,odomla01
40,David Lee,27,GSW,PF,73,73,2634,17.8,.549,.003,.273,9.1,21.9,15.4,14.0,1.4,0.9,13.4,21.2,4.1,2.0,6.0,.110,0.5,-0.9,-0.4,1.1,,leeda02
41,Kevin Love,22,MIN,PF,73,73,2611,24.3,.593,.206,.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,.210,5.7,-1.3,4.4,4.2,MIP-1AS,loveke01
42,John Wall,20,WAS,PG,69,64,2606,15.8,.494,.118,.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,0.3,1.9,2.2,.041,0.0,-0.8,-0.8,0.8,ROY-2,walljo01
43,Paul Millsap,25,UTA,PF,76,76,2605,19.8,.578,.023,.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,5.2,2.5,7.7,.143,1.6,0.3,1.9,2.5,,millspa01
44,Kevin Martin,27,HOU,SG,80,80,2603,21.4,.601,.362,.528,1.2,10.0,5.6,13.0,1.6,0.4,10.5,29.6,8.0,1.5,9.5,.175,4.3,-1.0,3.4,3.5,,martike02
45,Trevor Ariza,25,NOH,SF,75,75,2600,11.3,.487,.356,.259,2.8,16.4,9.5,10.0,2.5,1.0,12.2,17.7,-0.4,3.8,3.4,.062,-1.7,1.3,-0.4,1.0,,arizatr01
46,Marc Gasol,26,MEM,C,81,81,2586,16.8,.580,.010,.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4.0,3.9,7.9,.146,0.3,2.0,2.3,2.8,,gasolma01
47,Jason Terry,33,DAL,SG,82,10,2564,15.9,.545,.322,.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,.100,1.0,-0.1,0.9,1.9,6MOY-2,terryja01
48,Kyle Lowry,24,HOU,PG,75,71,2563,16.5,.550,.424,.310,3.9,9.7,6.8,29.4,2.0,0.6,14.7,18.6,5.1,1.8,7.0,.130,2.0,0.0,2.0,2.6,,lowryky01
49,Tayshaun Prince,30,DET,SF,78,78,2562,15.1,.511,.098,.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21.0,2.9,0.4,3.3,.062,1.0,-1.8,-0.8,0.7,,princta01
50,John Salmons,31,MIL,SG,73,70,2554,12.8,.510,.244,.267,1.2,11.2,6.1,17.5,1.5,0.9,12.0,20.9,0.9,3.4,4.3,.081,-0.9,0.7,-0.3,1.1,,salmojo01
51,Joe Johnson,29,ATL,SG,72,72,2554,16.4,.517,.258,.209,2.8,10.9,6.9,24.0,1.0,0.2,10.3,26.3,2.5,1.8,4.2,.080,1.2,-1.5,-0.3,1.1,AS,johnsjo02
52,Landry Fields,22,NYK,SG,82,81,2541,13.5,.598,.364,.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,3.4,1.8,5.3,.100,0.6,-0.4,0.2,1.4,ROY-4,fieldla01
53,Channing Frye,27,PHO,PF,77,64,2541,12.8,.557,.530,.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,.090,-0.3,0.0,-0.3,1.1,,fryech01
54,Hedo Türkoğlu,31,2TM,SF,81,72,2540,13.4,.555,.429,.216,2.1,14.0,8.2,21.5,1.5,1.0,14.3,16.7,3.4,3.4,6.8,.129,0.3,1.4,1.7,2.3,,turkohe01
54,Hedo Türkoğlu,31,PHO,PF,25,16,630,13.1,.567,.503,.187,3.7,14.7,9.2,13.7,1.5,1.6,12.9,17.2,0.8,0.4,1.2,.092,0.5,0.3,0.8,0.4,,turkohe01
54,Hedo Türkoğlu,31,ORL,SF,56,56,1910,13.6,.550,.403,.227,1.6,13.8,7.8,24.0,1.5,0.8,14.8,16.6,2.7,3.0,5.6,.142,0.2,1.8,2.0,1.9,,turkohe01
55,Tony Parker,28,SAS,PG,78,78,2528,20.4,.569,.065,.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,5.8,2.4,8.2,.156,2.3,-0.4,1.8,2.4,MVP-12,parketo01
56,Rajon Rondo,24,BOS,PG,68,68,2527,17.1,.495,.064,.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,1.8,4.8,6.6,.126,1.6,1.4,3.1,3.2,MVP-10DPOY-5ASDEF1,rondora01
57,Nicolas Batum,22,POR,SF,80,67,2522,14.8,.563,.424,.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,4.4,2.3,6.6,.126,1.1,0.0,1.1,2.0,,batumni01
58,Dirk Nowitzki,32,DAL,PF,73,73,2504,23.4,.612,.142,.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,.213,4.3,0.8,5.1,4.5,MVP-6ASNBA2,nowitdi01
59,Steve Nash,36,PHO,PG,75,75,2497,20.8,.601,.253,.307,1.8,10.2,6.0,53.1,1.0,0.1,22.4,21.4,7.3,0.7,7.9,.153,4.7,-1.5,3.2,3.3,,nashst01
60,Stephen Curry,22,GSW,PG,74,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,.128,3.0,-0.7,2.3,2.7,,curryst01
61,Andre Iguodala,27,PHI,SF,67,67,2469,17.2,.530,.238,.395,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,3.3,3.5,6.7,.130,1.7,1.6,3.2,3.2,DPOY-8DEF2,iguodan01
62,Deron Williams,26,2TM,PG,65,65,2465,21.1,.566,.325,.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,6.2,1.1,7.3,.142,4.3,-1.3,3.0,3.1,AS,willide01
62,Deron Williams,26,UTA,PG,53,53,2009,22.1,.587,.320,.439,1.9,10.5,6.2,43.6,1.7,0.5,16.3,26.2,5.9,0.8,6.7,.159,5.0,-1.2,3.7,2.9,,willide01
62,Deron Williams,26,NJN,PG,12,12,456,17.0,.463,.349,.343,2.0,12.5,7.1,55.9,1.8,0.5,18.1,24.2,0.3,0.3,0.6,.066,1.4,-1.5,-0.1,0.2,,willide01
63,Richard Jefferson,30,SAS,SF,81,81,2459,12.4,.612,.478,.304,2.6,11.8,7.3,6.5,0.8,1.0,11.3,15.4,3.7,2.1,5.9,.115,0.5,-0.2,0.3,1.4,,jefferi01
64,David West,30,NOH,PF,70,70,2451,20.4,.558,.009,.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,4.4,3.4,7.8,.152,2.2,0.6,2.8,3.0,,westda01
