Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Moses Malone,26,HOU,C,81,81,3398,26.8,.576,.003,.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,11.7,3.7,15.4,.218,6.2,-1.8,4.5,5.5,MVP-1ASNBA1,malonmo01
2,Adrian Dantley,26,UTA,SF,81,81,3222,24.2,.631,.002,.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,11.9,0.7,12.6,.187,5.8,-1.7,4.1,5.0,MVP-15AS,dantlad01
3,Mychal Thompson,27,POR,C,79,78,3129,19.2,.548,.000,.342,9.3,23.4,16.4,14.6,1.1,1.9,14.0,22.9,4.5,3.6,8.2,.125,2.3,0.0,2.3,3.4,MVP-21,thompmy01
4,Kelly Tripucka,22,DET,SF,82,82,3077,16.4,.570,.017,.485,7.6,8.2,7.9,12.7,1.3,0.3,15.3,23.3,5.4,2.1,7.5,.117,1.5,-1.3,0.2,1.7,MVP-11ROY-2AS,tripuke01
5,Mike Mitchell,26,2TM,SF,84,83,3063,15.9,.536,.005,.204,8.5,12.4,10.5,4.1,0.9,0.8,8.7,23.2,4.2,1.7,5.9,.093,0.7,-2.1,-1.4,0.4,,mitchmi01
5,Mike Mitchell,26,CLE,SF,27,26,973,14.2,.484,.012,.198,7.8,8.6,8.2,6.4,1.3,0.9,9.1,25.5,0.2,0.2,0.5,.023,0.0,-2.3,-2.3,-0.1,,mitchmi01
5,Mike Mitchell,26,SAS,SF,57,57,2090,16.7,.563,.001,.208,8.9,14.1,11.5,3.0,0.7,0.7,8.4,22.1,4.0,1.5,5.5,.126,1.0,-2.1,-1.0,0.5,,mitchmi01
6,Jack Sikma,26,SEA,C,82,82,3049,20.6,.559,.011,.432,8.2,28.0,18.5,13.1,1.6,1.9,12.9,22.5,5.9,6.7,12.6,.199,2.2,1.7,3.9,4.5,MVP-9ASDEF2,sikmaja01
7,Michael Ray Richardson,26,NYK,PG,82,79,3044,17.7,.498,.075,.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,1.6,3.8,5.5,.086,1.3,1.4,2.7,3.6,AS,richami01
8,Elvin Hayes,36,HOU,PF,82,82,3032,14.4,.513,.005,.384,9.4,18.1,13.6,6.6,1.0,1.9,13.9,20.2,2.3,2.9,5.1,.081,-0.6,-0.7,-1.4,0.5,,hayesel01
9,Norm Nixon,26,LAL,PG,82,82,3024,15.3,.525,.009,.176,1.4,4.8,3.2,27.7,2.0,0.1,14.8,21.1,4.2,2.4,6.6,.104,0.2,-1.0,-0.8,0.9,AS,nixonno01
10,Alex English,28,DEN,SF,82,82,3015,22.2,.596,.005,.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,8.9,0.6,9.5,.152,4.9,-1.1,3.8,4.4,MVP-13ASNBA2,englial01
11,Magic Johnson,22,LAL,SG,78,77,2991,22.9,.590,.028,.418,9.5,17.5,13.7,31.0,3.2,0.6,18.9,20.1,8.1,4.8,12.9,.207,4.9,2.3,7.2,7.0,MVP-8ASNBA2,johnsma02
12,Sidney Moncrief,24,MIL,SG,80,80,2980,20.1,.601,.013,.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21.0,8.9,4.5,13.4,.216,3.9,0.9,4.8,5.1,MVP-7ASNBA2DEF2,moncrsi01
13,Greg Ballard,27,WSB,SF,79,79,2946,17.9,.519,.017,.217,5.1,18.1,11.7,13.1,2.2,0.4,7.7,22.0,4.1,5.3,9.4,.154,1.5,1.7,3.2,3.9,,ballagr01
14,Dennis Johnson,27,PHO,SG,80,77,2937,16.7,.540,.034,.403,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,4.1,4.0,8.1,.132,1.2,0.1,1.3,2.5,MVP-21ASDEF1,johnsde01
15,Larry Bird,25,BOS,PF,77,58,2923,22.6,.557,.037,.269,7.7,23.4,15.8,22.5,2.3,1.2,13.8,25.2,6.8,5.7,12.5,.205,4.4,2.3,6.6,6.4,MVP-2ASNBA1DEF2,birdla01
16,Dave Greenwood,24,CHI,PF,82,82,2914,15.5,.525,.003,.287,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19.0,3.2,3.2,6.5,.107,0.1,0.5,0.6,1.9,,greenda01
17,Robert Reid,26,HOU,SF,77,75,2913,13.3,.492,.010,.223,6.4,13.2,9.7,14.7,1.9,0.9,13.0,17.0,2.5,2.7,5.2,.086,-0.5,0.6,0.1,1.6,,reidro01
18,Jamaal Wilkes,28,LAL,SF,82,82,2906,16.5,.554,.003,.237,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,.127,0.7,-1.5,-0.8,0.9,MVP-21,wilkeja01
19,Gus Williams,28,SEA,PG,80,80,2876,21.8,.526,.025,.274,3.6,5.5,4.6,31.0,2.9,0.7,9.9,28.5,5.9,4.3,10.2,.171,4.1,1.0,5.1,5.2,MVP-5ASNBA1,willigu01
20,Bernard King,25,GSW,SF,79,77,2861,19.8,.600,.004,.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,6.6,2.2,8.7,.147,2.9,-0.6,2.2,3.1,MVP-14ASNBA2,kingbe01
21,Kyle Macy,24,PHO,PG,82,72,2845,15.7,.570,.106,.179,3.1,6.9,5.1,18.9,2.4,0.2,10.9,16.6,5.4,3.8,9.2,.156,0.9,1.1,2.0,2.9,,macyky01
22,Reggie Theus,24,CHI,SG,82,82,2838,16.2,.542,.084,.376,4.8,7.5,6.2,25.8,1.5,0.3,16.6,24.6,3.8,1.5,5.3,.090,1.2,-1.4,-0.2,1.2,,theusre01
23,Buck Williams,21,NJN,PF,82,82,2825,17.2,.603,.001,.440,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,3.6,5.3,8.9,.152,0.7,0.0,0.7,1.9,MVP-21ROY-1AS,willibu01
24,Rickey Green,27,UTA,PG,81,73,2822,17.4,.531,.008,.260,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,4.3,1.4,5.7,.096,1.8,-0.3,1.4,2.4,,greenri01
25,George Gervin,29,SAS,SG,79,79,2817,24.2,.562,.018,.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,8.7,2.0,10.7,.182,5.4,-1.5,3.9,4.2,MVP-6ASNBA1,gervige01
26,Artis Gilmore,32,CHI,C,82,82,2796,22.4,.702,.001,.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,8.3,3.8,12.1,.208,3.0,1.3,4.3,4.4,AS,gilmoar01
27,World B. Free,28,GSW,SG,78,78,2796,18.2,.515,.039,.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,5.6,1.3,6.9,.118,2.4,-1.9,0.5,1.8,,freewo01
28,Julius Erving,31,PHI,SF,81,81,2789,25.9,.593,.008,.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,13.3,.229,6.0,1.7,7.7,6.8,MVP-3ASNBA1,ervinju01
29,Kiki Vandeweghe,23,DEN,PF,82,78,2775,18.9,.612,.010,.321,5.9,11.7,8.9,11.9,0.8,0.5,11.6,22.3,7.8,-0.1,7.7,.133,3.1,-2.5,0.6,1.8,,vandeki01
30,Jim Paxson,24,POR,SG,82,82,2756,18.0,.561,.028,.228,3.1,5.9,4.5,14.8,2.2,0.2,9.4,22.8,5.6,1.8,7.5,.130,1.7,-0.3,1.5,2.4,,paxsoji02
31,Michael Brooks,23,SDC,SF,82,73,2750,16.1,.539,.007,.250,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,3.4,1.2,4.5,.079,1.0,-0.7,0.2,1.5,,brookmi01
32,Truck Robinson,30,PHO,PF,74,72,2745,16.1,.548,.001,.329,8.4,20.4,14.5,9.7,0.7,0.6,13.5,22.4,2.9,4.0,6.9,.121,0.4,-1.0,-0.6,1.0,,robintr01
33,Ray Williams,27,NJN,SG,82,69,2732,19.0,.527,.039,.336,4.8,8.7,6.7,27.4,3.4,0.9,15.4,27.4,3.3,4.6,7.9,.139,2.0,1.7,3.6,3.9,MVP-16,willira01
34,Tom Chambers,22,SDC,PF,81,58,2682,15.0,.553,.002,.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,2.9,0.4,3.3,.059,-0.2,-2.0,-2.2,-0.1,,chambto01
35,Kareem Abdul-Jabbar,34,LAL,C,76,76,2677,23.4,.608,.002,.340,7.3,19.1,13.4,11.9,1.1,4.1,13.3,25.6,6.9,3.9,10.7,.192,3.8,1.2,5.0,4.7,MVP-10AS,abdulka01
36,Maurice Lucas,29,NYK,PF,80,74,2671,17.9,.547,.003,.349,11.5,27.5,19.3,9.6,1.2,1.5,13.0,20.5,4.1,3.2,7.4,.133,1.1,-0.5,0.6,1.8,,lucasma01
37,Lonnie Shelton,26,SEA,PF,81,81,2667,14.2,.523,.008,.229,6.8,13.7,10.4,13.6,1.8,0.9,14.7,21.0,1.6,4.3,5.8,.105,-0.8,0.6,-0.2,1.2,ASDEF2,sheltlo01
38,Johnny Davis,26,IND,SG,82,70,2664,15.2,.526,.023,.342,2.9,4.4,3.6,20.4,1.4,0.2,12.3,23.7,3.0,2.1,5.1,.091,0.6,-1.1,-0.6,1.0,,davisjo01
39,Rick Mahorn,23,WSB,PF,80,80,2664,13.3,.531,.004,.287,6.2,22.4,14.4,8.0,1.0,2.9,15.0,17.0,0.8,5.1,5.9,.107,-1.8,2.1,0.2,1.5,,mahorri01
40,Joe Barry Carroll,23,GSW,C,76,75,2627,15.9,.557,.001,.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,2.6,2.9,5.5,.100,-0.4,-0.4,-0.8,0.8,,carrojo01
41,Jay Vincent,22,DAL,PF,81,62,2626,18.7,.532,.003,.282,7.7,17.3,12.3,11.5,1.7,0.5,10.6,28.6,3.6,2.0,5.6,.102,1.7,-1.2,0.5,1.6,MVP-21ROY-3,vinceja01
42,Brad Davis,26,DAL,PG,82,82,2614,14.5,.569,.064,.298,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,4.4,1.0,5.4,.100,0.6,-0.8,-0.2,1.2,,davisbr01
43,Rory Sparrow,23,ATL,PG,82,82,2610,13.0,.539,.021,.203,2.3,7.4,4.9,24.4,1.7,0.3,15.4,15.6,2.9,2.7,5.6,.104,-0.4,0.5,0.1,1.4,,sparrro01
44,Reggie King,24,KCK,SF,80,76,2609,13.0,.551,.000,.379,6.8,16.0,11.2,8.7,1.5,0.6,15.0,16.2,2.2,2.5,4.8,.087,-0.3,-0.1,-0.4,1.0,,kingre01
45,Calvin Natt,25,POR,SF,75,71,2599,19.0,.622,.009,.438,8.4,17.9,13.2,8.0,1.1,0.8,11.6,19.1,7.0,2.3,9.3,.171,3.0,-0.7,2.3,2.8,,nattca01
46,Darrell Griffith,23,UTA,SG,80,79,2597,15.8,.511,.036,.190,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,.038,0.2,-2.1,-1.9,0.0,,griffda01
47,Cedric Maxwell,26,BOS,SF,78,73,2590,16.0,.616,.004,.660,9.5,11.7,10.6,9.2,1.4,1.0,15.7,17.2,5.8,3.3,9.1,.169,1.6,0.6,2.2,2.7,,maxwece01
48,James Edwards,26,CLE,C,77,75,2539,15.8,.545,.004,.328,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,3.0,1.3,4.3,.080,-0.4,-0.8,-1.2,0.5,,edwarja01
49,Robert Parish,28,BOS,C,80,78,2534,22.6,.571,.000,.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5.0,5.1,10.0,.190,2.6,1.2,3.8,3.7,MVP-4ASNBA2,parisro01
50,Don Buse,31,IND,PG,82,78,2529,14.8,.539,.276,.180,1.9,7.8,4.8,22.5,3.2,0.6,11.4,13.7,3.7,3.4,7.1,.135,0.3,2.3,2.6,2.9,,busedo01
51,T.R. Dunn,26,DEN,SG,82,80,2519,12.1,.559,.002,.427,9.2,14.4,11.9,8.3,2.3,0.7,17.0,10.9,2.9,1.1,4.0,.076,0.7,-0.1,0.6,1.7,,dunntr01
52,Maurice Cheeks,25,PHI,PG,79,79,2498,18.3,.570,.033,.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,4.6,4.0,8.6,.166,1.8,2.4,4.2,3.9,,cheekma01
53,Dan Issel,33,DEN,C,81,81,2472,23.1,.608,.005,.530,7.7,18.3,13.2,9.8,1.2,1.1,10.0,26.0,9.0,0.8,9.8,.190,4.0,-1.8,2.2,2.6,MVP-17,isselda01
54,Kent Benson,27,DET,C,75,72,2467,14.4,.539,.014,.197,9.4,19.9,14.5,8.8,1.2,2.2,15.5,16.3,2.2,3.0,5.2,.101,0.0,0.4,0.4,1.5,,bensoke01
55,Caldwell Jones,31,PHI,C,81,47,2446,11.3,.571,.006,.471,7.9,24.0,16.3,5.0,0.7,3.4,21.6,12.2,1.1,4.1,5.2,.102,-2.1,1.0,-1.1,0.5,DEF1,jonesca01
56,Isiah Thomas,20,DET,PG,72,72,2433,14.5,.487,.055,.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,-0.2,2.5,2.3,.046,-0.3,-0.6,-0.8,0.7,MVP-17AS,thomais01
57,Kelvin Ransey,23,POR,PG,78,68,2418,16.5,.507,.035,.290,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,.073,1.2,-1.8,-0.6,0.9,,ranseke01
58,Geoff Huston,24,CLE,PG,78,43,2409,14.0,.530,.015,.298,2.3,4.8,3.5,33.8,1.4,0.3,18.4,15.9,2.9,0.1,3.0,.060,0.9,-1.9,-0.9,0.7,,hustoge01
59,Alvan Adams,27,PHO,C,79,75,2393,18.6,.529,.001,.227,6.6,20.2,13.6,22.1,2.3,1.9,14.8,22.8,2.5,4.7,7.2,.144,1.4,2.2,3.6,3.4,,adamsal01
60,Campy Russell,30,NYK,SF,77,63,2358,13.3,.543,.066,.343,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,2.0,1.2,3.2,.066,-0.2,-1.0,-1.2,0.5,,russeca02
61,Kevin McHale,24,BOS,PF,82,33,2332,16.9,.568,.000,.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,.155,0.4,1.1,1.5,2.0,,mchalke01
62,Mike Woodson,23,2TM,SG,83,74,2331,17.6,.546,.023,.268,4.8,7.2,5.9,14.1,2.9,0.9,11.4,23.6,3.2,2.5,5.7,.117,1.2,0.8,2.1,2.4,,woodsmi01
62,Mike Woodson,23,NJN,SG,7,0,145,15.1,.506,.015,.471,3.9,6.3,5.1,16.3,2.2,0.8,9.9,25.1,0.2,0.2,0.4,.123,-1.5,0.4,-1.0,0.1,,woodsmi01
62,Mike Woodson,23,KCK,SG,76,74,2186,17.8,.549,.024,.254,4.8,7.2,6.0,14.0,2.9,0.9,11.5,23.5,3.0,2.3,5.3,.116,1.4,0.9,2.3,2.3,,woodsmi01
63,Ron Brewer,26,2TM,SG,72,45,2319,15.9,.519,.026,.218,2.5,5.3,3.9,12.8,1.7,0.7,8.7,25.2,2.6,0.7,3.3,.068,0.8,-1.1,-0.2,1.0,,brewero01
63,Ron Brewer,26,SAS,SG,25,4,595,21.5,.555,.028,.244,2.3,6.7,4.5,17.9,1.8,0.6,7.8,29.0,1.5,0.4,2.0,.158,3.8,-0.5,3.3,0.8,,brewero01
63,Ron Brewer,26,CLE,SG,47,41,1724,14.0,.502,.025,.206,2.6,4.8,3.6,11.1,1.7,0.8,9.1,23.9,1.0,0.3,1.3,.037,-0.2,-1.2,-1.4,0.2,,brewero01
64,Eddie Johnson,26,ATL,SG,68,57,2314,16.5,.513,.030,.381,3.1,6.3,4.7,25.3,2.2,0.4,13.6,25.6,2.2,2.6,4.8,.100,1.2,0.0,1.2,1.9,,johnsed02
65,Johnny Moore,23,SAS,PG,79,78,2294,17.0,.496,.031,.273,2.9,9.9,6.4,41.5,3.3,0.3,19.0,16.0,3.1,2.7,5.8,.122,1.4,1.2,2.5,2.6,,moorejo01
66,Herb Williams,23,IND,C,82,75,2277,16.1,.503,.008,.220,8.2,20.9,14.4,9.2,1.1,4.5,12.8,19.7,0.8,3.8,4.6,.097,-0.5,1.3,0.8,1.6,,willihe01
67,Jeff Wilkins,26,UTA,C,82,62,2274,10.5,.481,.004,.245,5.6,23.6,14.4,5.0,0.7,1.8,14.4,16.4,-0.5,1.5,1.0,.021,-2.8,-1.2,-4.0,-1.2,,wilkije01
68,Lionel Hollins,28,PHI,PG,81,81,2257,12.5,.508,.020,.236,1.8,7.3,4.7,18.9,2.2,0.5,14.2,18.9,0.9,2.5,3.4,.072,-1.5,0.1,-1.4,0.3,,hollili01
69,Ronnie Lester,23,CHI,PG,75,74,2252,13.8,.565,.012,.390,4.0,6.7,5.4,22.9,1.7,0.3,19.4,17.8,2.6,1.3,3.9,.084,0.2,-0.6,-0.4,0.9,,lestero01
70,Dan Roundfield,28,ATL,PF,61,58,2217,19.5,.527,.005,.412,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,2.4,4.1,6.5,.141,1.6,0.7,2.3,2.4,MVP-11ASDEF1,roundda01
71,Jeff Ruland,23,WSB,C,82,0,2214,18.8,.623,.004,.607,12.7,24.7,18.8,9.1,1.0,1.5,20.0,22.4,3.7,4.1,7.8,.170,0.6,0.7,1.3,1.9,,rulanje01
72,Jerome Whitehead,25,SDC,C,72,63,2214,16.7,.599,.000,.332,12.1,23.9,17.9,6.4,1.0,1.1,14.5,17.9,4.4,0.9,5.3,.114,1.0,-1.6,-0.6,0.8,,whiteje01
73,Larry Smith,24,GSW,PF,74,55,2213,12.8,.548,.002,.386,13.5,26.8,20.0,4.6,1.4,1.4,17.9,10.7,2.3,3.0,5.2,.113,-0.4,0.1,-0.3,1.0,,smithla01
74,John Long,25,DET,SG,69,66,2211,17.4,.535,.012,.213,4.6,8.3,6.4,11.0,1.4,0.6,10.6,27.9,3.1,1.6,4.7,.102,1.2,-1.4,-0.2,1.0,,longjo01
75,Michael Cooper,25,LAL,SG,76,14,2197,14.3,.556,.023,.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,2.4,2.6,5.0,.109,-0.3,1.2,0.9,1.6,MVP-17DEF1,coopemi01
76,Dave Corzine,25,SAS,C,82,21,2189,14.9,.561,.006,.329,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,2.6,2.5,5.2,.113,-0.1,0.2,0.1,1.1,,corzida01
77,Bobby Jones,30,PHI,PF,76,73,2181,19.3,.620,.004,.452,5.9,14.1,10.1,12.0,2.2,3.0,14.1,19.6,4.8,3.4,8.2,.181,2.4,1.7,4.1,3.3,ASDEF1,jonesbo01
78,Cliff Robinson,21,2TM,PF,68,59,2175,18.3,.491,.003,.274,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,0.7,2.8,3.5,.077,0.3,-0.2,0.1,1.1,,robincl01
78,Cliff Robinson,21,KCK,PF,38,30,1229,18.5,.488,.004,.254,7.4,22.4,14.7,9.0,1.8,2.8,9.8,29.0,0.1,1.8,1.9,.074,0.2,-0.3,0.0,0.6,,robincl01
78,Cliff Robinson,21,CLE,PF,30,29,946,18.1,.495,.002,.306,10.2,24.9,17.1,7.9,2.1,2.6,11.3,24.2,0.5,1.0,1.6,.080,0.4,-0.2,0.2,0.5,,robincl01
79,Tiny Archibald,33,BOS,PG,68,51,2167,14.3,.542,.025,.485,1.3,4.5,2.9,31.9,1.1,0.1,18.4,17.9,3.4,1.8,5.2,.115,1.4,-1.3,0.1,1.1,AS,architi01
80,Kevin Grevey,28,WSB,SG,71,62,2164,11.7,.502,.096,.225,2.9,6.8,4.9,10.1,1.0,0.6,9.2,20.1,1.2,2.4,3.6,.080,-1.1,-0.1,-1.2,0.4,,greveke01
81,Quinn Buckner,27,MIL,PG,70,70,2156,14.4,.506,.018,.204,4.3,8.9,6.6,21.4,3.9,0.1,16.7,20.5,0.7,3.9,4.6,.103,-1.2,2.1,0.9,1.6,DEF2,bucknqu01
82,Allen Leavell,24,HOU,PG,79,61,2150,16.4,.507,.039,.170,2.4,6.3,4.3,29.8,3.4,0.4,15.2,19.1,2.7,2.1,4.8,.107,0.9,1.2,2.1,2.2,,leaveal01
83,Len Elmore,29,NJN,C,81,70,2100,11.8,.506,.000,.261,8.9,14.9,11.9,6.4,2.0,2.6,15.8,16.4,0.5,3.6,4.1,.094,-2.2,1.4,-0.8,0.6,,elmorle01
84,Mark Olberding,25,SAS,PF,68,63,2098,14.6,.551,.017,.479,6.0,16.4,11.2,12.4,1.3,0.8,14.0,18.8,3.1,2.0,5.1,.116,-0.1,-0.2,-0.3,0.9,,olberma01
85,Darwin Cook,23,NJN,PG,82,17,2090,13.7,.514,.039,.202,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20.0,0.7,3.2,3.9,.089,-0.9,1.6,0.7,1.4,,cookda01
86,Spencer Haywood,32,WSB,PF,76,63,2086,13.2,.535,.004,.314,7.7,14.3,11.1,4.6,1.0,1.8,15.6,22.4,0.4,3.2,3.6,.083,-1.9,0.1,-1.8,0.1,,haywosp01
87,Bill Cartwright,24,NYK,C,72,50,2060,16.3,.616,.000,.486,6.3,17.3,11.7,6.0,1.1,1.8,16.5,20.2,3.2,1.8,5.0,.116,0.4,-0.4,0.0,1.1,,cartwbi01
88,Phil Smith,29,2TM,SG,74,41,2042,12.2,.494,.035,.293,2.9,7.6,5.2,20.7,1.6,0.7,15.3,20.3,0.8,0.8,1.6,.037,-1.1,-1.1,-2.2,-0.1,,smithph01
88,Phil Smith,29,SDC,SG,48,39,1446,12.4,.489,.042,.292,2.7,7.0,4.8,22.3,1.5,0.7,15.2,21.5,0.6,0.0,0.5,.017,-0.7,-1.9,-2.6,-0.2,,smithph01
88,Phil Smith,29,SEA,SG,26,2,596,11.5,.509,.016,.296,3.2,9.1,6.3,16.8,1.8,0.7,15.7,17.3,0.2,0.8,1.0,.083,-2.0,0.9,-1.0,0.1,,smithph01
89,Dwight Jones,29,CHI,PF,78,18,2040,13.4,.576,.002,.416,9.1,18.7,14.1,8.0,1.2,1.0,18.6,17.1,1.8,1.9,3.6,.086,-0.8,-0.4,-1.2,0.4,,jonesdw01
90,John Drew,27,ATL,SF,70,51,2040,18.1,.553,.013,.513,9.3,11.5,10.4,8.1,1.6,0.1,13.2,28.7,3.2,2.4,5.5,.130,1.4,-1.1,0.3,1.2,,drewjo01
91,Allan Bristow,30,DAL,SF,82,54,2035,12.6,.502,.036,.329,6.5,12.8,9.5,29.3,1.6,0.2,22.4,14.9,1.3,1.2,2.5,.059,-0.3,-0.2,-0.5,0.8,,bristal01
92,Randy Smith,33,NYK,SG,82,40,2033,12.2,.504,.015,.202,2.9,5.9,4.4,17.5,2.2,0.0,13.2,19.0,1.2,1.2,2.4,.058,-1.6,-0.4,-2.0,0.0,,smithra01
93,Frank Johnson,23,WSB,PG,79,29,2027,12.0,.467,.097,.251,1.9,6.0,4.0,27.1,1.8,0.2,15.1,21.9,-0.5,2.5,2.1,.049,-1.6,-0.2,-1.8,0.1,,johnsfr01
94,Mike O'Koren,23,NJN,SF,80,32,2018,13.6,.528,.030,.243,6.1,11.0,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,.098,-0.2,0.3,0.1,1.1,,okoremi01
95,Tree Rollins,26,ATL,C,79,39,2018,14.7,.600,.000,.373,9.4,24.9,17.1,4.1,0.9,6.8,16.4,10.4,2.2,4.2,6.4,.153,-0.8,3.4,2.6,2.3,,rollitr01
96,Mike Bantom,30,2TM,SF,82,38,2016,12.7,.505,.008,.375,9.7,14.4,12.1,8.1,1.5,1.7,15.2,20.2,0.2,2.7,2.9,.069,-2.0,-0.3,-2.3,-0.1,,bantomi01
96,Mike Bantom,30,IND,SF,39,37,1037,12.6,.484,.007,.377,8.9,13.6,11.2,9.8,1.8,1.3,15.2,22.4,-0.3,1.4,1.0,.048,-2.3,-0.2,-2.5,-0.1,,bantomi01
96,Mike Bantom,30,PHI,SF,43,1,979,12.7,.533,.010,.373,10.5,15.3,13.0,6.3,1.2,2.2,15.2,17.9,0.6,1.3,1.9,.092,-1.7,-0.4,-2.1,0.0,,bantomi01
97,Elston Turner,22,DAL,SF,80,62,1996,10.7,.472,.006,.216,7.9,9.4,8.6,13.2,1.8,0.1,14.2,16.8,0.3,1.0,1.4,.033,-1.5,-0.8,-2.3,-0.2,,turneel01
98,Terry Tyler,25,DET,PF,82,0,1989,16.9,.560,.006,.299,8.2,19.3,13.6,8.7,1.8,4.4,14.3,16.7,2.5,3.0,5.5,.133,0.9,2.1,2.9,2.5,,tylerte01
99,Joe Bryant,27,SDC,SF,75,49,1988,12.8,.546,.043,.352,4.6,12.0,8.2,13.1,1.9,0.8,18.4,20.3,1.0,0.5,1.5,.036,-1.0,-0.9,-2.0,0.0,,bryanjo01
100,Bob Lanier,33,MIL,C,74,72,1986,17.4,.596,.003,.332,5.5,16.5,11.2,16.0,1.7,1.6,16.6,20.7,3.2,3.4,6.6,.160,1.6,1.3,2.9,2.5,AS,laniebo01
101,Rolando Blackman,22,DAL,SG,82,16,1979,16.2,.559,.005,.323,5.4,9.4,7.3,8.3,1.1,0.9,10.4,22.7,3.2,0.8,4.1,.098,1.8,-1.6,0.2,1.1,,blackro01
102,Clemon Johnson,25,IND,C,79,42,1979,15.0,.516,.000,.295,9.9,21.7,15.6,9.4,1.5,3.3,16.0,18.2,0.7,3.4,4.0,.098,-1.3,1.2,-0.1,0.9,,johnscl01
103,Bill Hanzlik,24,SEA,SF,81,76,1974,9.6,.543,.011,.493,5.6,8.9,7.3,11.6,2.0,0.8,19.6,11.3,1.3,2.9,4.1,.100,-2.4,1.7,-0.6,0.7,,hanzlbi01
104,Larry Drew,23,KCK,PG,81,19,1973,15.3,.520,.036,.250,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,1.3,1.7,3.0,.074,0.4,-0.3,0.1,1.0,,drewla01
