Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Maurice Cheeks,29,PHI,PG,82,82,3270,17.9,.597,.019,.367,1.9,6.1,4.0,32.3,3.0,0.5,18.3,16.0,7.2,3.4,10.6,.155,2.6,1.0,3.6,4.6,ASDEF1,cheekma01
2,Larry Bird,29,BOS,SF,82,81,3113,25.6,.580,.121,.306,7.2,20.4,14.2,26.3,2.5,0.9,12.7,27.6,9.6,6.2,15.8,.244,6.6,2.1,8.7,8.4,MVP-1ASNBA1,birdla01
3,Buck Williams,25,NJN,PF,82,82,3070,15.1,.565,.002,.465,12.0,24.1,18.0,5.8,1.1,1.8,17.5,18.1,2.8,4.0,6.8,.106,-0.1,-0.4,-0.6,1.1,MVP-16AS,willibu01
4,Dominique Wilkins,26,ATL,SF,78,78,3049,23.3,.536,.037,.372,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,7.0,3.9,10.8,.170,4.6,-0.5,4.2,4.8,MVP-2ASNBA1,wilkido01
5,Alex English,32,DEN,SF,81,81,3024,21.7,.562,.003,.314,6.3,7.7,7.0,17.0,1.1,0.5,10.4,30.5,7.6,2.3,9.8,.156,4.4,-1.5,2.9,3.7,MVP-8ASNBA2,englial01
6,Jeff Malone,24,WSB,SG,80,80,2992,16.3,.533,.011,.244,2.4,8.0,5.2,10.9,1.1,0.2,9.1,25.9,3.6,2.5,6.1,.098,0.1,-1.2,-1.2,0.6,AS,malonje01
7,Mike Mitchell,30,SAS,SF,82,82,2970,15.9,.514,.007,.231,5.3,10.3,7.9,9.9,0.9,0.5,9.0,27.8,2.9,1.5,4.4,.071,0.3,-2.6,-2.3,-0.3,,mitchmi01
8,Charles Barkley,22,PHI,PF,80,80,2952,22.4,.619,.072,.555,13.4,25.4,19.4,16.0,2.8,2.4,21.3,22.4,5.4,5.5,10.8,.176,3.1,2.1,5.1,5.3,MVP-6NBA2,barklch01
9,Reggie Theus,28,SAC,SG,82,82,2919,17.9,.556,.031,.431,2.8,8.9,5.9,38.2,1.8,0.4,19.5,23.3,4.5,1.9,6.4,.105,2.3,-1.1,1.2,2.4,,theusre01
10,Bill Laimbeer,28,DET,C,82,82,2891,17.6,.545,.013,.288,10.9,28.9,19.7,6.6,0.9,1.3,9.6,18.7,5.4,3.8,9.2,.153,1.3,-0.7,0.6,1.9,,laimbbi01
