Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Michael Jordan,25,CHI,SG,81,81,3255,31.1,.614,.055,.442,5.5,17.3,11.6,34.7,3.6,1.2,11.9,32.1,14.6,5.2,19.8,.292,8.4,3.4,11.9,11.4,MVP-2DPOY-5ASNBA1DEF1,jordami01
2,Dale Ellis,28,SEA,SG,82,82,3190,19.7,.589,.198,.270,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,.163,4.3,-1.6,2.7,3.8,ASNBA3,ellisda01
3,Kevin Johnson,22,PHO,PG,81,81,3179,20.5,.597,.020,.511,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,8.6,3.5,12.2,.184,3.9,0.3,4.2,5.0,MVP-8MIP-1NBA2,johnske02
4,John Stockton,26,UTA,PG,82,82,3171,22.9,.624,.072,.490,3.1,5.4,4.3,54.3,4.1,0.3,21.5,19.1,9.8,5.8,15.6,.236,5.1,3.2,8.3,8.3,MVP-7ASNBA2DEF2,stockjo01
5,Kenny Smith,23,SAC,PG,81,81,3145,14.3,.523,.108,.302,1.6,6.1,3.9,29.2,1.5,0.1,15.7,20.7,2.8,1.3,4.1,.062,0.1,-1.6,-1.4,0.4,,smithke01
6,Otis Thorpe,26,HOU,PF,82,82,3135,15.4,.591,.002,.468,9.5,17.6,13.6,9.3,1.2,0.7,16.3,17.7,4.6,4.1,8.7,.133,0.5,0.1,0.6,2.1,,thorpot01
7,Karl Malone,25,UTA,PF,80,80,3126,24.4,.592,.010,.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,8.6,6.6,15.2,.233,4.3,1.2,5.4,5.9,MVP-3ASNBA1,malonka01
8,Terry Porter,25,POR,PG,81,81,3102,17.7,.555,.191,.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,6.5,2.6,9.2,.142,2.6,-0.4,2.3,3.3,,portete01
9,Chris Mullin,25,GSW,SF,82,82,3093,21.9,.581,.061,.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,7.5,3.1,10.6,.165,3.7,0.3,4.0,4.7,MVP-13ASNBA2,mullich01
10,Charles Barkley,25,PHI,PF,79,79,3088,27.0,.653,.134,.661,14.5,21.3,17.9,16.0,2.0,1.3,14.0,24.4,13.2,2.9,16.1,.250,7.3,0.2,7.5,7.4,MVP-6ASNBA1,barklch01
11,Clyde Drexler,26,POR,SG,78,78,3064,23.6,.555,.062,.328,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,8.8,3.8,12.6,.197,5.4,1.1,6.5,6.6,AS,drexlcl01
12,Hakeem Olajuwon,26,HOU,C,82,82,3024,25.2,.552,.006,.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,4.6,7.8,12.4,.197,2.7,2.9,5.5,5.7,MVP-5DPOY-2ASNBA1,olajuha01
13,Ken Norman,24,LAC,SF,80,79,3020,15.4,.522,.017,.212,8.7,14.9,11.8,13.6,1.6,1.2,12.9,20.8,1.9,2.1,4.0,.064,0.3,-0.8,-0.5,1.1,,normake01
