Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Joe Johnson,22,PHO,SG,82,77,3331,13.9,.491,.211,.180,2.7,10.5,6.6,18.6,1.4,0.6,12.5,21.6,2.2,1.1,3.3,.047,0.1,-1.4,-1.3,0.6,,johnsjo02
2,Peja Stojaković,26,SAC,SF,81,81,3264,21.8,.624,.400,.307,3.2,14.1,8.8,9.1,1.7,0.3,8.9,23.9,11.4,2.1,13.5,.198,5.2,-1.3,3.9,4.9,MVP-4ASNBA2,stojape01
3,Stephon Marbury,26,2TM,PG,81,81,3254,20.4,.519,.198,.315,2.1,7.2,4.6,40.1,2.1,0.2,13.6,25.8,7.4,1.7,9.1,.134,4.1,-0.9,3.2,4.3,,marbust01
3,Stephon Marbury,26,PHO,PG,34,34,1415,19.9,.515,.195,.305,1.5,7.9,4.7,35.2,2.3,0.3,12.4,25.0,2.9,0.6,3.5,.120,3.6,-0.6,3.0,1.8,,marbust01
3,Stephon Marbury,26,NYK,PG,47,47,1839,20.9,.523,.200,.322,2.5,6.6,4.6,44.0,1.9,0.2,14.6,26.3,4.5,1.0,5.5,.144,4.6,-1.1,3.4,2.5,,marbust01
4,Kevin Garnett,27,MIN,PF,82,82,3231,29.4,.547,.027,.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,.272,6.8,3.3,10.2,10.0,MVP-1DPOY-6ASNBA1DEF1,garneke01
5,Cuttino Mobley,28,HOU,SG,80,80,3229,14.1,.535,.389,.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,3.4,4.3,7.6,.114,0.5,0.9,1.4,2.8,,moblecu01
6,Shawn Marion,25,PHO,SF,79,79,3217,19.9,.513,.198,.200,7.5,18.7,13.1,11.7,2.7,2.4,9.7,22.7,5.3,3.8,9.1,.135,3.0,0.6,3.6,4.6,,mariosh01
7,Steve Francis,26,HOU,PG,79,79,3194,15.8,.501,.224,.389,4.5,11.1,8.0,28.3,2.4,0.8,18.3,24.0,2.4,4.7,7.1,.107,0.5,0.9,1.4,2.7,AS,francst01
8,Richard Jefferson,23,NJN,SF,82,82,3133,18.1,.573,.118,.420,4.1,13.3,8.7,18.7,1.6,0.7,13.0,22.8,6.5,4.4,11.0,.168,1.9,0.4,2.3,3.4,,jefferi01
9,LeBron James,19,CLE,SG,79,79,3122,18.3,.488,.145,.308,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,2.4,2.6,5.1,.078,2.3,-0.6,1.7,2.9,MVP-9ROY-1,jamesle01
10,Jim Jackson,33,HOU,SF,80,80,3119,12.2,.540,.450,.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,2.2,4.4,6.6,.102,-0.4,1.0,0.6,2.1,,jacksji01
11,Damon Stoudamire,30,POR,PG,82,82,3118,14.8,.508,.419,.142,2.0,9.7,5.9,27.0,1.8,0.2,14.3,19.2,4.5,1.4,5.9,.091,1.1,-0.9,0.2,1.7,,stoudda01
12,Latrell Sprewell,33,MIN,SF,82,82,3100,14.7,.493,.236,.233,2.2,8.9,5.7,15.4,1.5,0.5,10.2,23.6,2.5,3.2,5.7,.088,0.3,-0.6,-0.3,1.3,,sprewla01
13,Paul Pierce,26,BOS,SG,80,80,3099,19.4,.517,.257,.422,2.6,16.4,9.6,25.1,2.2,1.3,14.6,30.5,3.7,3.4,7.1,.109,2.3,-0.3,2.0,3.2,AS,piercpa01
14,Zach Randolph,22,POR,PF,81,80,3067,19.6,.528,.004,.287,9.5,23.4,16.5,10.4,1.2,1.0,13.8,27.6,4.1,2.9,7.1,.111,1.1,-1.6,-0.5,1.2,MIP-1,randoza01
15,Ben Wallace,29,DET,C,81,81,3050,17.3,.441,.011,.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,.160,0.2,3.3,3.5,4.3,MVP-7DPOY-2ASNBA2DEF1,wallabe01
16,Michael Redd,24,MIL,SG,82,82,3021,19.9,.544,.252,.306,4.4,10.9,7.7,11.3,1.4,0.1,6.6,26.3,8.4,1.3,9.7,.154,3.8,-1.3,2.5,3.5,MVP-14ASNBA3,reddmi01
17,Jason Terry,26,ATL,PG,81,78,3018,16.2,.519,.352,.217,1.9,10.6,6.3,26.6,2.2,0.4,14.9,23.2,3.6,1.5,5.1,.080,1.4,-1.1,0.3,1.7,,terryja01
18,Lamar Odom,24,MIA,PF,80,80,3003,18.5,.516,.182,.406,6.1,24.2,15.1,20.6,1.5,1.9,15.1,24.5,3.6,4.8,8.4,.134,1.7,1.2,2.9,3.8,,odomla01
19,Eddie Jones,32,MIA,SG,81,81,2998,16.7,.538,.414,.288,1.5,10.6,6.0,16.1,1.7,0.9,9.0,22.5,6.2,3.0,9.1,.146,2.2,0.2,2.5,3.4,,jonesed02
20,Carmelo Anthony,19,DEN,SF,82,82,2995,17.6,.509,.146,.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,3.7,2.4,6.1,.098,1.6,-1.6,0.1,1.6,MVP-14ROY-2,anthoca01
21,Donyell Marshall,30,2TM,PF,82,74,2988,18.9,.548,.319,.178,8.0,23.1,15.5,7.9,1.7,3.0,9.6,19.5,4.9,5.5,10.4,.167,2.0,0.8,2.7,3.6,,marshdo01
21,Donyell Marshall,30,CHI,PF,16,8,408,13.8,.480,.199,.147,7.3,19.6,13.3,12.1,1.7,3.6,13.2,18.3,0.1,0.6,0.7,.077,-1.1,0.5,-0.5,0.1,,marshdo01
21,Donyell Marshall,30,TOR,PF,66,66,2580,19.7,.558,.337,.183,8.1,23.6,15.8,7.2,1.7,2.9,9.0,19.7,4.8,4.9,9.8,.181,2.5,0.8,3.3,3.4,,marshdo01
22,Mike Bibby,25,SAC,PG,82,82,2980,19.3,.564,.323,.319,2.6,7.8,5.3,24.5,1.9,0.4,11.6,22.9,8.0,1.3,9.3,.151,3.4,-1.0,2.4,3.3,,bibbymi01
23,Eric Snow,30,PHI,PG,82,82,2966,13.5,.494,.025,.442,2.5,8.6,5.6,33.0,1.8,0.2,18.0,16.5,3.2,2.3,5.5,.090,-1.0,-0.3,-1.3,0.5,,snower01
24,Stephen Jackson,25,ATL,SF,80,78,2940,16.1,.521,.339,.236,3.8,10.4,7.1,15.7,2.6,0.5,13.8,25.0,2.7,1.8,4.4,.072,1.0,-0.8,0.1,1.5,,jacksst02
25,Jason Richardson,23,GSW,SG,78,78,2936,16.8,.504,.213,.294,4.7,15.4,10.1,14.5,1.6,1.0,11.9,25.8,2.6,2.7,5.2,.085,1.1,-0.6,0.5,1.9,,richaja01
26,Rashard Lewis,24,SEA,SF,80,80,2931,17.5,.527,.314,.220,5.4,15.4,10.4,10.7,1.8,1.4,9.1,23.4,5.2,1.3,6.5,.107,2.1,-1.2,1.0,2.2,,lewisra02
27,Dirk Nowitzki,25,DAL,C,77,77,2915,22.5,.561,.221,.323,3.3,22.2,12.5,11.3,1.6,2.6,8.3,24.5,9.0,2.5,11.5,.190,3.8,0.0,3.8,4.3,MVP-10ASNBA3,nowitdi01
28,Andrei Kirilenko,22,UTA,PF,78,78,2895,22.6,.559,.216,.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5.0,11.6,.192,5.0,2.9,7.9,7.2,MVP-13DPOY-5ASDEF2,kirilan01
29,Juwan Howard,30,ORL,PF,81,77,2877,15.6,.513,.001,.336,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,3.6,0.0,3.6,.059,-0.3,-2.5,-2.9,-0.6,,howarju01
30,Clifford Robinson,37,GSW,PF,82,82,2846,10.8,.473,.332,.183,2.1,10.6,6.4,16.0,1.3,1.8,14.5,19.3,-0.1,2.1,2.0,.033,-1.1,0.0,-1.1,0.6,DPOY-8,robincl02
31,Kerry Kittles,29,NJN,SG,82,82,2842,14.7,.526,.288,.142,2.3,11.2,6.8,12.9,2.4,1.1,8.5,18.4,3.1,4.5,7.6,.128,0.4,1.2,1.6,2.6,,kittlke01
32,Antoine Walker,27,DAL,PF,82,82,2840,15.8,.475,.270,.165,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,2.4,1.5,3.9,.066,1.3,-0.8,0.5,1.8,,walkean02
33,Andre Miller,27,DEN,PG,82,82,2838,18.8,.541,.069,.437,5.0,9.7,7.3,29.1,2.6,0.6,16.1,20.7,6.1,2.6,8.8,.148,2.2,0.4,2.5,3.3,,millean02
34,Sam Cassell,34,MIN,PG,81,81,2838,22.8,.566,.146,.261,1.9,8.7,5.5,38.0,1.9,0.5,13.5,27.2,8.8,3.3,12.1,.205,4.1,0.3,4.4,4.6,MVP-10ASNBA2,cassesa01
35,Gary Payton,35,LAL,PG,82,82,2825,17.3,.528,.161,.246,2.8,11.0,6.9,26.9,1.8,0.5,11.7,20.4,5.3,2.7,8.1,.137,1.8,0.2,2.0,2.9,,paytoga01
36,Jamal Crawford,23,CHI,SG,80,73,2811,15.9,.486,.395,.182,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,1.9,2.1,4.1,.069,1.9,-0.5,1.4,2.4,,crawfja01
37,Jermaine O'Neal,25,IND,PF,78,78,2788,21.1,.489,.013,.329,8.1,25.0,16.5,12.3,1.2,5.5,10.1,30.2,2.7,6.3,9.0,.155,1.1,1.3,2.4,3.1,MVP-3ASNBA2,onealje01
38,Vince Carter,27,TOR,SG,73,73,2785,20.0,.501,.167,.286,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,2.6,3.4,6.0,.103,3.5,0.2,3.6,3.9,AS,cartevi01
39,Doug Christie,33,SAC,SG,82,82,2780,14.0,.544,.206,.250,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,3.4,2.4,5.7,.099,-0.3,1.1,0.8,2.0,DEF2,chrisdo01
40,Michael Finley,30,DAL,SG,72,72,2778,17.8,.539,.319,.167,3.0,9.9,6.4,11.7,1.6,1.0,6.3,20.9,7.0,0.5,7.6,.131,3.0,-1.2,1.8,2.7,,finlemi01
41,Jamaal Magloire,25,NOH,C,82,82,2777,16.5,.551,.001,.581,10.7,24.4,17.4,5.5,0.8,2.8,16.5,20.0,3.9,3.7,7.6,.131,-0.9,-0.7,-1.6,0.3,AS,magloja01
42,Richard Hamilton,25,DET,SG,78,78,2772,16.8,.522,.058,.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,3.8,4.4,8.1,.141,0.5,0.7,1.2,2.3,,hamilri01
43,Chauncey Billups,27,DET,PG,78,78,2758,18.6,.550,.336,.462,1.5,10.0,5.8,29.3,1.7,0.2,13.6,23.5,7.1,4.2,11.3,.198,3.1,0.5,3.6,3.9,,billuch01
44,P.J. Brown,34,NOH,PF,80,80,2753,15.7,.527,.001,.260,9.6,19.3,14.3,9.8,1.5,2.0,11.3,14.8,4.7,3.4,8.1,.142,0.3,0.4,0.7,1.9,,brownpj01
45,Metta World Peace,24,IND,SF,73,71,2714,18.2,.511,.218,.395,4.3,12.5,8.4,19.2,3.1,1.4,13.4,26.2,2.8,5.2,8.0,.141,1.6,1.9,3.5,3.8,DPOY-1ASNBA3DEF1,artesro01
46,Kirk Hinrich,23,CHI,PG,76,66,2706,13.1,.510,.448,.204,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,2.1,1.9,4.1,.072,-0.5,-0.4,-0.8,0.8,ROY-4,hinriki01
47,Tayshaun Prince,23,DET,SF,82,80,2701,13.3,.536,.217,.195,4.0,12.5,8.4,12.4,1.3,1.9,13.2,15.6,3.0,4.6,7.5,.134,0.4,1.4,1.8,2.6,,princta01
48,Kenny Thomas,26,PHI,PF,74,72,2699,15.9,.527,.006,.397,11.5,21.1,16.4,7.7,1.7,1.0,15.3,19.6,2.9,3.7,6.6,.118,-0.2,-0.5,-0.7,0.9,,thomake01
49,Yao Ming,23,HOU,C,82,82,2692,21.9,.586,.002,.435,9.1,22.4,16.1,9.3,0.4,4.5,14.3,25.3,6.5,4.8,11.4,.202,1.7,1.1,2.8,3.2,MVP-14ASNBA3,mingya01
50,Baron Davis,24,NOH,PG,67,66,2686,20.7,.492,.415,.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,.133,4.7,0.5,5.2,4.8,MVP-10ASNBA3,davisba01
51,Shareef Abdur-Rahim,27,2TM,PF,85,56,2684,19.9,.557,.032,.407,8.2,19.0,13.6,12.3,1.4,1.0,12.9,24.4,6.1,2.0,8.1,.145,2.3,-0.7,1.6,2.4,,abdursh01
51,Shareef Abdur-Rahim,27,ATL,PF,53,53,1956,21.2,.568,.029,.423,8.2,20.3,14.3,12.6,1.2,0.7,12.3,24.8,5.3,1.3,6.6,.163,3.3,-1.0,2.3,2.1,,abdursh01
51,Shareef Abdur-Rahim,27,POR,PF,32,3,728,16.5,.522,.042,.360,7.9,15.5,11.8,11.5,1.8,1.8,14.8,23.3,0.9,0.6,1.5,.098,-0.4,0.0,-0.4,0.3,,abdursh01
52,Tracy McGrady,24,ORL,SG,67,67,2675,25.3,.526,.328,.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,8.1,0.4,8.4,.151,7.6,-1.2,6.4,5.7,ASNBA2,mcgratr01
53,Elton Brand,24,LAC,PF,69,68,2670,23.2,.567,.001,.542,11.4,19.1,15.2,16.0,1.3,4.2,13.7,23.4,7.9,1.8,9.7,.174,4.0,0.0,4.0,4.0,,brandel01
54,Theo Ratliff,30,2TM,C,85,83,2664,14.4,.521,.000,.395,8.6,17.9,13.3,4.3,1.1,8.6,15.7,13.2,1.8,3.4,5.2,.094,-2.0,2.3,0.3,1.5,DPOY-3DEF2,ratlith01
54,Theo Ratliff,30,ATL,C,53,52,1648,12.9,.500,.000,.394,7.3,18.8,13.1,5.1,1.0,7.4,16.4,14.5,0.4,1.9,2.3,.066,-2.5,1.7,-0.8,0.5,,ratlith01
54,Theo Ratliff,30,POR,C,32,31,1016,16.8,.566,.000,.398,10.6,16.6,13.6,3.1,1.3,10.4,14.1,11.2,1.4,1.6,3.0,.140,-1.2,3.3,2.1,1.0,,ratlith01
55,Corey Maggette,24,LAC,SF,73,72,2628,20.1,.586,.228,.612,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,8.2,0.5,8.6,.157,3.6,-1.5,2.1,2.7,,maggeco01
56,Bruce Bowen,32,SAS,SF,82,82,2624,8.2,.512,.422,.227,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,0.8,4.6,5.4,.098,-2.6,2.2,-0.5,1.0,DPOY-4DEF1,bowenbr01
57,Brad Miller,27,SAC,PF,72,53,2621,19.4,.579,.052,.450,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,7.1,3.0,10.0,.184,2.0,1.0,3.1,3.4,AS,millebr01
58,Steve Nash,29,DAL,PG,78,78,2612,20.5,.590,.304,.297,2.4,7.4,4.8,38.3,1.3,0.2,17.9,19.5,8.9,-0.1,8.8,.162,4.7,-2.2,2.5,3.0,,nashst01
59,Carlos Boozer,22,CLE,PF,75,75,2592,20.8,.567,.007,.317,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20.0,6.1,3.4,9.4,.174,2.4,-0.2,2.1,2.7,,boozeca01
60,Rafer Alston,27,MIA,PG,82,28,2581,13.7,.509,.568,.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,3.1,2.8,5.9,.110,0.2,0.7,0.9,1.9,6MOY-7,alstora01
61,Tony Parker,21,SAS,PG,75,75,2577,15.7,.516,.210,.288,1.9,8.3,5.1,28.7,1.3,0.2,14.4,22.3,3.5,4.0,7.5,.140,0.8,0.0,0.8,1.8,,parketo01
